,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,PowerWash Simulator: SpongeBob SquarePants Special Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Warframe: The Seven Crimes of Kullervo,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Perish: Exodus,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Fortnite: Airphoria Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Street Fighter 6: Year 1 Ultimate Pass,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Globs & Ghosts,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Aliens Attack,Aliens Attack VR,0.0,0.0,0.0,0,0,0
7,Fortnite: True Colors Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,"The Card Perfect Collection Plus: Texas Hold 'em, Solitaire and Others",Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Arcade Archives: Cop 01,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Rocket Lift,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,"Time of War, Arkano'90",Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Road Bustle 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Archers Dream,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Mirror 2: Console Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Tower Up,Once Upon a Tower,3.48,0.0,0.0,70,1,1
16,Fastest on the Buzzer,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Cate P,Syndicate Plus,0.0,10.0,13.8,71,5,3
18,Sonic Origins Plus: Expansion Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Sonic Frontiers: Sonic’s Birthday Bash,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Masternoid,Masternoid,0.0,0.0,0.0,0,0,0
21,Envasion,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,New Lands 3: Paradise Island,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Zombie Town!,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,The Callisto Protocol: Final Transmission,The Callisto Protocol: Final Transmission,2.95,3.0,3.23,60,27,42
25,Railway Empire 2: Nintendo Switch Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Funny Alphabet,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Power The Light,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,S Lanes,SimplePlanes,5.25,0.0,0.0,55,6,2
29,Robo Ret,Battle Robot Retsuden,0.0,0.0,0.0,0,0,0
30,New Lands 2,Wild Terra 2: New Lands,0.0,0.0,0.0,0,0,0
