,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,J.B. Harold no Jikenbo: Murder Club,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,10.0,0.0,0.0,60,1,1
2,DS Motte Tabi ni Deyo: Kyoto,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Dekiru Otoko no Mote Life: Yoru no Mote Jissen-hen,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Dekiru Otoko no Mote Life: Hiru no Mote Kouza-hen,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,"Hisshou Pachinko Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",Not found on hl2b,0.0,0.0,0.0,0,0,0
6,FIFA Street 3,FIFA Street 3,5.1,10.33,0.0,61,17,8
7,Otometeki Koi Kakumei Love Revo!! DS,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Sea Monsters: A Prehistoric Adventure,Sea Monsters: A Prehistoric Adventure,2.5,0.0,5.0,10,1,2
9,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Tokimeki Memorial Girl's Side: 2nd Season,Tokimeki Memorial Girl's Side: 2nd Season,25.0,28.08,0.0,80,3,3
11,Tangram Mania,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Puppy Palace,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Pic Pic,Pic Pic,0.0,86.02,218.2,100,1,2
14,Dengeki Bunko ADV: Baccano!,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Bratz: Super Babyz,Bratz: Super Babyz,1.87,2.04,2.22,70,1,3
16,Petz Wild Animals Tigerz,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Naruto Shippuden: Dairansen! Kage Bunshin Emaki,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Babysitting Mania,Babysitting Mania,0.0,0.0,12.0,58,2,1
19,L the Prologue to Death Note -Spiraling Trap-,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Cate West: The Vanishing Files,Cate West: The Vanishing Files,7.01,0.0,9.83,58,4,9
21,Etrian Odyssey II: Heroes of Lagaard,Etrian Odyssey II: Heroes of Lagaard,50.61,54.33,60.19,77,21,19
22,N+,N+,13.44,16.16,18.89,70,32,14
23,Pinball Hall of Fame: The Williams Collection,Pinball Hall of Fame: The Williams Collection,11.09,20.0,33.67,80,5,7
24,Harvest Moon DS: Sunshine Islands,Harvest Moon DS: Sunshine Islands,40.0,66.5,0.0,72,8,4
25,Space Invaders Extreme,Space Invaders Extreme,1.2,5.87,0.0,70,15,6
26,Soma Bringer,Soma Bringer,28.21,32.22,47.5,62,17,17
27,Bomberman Land Touch! 2,Bomberman Land Touch! 2,7.36,10.0,10.38,71,10,8
28,Assassin's Creed: Altair's Chronicles,Assassin's Creed: Altair's Chronicles,5.19,5.54,6.19,47,70,51
29,Barnyard Blast: Swine of the Night,Barnyard Blast: Swine of the Night,2.3,0.0,0.0,35,2,1
30,Paint by DS,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Populous DS,Populous DS,0.0,0.0,0.0,0,0,0
32,The Spiderwick Chronicles,The Spiderwick Chronicles,4.31,8.0,12.0,60,4,8
33,Zoo Tycoon 2 DS,Zoo Tycoon 2 DS,11.0,0.0,0.0,36,5,2
