,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Spiritual Soul,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Decay,Decay,0.0,0.0,0.0,0,0,0
2,Gensei Haiyuuki,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,The Uprising,Future Tactics: The Uprising,0.0,0.0,0.0,70,2,0
4,Kurayami Zaka no Ie,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Blue's Birthday,Blue's Birthday,0.0,0.0,0.0,0,0,0
6,Mystic Mind: Yureru Omoi,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Haunted Castle II,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Reader Rabbit's Math Ages 6-9,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Traffic Confusion II,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Narara Superboard: Hwansang Seoyugi,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Twins Story: Kimi ni Tsutaetakute...,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Comet Summoner,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,The Game of Life,The Game of Life,0.58,0.0,3.17,61,8,9
14,Fighter Pilot,Fighter Pilot,0.0,0.0,0.0,0,0,0
15,Return Fire 2,Return Fire 2,0.0,0.0,0.0,0,0,0
16,Plane Crazy,Plane Crazy,0.0,0.0,5.0,55,2,1
17,Cluefinders: Math Adventures - Mystery of the Himalayas,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Deer Hunter Companion,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,Mujintou Monogatari 4,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Adventures of the Cat Leopold,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Enemy Infestation,Enemy Infestation,0.0,0.0,0.0,0,0,0
22,Viva Soccer,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Speedy Eggbert,Speedy Eggbert,2.64,0.0,0.0,75,4,4
24,Creatures 2,Creatures 2,0.0,12.0,0.0,55,2,1
25,Die by the Sword: Limb from Limb,Die by the Sword: Limb from Limb,2.87,3.5,3.75,60,3,6
26,Brunswick Circuit Pro Bowling,Brunswick Circuit Pro Bowling,0.0,0.0,0.0,30,1,0
27,Spec Ops: Ranger Team Bravo,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Populous: The Beginning - Undiscovered Worlds,Populous: The Beginning - Undiscovered Worlds,0.0,0.0,22.29,60,1,2
29,Wing Commander: Secret Ops,Wing Commander: Secret Ops,8.81,10.0,0.0,70,3,5
30,Rugrats Adventure Game,Rugrats: Adventures in Gameland,0.0,0.0,0.0,0,0,0
31,The Rugrats Movie: Activity Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,101 Airborne: The Airborne Invasion of Normandy,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Metal Gear Solid,Metal Gear Solid,11.36,12.81,16.27,89,1682,1681
34,Anno 1602: Creation of a New World,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,Knights and Merchants: The Shattered Kingdom,Knights and Merchants: The Shattered Kingdom,65.51,0.0,0.0,83,8,6
36,Lords of Magic: Special Edition,Lords of Magic,4.0,40.0,50.0,70,1,5
37,Shogo: Mobile Armor Division,Shogo: Mobile Armor Division,6.65,7.12,9.48,68,36,31
38,NHL 99,NHL 99,30.02,0.0,40.0,78,12,2
39,The Fifth Element,The Fifth Element,0.0,9.0,0.0,50,8,3
