,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Minecraft: Festive Mash-up,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Really Scary,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Call of Duty: Advanced Warfare - Atlas Limited Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Game of Thrones: A Telltale Games Series - Episode 1: Iron From Ice,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Call of Duty: Ghosts - Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Call of Duty: Advanced Warfare - Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Tropico 5: Waterborne,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Spectrum,Spectrum,1.52,3.25,0.0,70,2,5
8,Call of Duty: Advanced Warfare - Panda Exoskeleton Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Forza Horizon 2: Storm Island,Forza Horizon 2: Storm Island,4.14,4.51,0.0,79,10,9
10,Sunset Overdrive: Mystery of the Mooil Rig,Sunset Overdrive: The Mystery of Mooil Rig DLC,1.05,1.64,2.15,69,37,45
11,Alien: Isolation - Trauma,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Titanfall: Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,Outlast: Bundle of Terror,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,The Talos Principle,The Talos Principle,15.81,21.16,28.69,84,686,1117
15,Subnautica,Subnautica,30.11,43.27,53.45,85,1033,1640
16,Chaos;Child,Chaos;Child,31.34,45.45,51.73,80,85,155
17,Assetto Corsa,Assetto Corsa,42.66,76.38,249.47,77,70,13
18,Elite: Dangerous,Elite: Dangerous,90.35,215.46,501.05,73,107,45
19,Rabbids Invasion: Gold Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,The Adventures of Bertram Fiddle: Episode 1 - A Dreadly Business,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Battlefield 4: Final Stand,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Game of Thrones: A Telltale Games Series,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Lara Croft and the Temple of Osiris,Lara Croft and the Temple of Osiris,5.18,6.92,13.04,68,247,301
24,Kalimba,Kalimba,6.22,34.62,61.76,75,11,15
25,Juju,JUJU,5.56,7.21,7.77,68,11,14
26,Beach Buggy Racing,Beach Buggy Racing,14.17,16.0,22.5,58,21,6
27,Dungeon Defenders II,Dungeon Defenders II,20.61,61.28,163.07,60,49,20
28,Middle-earth: Shadow of Mordor - Lord of the Hunt,Middle-Earth: Shadow of Mordor - Lord of the Hunt DLC,2.3,3.18,3.93,68,107,185
29,Rock Band 4: 30 Song Mega Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Dynamite Fishing: World Games,Dynamite Fishing: World Games,0.0,0.0,142.75,30,2,1
31,Radial-G : Racing Revolved,Radial-G: Racing Revolved,0.0,0.0,0.0,0,0,0
32,I am Bread,I Am Bread,2.75,5.64,11.55,53,77,46
33,Destiny: The Dark Below,Destiny: The Dark Below,2.96,2.99,4.39,67,40,26
34,Borderlands: The Pre-Sequel - The Holodome Onslaught,Borderlands: The Pre-Sequel! - The Holodome Onslaught,1.92,2.1,2.36,54,26,23
