,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Donkey Konga,Donkey Konga,12.47,21.88,27.5,66,60,23
1,Outlaw Golf 2,Outlaw Golf 2,0.0,0.0,0.0,0,0,0
2,Fire Emblem: The Sacred Stones,Fire Emblem: The Sacred Stones,24.55,32.47,43.31,81,411,334
3,FIFA Soccer 2005,FIFA Football 2005,41.65,44.58,100.0,70,23,10
4,Tony Hawk's Underground 2,Tony Hawk's Underground 2,7.6,12.44,17.57,78,162,77
5,Mario Power Tennis,Mario Power Tennis,3.36,17.39,69.28,74,137,50
6,Midway Arcade Treasures 2,Midway Arcade Treasures 2,8.35,0.0,0.0,73,4,3
7,Mortal Kombat: Deception,Mortal Kombat: Deception,4.97,16.6,48.73,75,104,53
8,Ty the Tasmanian Tiger 2: Bush Rescue,Ty the Tasmanian Tiger 2: Bush Rescue,8.65,11.88,15.1,73,56,67
9,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,7.62,10.1,12.05,68,140,80
10,The Incredibles,The Incredibles,5.38,6.62,6.83,62,91,39
11,Ford Racing 3,Ford Racing 3,5.09,6.65,9.47,60,23,18
12,Teenage Mutant Ninja Turtles 2: Battle Nexus,Teenage Mutant Ninja Turtles 2: Battle Nexus,8.58,11.36,0.0,66,32,15
13,Tak 2: The Staff of Dreams,Tak 2: The Staff of Dreams,8.29,0.0,0.0,54,8,8
14,Kururin Squash!,Kururin Squash!,2.72,12.04,0.0,82,5,7
15,Trigger Man,Trigger Man,3.76,4.5,0.0,37,3,4
