,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,FIFA Soccer 06,FIFA 06,24.12,41.4,65.94,68,32,13
1,Tak: The Great Juju Challenge,Tak: The Great Juju Challenge,3.71,0.0,0.0,57,6,8
2,Ultimate Spider-Man,Ultimate Spider-Man,5.13,8.73,12.15,72,212,145
3,One Piece: Grand Battle,One Piece: Grand Battle!,4.04,7.0,10.0,65,11,8
4,NBA Live 06,NBA Live 06,26.0,80.0,0.0,61,16,6
5,Far Cry Instincts,Far Cry Instincts,11.84,16.1,21.88,65,25,19
6,Phoenix Wright: Ace Attorney,Phoenix Wright: Ace Attorney,18.16,22.33,23.26,84,1059,873
7,Battalion Wars,Battalion Wars,6.81,8.81,11.04,77,25,17
8,NHL 06,NHL 06,35.0,0.0,0.0,69,7,1
9,Tom Clancy's Rainbow Six: Lockdown,Tom Clancy's Rainbow Six: Lockdown,7.99,8.23,16.11,53,26,23
10,X-Men Legends II: Rise of Apocalypse,X-Men Legends II: Rise of Apocalypse,21.68,22.34,24.34,78,63,38
11,Cabela's Outdoor Adventures,Cabela's Outdoor Adventures,4.0,7.0,0.0,53,4,2
12,Midway Arcade Treasures 3,Midway Arcade Treasures 3,4.98,0.0,0.0,75,2,2
13,Marvel Nemesis: Rise of the Imperfects,Marvel Nemesis: Rise of the Imperfects,4.44,6.0,6.38,63,31,18
14,Tamagotchi Connection: Corner Shop,Tamagotchi Connection: Corner Shop,4.12,0.0,20.0,53,3,3
15,Dig Dug: Digging Strike,Dig Dug: Digging Strike,1.77,0.0,0.0,62,5,1
16,Nintendogs Chihuahua & Friends,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Viewtiful Joe: Red Hot Rumble,Viewtiful Joe: Red Hot Rumble,6.0,17.0,0.0,62,5,2
18,Tiger Woods PGA Tour 06,Tiger Woods PGA Tour 06,0.0,0.0,0.0,78,4,0
19,Animaniacs: The Great Edgar Hunt,Animaniacs: The Great Edgar Hunt,8.17,8.71,10.83,62,12,7
20,"Ed, Edd n Eddy: The Mis-Edventures","Ed, Edd n Eddy: The Mis-Edventures",3.12,4.67,5.55,57,24,23
21,Scooby-Doo! Unmasked,Scooby-Doo! Unmasked,5.58,6.68,8.39,62,29,24
22,Frogger: Helmet Chaos,Frogger: Helmet Chaos,5.85,0.0,0.0,70,3,3
23,Frogger: Ancient Shadow,Frogger: Ancient Shadow,8.0,20.0,0.0,55,4,2
