,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Quakeguy Goes to White Castle,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,The Antaresian Spacepond,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Adonis: Escape from Urania,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Legend of the Hidden Tech,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Maid for Loving You,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,PersoNO 0,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Saltwater Shells,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Let Your Egg People Grow Into Large Trees,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Touhou Mukyuushi: Glory of Deep Skies,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Dinosaurily,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,The EdCo Incident,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Assassin's Creed III Remastered,Assassin's Creed III: Remastered,14.37,30.3,53.72,69,397,634
12,Fat Prisoner Simulator,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,The Wind,The Elder Scrolls III: Morrowind,43.91,106.29,323.55,85,340,322
14,Senpai Teaches Me Japanese,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Hyper Mum Ft Adult Gaming,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,We Have a Frog Problem,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Fighting EX Layer: Character - Terry,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Tom Clancy's Rainbow Six Siege - Pro League Clash Set,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,After Solitary,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Alpha-Nighthawk,Alpha-Nighthawk,0.0,0.0,0.0,0,0,0
21,Horny Elves and a Moral Orc,Not found on hl2b,0.0,0.0,0.0,0,0,0
22,Fairy in a Jar,Fairy in a Jar,0.0,0.0,0.0,0,0,0
23,Yume no Radio,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Hot & Steamy Knights,Hot & Steamy Knights,0.0,0.0,0.0,0,0,0
25,Touhou Big Big Battle: The Justice,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Giftscop,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Hina-chan Snowtime,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,LEGO DC Super-Villains: Batman - The Animated Series Level Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
