,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Antigrav Racing Championship,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Call of Duty: Modern Warfare 2 - Veteran Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Call of Duty: Modern Warfare 2 - Hardened Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Call of Duty: Modern Warfare 2 - Prestige Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Blast Off,Blast Off,0.0,0.0,0.0,0,0,0
5,Echoes,Echoes,1.23,0.0,0.0,70,2,1
6,Encleverment Experiment,Encleverment Experiment,0.0,0.0,0.0,0,0,0
7,Madden NFL Arcade,Madden NFL Arcade,0.0,0.0,2.17,55,2,2
8,Square Off,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Chaotic: Shadow Warriors,Chaotic: Shadow Warriors,8.1,8.47,0.0,53,4,4
10,Alien Breed Evolution,Alien Breed: Evolution,10.0,13.5,0.0,65,4,3
11,Stoked: Big Air Edition,Stoked: Big Air Edition,0.0,0.0,0.0,50,1,0
12,Lips: Canta en Español,Lips: Canta en Español,0.0,0.0,0.0,0,0,0
13,Karaoke Revolution,Karaoke Revolution,0.0,0.0,0.0,70,1,0
14,0D Beat Drop,0D Beat Drop,0.0,0.0,0.0,0,0,0
15,Assassin's Creed II,Assassin's Creed II,19.18,26.17,35.08,83,3760,4658
16,Dragon Age: Origins,Dragon Age: Origins,40.33,58.5,86.97,86,1258,1866
17,Left 4 Dead 2,Left 4 Dead 2,9.96,25.42,56.62,80,1430,878
18,Call of Duty: Modern Warfare 2,Call of Duty: Modern Warfare 2,6.62,10.11,30.61,81,2077,1850
19,Jet Car Stunts,Jet Car Stunts,5.33,0.0,8.25,65,8,6
20,NCAA Basketball 10,NCAA Basketball 10,0.0,0.0,7.71,72,5,1
21,The Impossible Game,The Impossible Game,1.88,4.16,5.72,65,28,25
22,Star Wars: The Force Unleashed - Ultimate Sith Edition,Star Wars: The Force Unleashed - Ultimate Sith Edition,8.16,11.37,16.34,69,293,385
23,Crash Time III,Crash Time III,6.21,9.45,14.88,64,5,18
24,BlazBlue: Continuum Shift,BlazBlue: Continuum Shift,16.97,22.12,55.17,80,29,18
25,Serious Sam HD: The First Encounter,Serious Sam HD: The First Encounter,6.2,8.36,16.65,73,266,372
26,Planet 51: The Game,Planet 51: The Game,0.0,10.34,18.51,47,9,4
27,Call of Duty Classic,Call of Duty,6.88,9.05,9.38,77,674,643
28,Dragon Ball: Raging Blast,Dragon Ball: Raging Blast,17.11,22.6,35.26,65,52,19
29,Borderlands: The Zombie Island of Dr. Ned,Borderlands: The Zombie Island of Dr. Ned DLC,3.87,4.56,5.86,71,166,167
30,Winter Stars,Winter Stars,14.0,18.0,23.0,40,1,3
31,Jurassic: The Hunted,Jurassic: The Hunted,3.43,4.94,7.12,56,19,29
32,Dragon Age: Origins - The Stone Prisoner,Dragon Age: Origins - The Stone Prisoner DLC,1.05,1.23,1.28,74,80,87
33,LEGO Rock Band,LEGO Rock Band,8.35,27.8,73.15,70,65,29
34,Band Hero,Band Hero,5.96,8.19,20.3,62,38,29
35,Dragon Age: Origins - Warden's Keep,Dragon Age: Origins - Warden's Keep DLC,1.04,1.45,1.49,70,77,73
36,LEGO Indiana Jones 2: The Adventure Continues,LEGO Indiana Jones 2: The Adventure Continues,10.18,17.86,21.62,66,174,146
37,1 vs. 100,1 vs. 100,0.08,0.2,0.32,54,6,5
38,Gyromancer,Gyromancer,17.97,24.56,32.43,57,10,18
39,Rogue Warrior,Rogue Warrior,2.26,3.26,5.74,32,94,120
40,Tony Hawk: Ride,Tony Hawk: Ride,0.0,0.0,0.0,40,2,0
