,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Prince of Persia,Prince of Persia,11.47,14.22,17.7,72,587,510
1,Samurai Shodown! 2,Samurai Shodown! 2,0.62,0.0,0.0,63,3,5
2,NBA in the Zone '99,NBA In The Zone '99,0.0,0.0,0.0,70,2,0
3,Chou Kuukan Nighter: King of Pro Baseball 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Charlie Blasts Territory,Charlie Blast's Territory,0.0,0.0,0.0,0,0,0
5,All-Star Baseball 2000,All-Star Baseball 2000,0.0,0.0,0.0,80,2,0
6,Chameleon Twist 2,Chameleon Twist 2,2.44,3.0,3.65,65,12,18
7,NHL Blades of Steel '99,NHL Blades of Steel '99,0.0,0.0,0.0,0,0,0
8,Jikkyou GI Stable,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Pokémon Stadium,Pokémon Stadium,11.0,17.8,27.22,72,293,118
10,Game & Watch Gallery 3,Game & Watch Gallery 3,1.34,4.63,13.64,55,21,20
11,Intellivision Lives!,Intellivision Lives!,0.56,0.0,0.0,38,4,1
