,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Atomic Tomb,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Castle of Oblivion,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,Badpak,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Netto de Para,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Gainax Renzoku Satsujin Jiken: Ero,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Hugo: The Secrets of The Forest,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Pop'n Pop,Pop'n Pop,0.0,0.0,0.0,0,0,0
7,MoHo,Ball Breakers,0.0,0.0,0.0,0,0,0
8,Tonka Workshop,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Sentimental Graffiti 2,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Ys II Eternal,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Ys II Complete,Ys II Complete,8.64,10.62,14.48,72,162,233
12,Michelin Rally Masters: Race of Champions,Michelin Rally Masters: Race of Champions,0.0,0.0,0.0,70,2,0
13,Disney's Mickey Mouse Toddler,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Snow Drop,Snowdrop Escape,5.9,7.65,8.72,69,9,13
15,The Flintstones: Bedrock Bowling,The Flintstones: Bedrock Bowling,0.64,1.0,0.0,53,4,4
16,Clusterball,Clusterball,0.0,0.0,0.0,0,0,0
17,Bang! Gunship Elite,BANG! Gunship Elite,0.0,0.0,0.0,0,0,0
18,Colin McRae Rally 2.0,Colin McRae Rally 2.0,6.39,16.29,37.1,77,61,34
19,Kiss: Psycho Circus - The Nightmare Child,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,The King of Fighters 2000,The King of Fighters 2000,0.79,2.41,6.83,74,39,34
21,Sydney 2000,Sydney 2000,1.5,0.0,0.0,53,3,1
22,Metal Fatigue,Metal Fatigue,20.0,0.0,75.0,80,2,2
