,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Minion Masters: Frost Dragon's Lair,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Guilty Gear: Strive - Another Story,Not found on hl2b,0.0,0.0,0.0,0,0,0
2,"Warhammer 40,000: Battlesector - Necrons",Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Hot Wheels: Haunted Customization Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Generation Zero: Base Support Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,WWE 2K22: Undertaker Immortal Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,WWE 2K22: Banzai Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
7,Deep Rock Galactic: Robot Rebellion Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
8,Aliens: Fireteam Elite - UACM Frontline Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
9,Warframe: Angels of the Zariman - Emergence Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
10,Warframe: Angels of the Zariman - Chrysalith Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
11,Chernobylite: Season 1 - Blue Flames,Not found on hl2b,0.0,0.0,0.0,0,0,0
12,Assassin's Creed Valhalla: Title Update 1.5.1,Not found on hl2b,0.0,0.0,0.0,0,0,0
13,No Man's Sky: Outlaws,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Hot Wheels Unleashed: Monster Trucks,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,Sphere Game Legendary,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Tiny Tina's Wonderlands: Coiled Captors,Tiny Tina's Wonderlands: Coiled Captors,0.46,1.5,0.0,35,2,5
17,Super Animal Royale: Season 3,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Call of Duty: Vanguard - Season Three,Not found on hl2b,0.0,0.0,0.0,0,0,0
19,LEGO Star Wars: The Skywalker Saga - Solo: A Star Wars Story - Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,LEGO Star Wars: The Skywalker Saga - The Mandalorian: Season 1 - Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Dragon Prana,Dragon Prana,0.0,0.0,0.0,0,0,0
22,Fast & Furious: Spy Racers Rise of Sh1ft3r - Arctic Challenge,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Bit Orchard: Animal Valley,Bit Orchard: Animal Valley,2.0,4.02,0.0,70,2,3
24,LEGO Star Wars: The Skywalker Saga - Rogue One: A Star Wars Story Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
25,Century: Age of Ashes - Fellow Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Sniper Ghost Warrior Contracts: Full Arsenal Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
27,Little Mouse's Encyclopedia + Brawl Chess,Not found on hl2b,0.0,0.0,0.0,0,0,0
28,Century: Age of Ashes - Colossus Deluxe Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Cozy Grove + New Neighbears Bundle,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Century: Age of Ashes - First Flight Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
31,Rogue Lords: Day One Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,CrushBorgs,Crushborgs,0.29,0.0,0.34,40,2,3
33,Save Room,Save Room - Organization Puzzle,1.39,1.48,1.6,71,99,202
34,LEGO Star Wars: The Skywalker Saga - Classic Character Pack,Not found on hl2b,0.0,0.0,0.0,0,0,0
35,Saomi,SAOMI,1.45,0.0,2.1,0,0,2
36,Layer Section & Galactic Attack: S-Tribute,Not found on hl2b,0.0,0.0,0.0,0,0,0
37,Dadish 3,Dadish 3,3.94,4.04,4.06,71,10,12
38,Warframe: Angels of the Zariman,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,Pathfinder: Wrath of the Righteous - Through the Ashes,Pathfinder: Wrath of the Righteous - Through the Ashes,3.89,8.3,37.0,78,5,9
