,name,title_found,main,extra,completionist,review_score,review_count,people_polled
0,Lollipop Chainsaw: Premium Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
1,Persona 2: Eternal Punishment,Persona 2: Eternal Punishment,49.83,66.8,110.86,80,124,147
2,Juuzaengi: Engetsu Sangokuden,Not found on hl2b,0.0,0.0,0.0,0,0,0
3,Danzai no Maria: The Exorcism of Maria La Campanella,Not found on hl2b,0.0,0.0,0.0,0,0,0
4,Soukoku no Kusabi Hiiro no Kakera 3: Asu he no Tobira,Not found on hl2b,0.0,0.0,0.0,0,0,0
5,Abunai Koi no Sousashitsu,Not found on hl2b,0.0,0.0,0.0,0,0,0
6,Sonic the Hedgehog 4: Episode Metal,Sonic the Hedgehog 4: Episode Metal,0.26,0.0,0.55,49,13,14
7,Call of Duty: Modern Warfare 3 - Collection 1,Call of Duty: Modern Warfare 3 - Collection 1 DLC,0.75,0.92,1.56,70,1,5
8,Asura's Wrath: Lost Episode 2,Asura's Wrath: Lost Episode 2 - The Strongest vs. The Angriest,0.3,0.35,1.69,73,23,24
9,Asura's Wrath: Lost Episode 1,"Asura's Wrath: Lost Episode 1 - At Last, Someone Angrier Than Me",0.34,0.48,1.16,70,23,24
10,Risen 2: Dark Waters - Air Temple,Risen 2: Dark Waters - Air Temple,1.03,1.61,1.64,64,10,16
11,JAM Live Music Arcade,JAM Live Music Arcade,0.0,0.0,0.0,0,0,0
12,Sega Vintage Collection: Monster World,SEGA Vintage Collection: Monster World,0.0,0.0,49.0,48,2,2
13,The Idolmaster: Gravure for You! Vol. 8,Not found on hl2b,0.0,0.0,0.0,0,0,0
14,Sega Vintage Collection: Alex Kidd & Co.,Not found on hl2b,0.0,0.0,0.0,0,0,0
15,NextRev: Gyouseishoshi Shiken,Not found on hl2b,0.0,0.0,0.0,0,0,0
16,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai,Not found on hl2b,0.0,0.0,0.0,0,0,0
17,Nikoli no Puzzle V: Slither Link,Not found on hl2b,0.0,0.0,0.0,0,0,0
18,Table Top Tanks,Table Top Tanks,3.58,0.0,4.0,35,2,3
19,Nikoli no Puzzle V: Nurikabe,Not found on hl2b,0.0,0.0,0.0,0,0,0
20,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken F: Seikimatsu Kyuuseishu Densetsu,Not found on hl2b,0.0,0.0,0.0,0,0,0
21,Kairobotica,Kairobotica,0.0,13.27,0.0,70,1,2
22,Kami-sama to Koigokoro,Not found on hl2b,0.0,0.0,0.0,0,0,0
23,Bunmei Kaika: Aoiza Ibunroku Saien,Not found on hl2b,0.0,0.0,0.0,0,0,0
24,Uta no Prince-sama: Debut,Uta no Prince-sama: Debut,14.83,0.0,0.0,60,2,2
25,Risen 2: Dark Waters - The Air Temple,Not found on hl2b,0.0,0.0,0.0,0,0,0
26,Magical Beat,Magical Beat,0.0,0.0,3.35,60,1,1
27,Dungeons & Dragons: Daggerdale,Dungeons & Dragons: Daggerdale,7.02,8.35,16.19,53,12,20
28,Resistance Collection,Not found on hl2b,0.0,0.0,0.0,0,0,0
29,Sniper Elite V2: Game of the Year Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
30,Million Arthur,Million Arthur: Arcana Blood,0.27,0.0,0.0,70,1,2
31,Max Payne 3: Special Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
32,PixelJunk: 4am,Not found on hl2b,0.0,0.0,0.0,0,0,0
33,Elminage Gothic: Ulm Zakir to Yami no Gishiki,Not found on hl2b,0.0,0.0,0.0,0,0,0
34,Sorcery,Sorcery,6.5,10.0,10.0,66,10,4
35,Datura,Datura,1.52,1.76,1.92,56,28,45
36,Doctor Who: The Eternity Clock,Doctor Who: The Eternity Clock,7.49,9.13,11.17,52,13,18
37,MIB: Alien Crisis,MIB: Alien Crisis,2.95,4.06,5.0,38,12,13
38,Batman: Arkham City - Game of the Year Edition,Not found on hl2b,0.0,0.0,0.0,0,0,0
39,If My Heart Had Wings,If My Heart Had Wings,20.6,31.54,46.34,75,48,81
40,Max Payne 3,Max Payne 3,10.03,13.05,31.69,80,1647,2179
41,Batman: Arkham City - Harley Quinn's Revenge,Batman: Arkham City - Harley Quinn's Revenge,1.91,2.04,2.1,73,197,219
42,Diablo III,Diablo III,18.12,44.29,160.31,78,920,813
43,Deadliest Warrior: Ancient Combat,Deadliest Warrior: Ancient Combat,0.0,0.0,0.0,65,2,0
44,Tom Clancy's Ghost Recon: Future Soldier,Tom Clancy's Ghost Recon: Future Soldier,10.41,13.22,16.92,70,206,193
45,Dragon's Dogma,Dragon's Dogma,37.54,54.59,103.03,81,109,121
46,Hitman: Sniper Challenge,Hitman: Sniper Challenge,0.61,1.68,2.88,64,108,192
47,Starhawk,StarHawk,1.25,0.0,0.0,35,2,1
48,Shock Troopers,Shock Troopers,0.71,2.1,4.48,74,52,74
49,Dirt Showdown,Dirt: Showdown,9.03,11.16,18.2,67,133,186
50,Port Royale 3: Pirates & Merchants,Port Royale 3: Pirates & Merchants,14.77,23.68,0.0,53,6,3
51,Mad Riders,Mad Riders,3.86,5.5,7.61,61,17,15
52,Game of Thrones,Game of Thrones,19.09,24.79,29.06,68,91,111
53,Frobisher Says,Frobisher Says!,4.0,4.42,5.0,55,15,8
54,Bridge Constructor,Bridge Constructor,4.1,8.97,13.48,59,48,59
55,Sonic the Hedgehog 4: Episode II,Not found on hl2b,0.0,0.0,0.0,0,0,0
56,Resistance: Burning Skies,Resistance: Burning Skies,5.99,6.07,6.98,61,93,101
