first_release_date,genres,id,name,platforms,summary,storyline,rating
1588032000,"[13, 15, 32]",265919,Ultimate Custom Night,"[34, 39, 48, 49, 130]",Welcome to the ultimate FNAF mashup where you will once again be trapped alone in an office fending off killer animatronics Featuring 50 selectable animatronic characters spanning seven Five Nights at Freddys games the options for customization are nearly endless Mix and match any assortment of characters that you like set their difficulty from 020 then jump right into the action From your office desk you will need to manage two side doors two vents as well as two air hoses all of which lead directly into your office  This time you will have to master other tools as well if you want to complete the ultimate challenges tools such as the heater AC a global music box a power generator and more As if all of that werent enough youll also need to set up laser traps in the vents collect FazCoins purchase items from the prize counter and as always keep a close eye on not one but two Pirate Cove curtains,Missing,Missing
1586217600,[10],262407,Crash Team Racing: Retro-Fueled,[7],Enjoy the original CTR from 1999 with Blue Fire UTurning and every turbo pad being USF  Crash Team Racing RetroFueled is a mod that brings mechanics from Crash Team Racing NitroFueled back into the original PlayStation game,Missing,Missing
1585872000,[5],253324,Grand Theft Auto: Misterix Por Nadalao,[8],A San Andreas hack that adds old school myths and classic horror monsters into the game for you to hunt,Missing,Missing
1588032000,"[13, 15, 32]",223729,Moving Out: The Employees of the Month Pack,"[6, 48, 49, 130]",The Employees of the Month Pack adds four new characters to Moving Out,Missing,Missing
1586217600,Missing,222090,No Man's Sky: Exo Mech,"[6, 48, 49]",Soar and stomp across the landscape with the Exo Mech update Introducing a fully controllable mechanical walker new Exocraft technologies improvements to base building and much more,Missing,Missing
1586995200,Missing,222083,Tantei Jinguuji Saburou: Prism of Eyes - Kyoshoku no Yoru,[48],Missing,Missing,Missing
1586995200,Missing,222074,Tantei Jinguuji Saburou: Prism of Eyes - Saburou to Nazo no Hihou,[48],Missing,Missing,Missing
1586995200,Missing,222072,Tantei Jinguuji Saburou: Prism of Eyes - Shisha ni Sasageru Ishi,[48],Missing,Missing,Missing
1586995200,Missing,222071,Tantei Jinguuji Saburou: Prism of Eyes - Makyou no Shinjitsu,[48],Missing,Missing,Missing
1588204800,Missing,218988,Minna no Hanafuda,"[48, 130]",Missing,Missing,Missing
1587686400,"[12, 13, 15, 31]",218845,Sunless Sea: Zubmariner Edition,"[48, 49, 130]",Take the helm of your steamship and set sail for the unknown,Missing,Missing
1587600000,"[13, 31, 34]",214547,Aonatsu Line,"[46, 48, 130]",Censored port of the PC release,Tatsumi and his childhood friends Miki and Chihiro talked every day about what they would do during the upcoming summer vacation By chance they befriended the overlyhonest ojousama Yui who transferred to their school since she admired the coeducation system as well as kouhai Kotone who had failed to make lasting friendships after trying too hard to fit in This new group of five friends  began to plan for a memorable bittersweet summer vacation that happens only once in a lifetime,Missing
1586304000,"[12, 13, 15, 16, 35]",205270,Galaxy of Pen & Paper: +1 Edition,"[48, 130]",Create your own game master and RPG party as they roleplay explore distant planets in their imagination fight weird aliens and save the galaxy in the era of dialup internet and floppy disks,Missing,Missing
1586995200,"[5, 33]",188149,Sniper,"[48, 130]",Grab your sniper rifle and your silenced pistol and kill all the invading soldiers on the island,Missing,Missing
1588032000,Missing,174189,Sniper Ghost Warrior Contracts & Sniper: Ghost Warrior 3 - Unlimited Edition,[48],Missing,Missing,Missing
1585872000,"[9, 14, 32]",174186,Headmaster: The Lost Lessons,"[163, 165, 385]",Its time to return to the Football Improvement Centre with the first ever addon content pack for the hit VR classic Headmaster Sneak out of your singleoccupancy residence which is not a prison cell and discover Carls Workshop where youll be able to try your hand at the brand new Headmaster levels known as the Lost Lessons These heading challenges are some of Carls finest work but were deemed too dangerous or ridiculous to meet the legal regulations of the reeducation program Are you brave enough to tackle the most outrageous Headmaster levels yet,Missing,Missing
1588032000,[13],148182,SnowRunner: Year 1 Pass,"[6, 48, 49, 130, 167, 169]",Expand your SnowRunner experience with the Year 1 Pass granting you access to the exclusive Sabertooth skin for the Heavy Duty Derry Longhorn 4520 as well as new vehicles new skins new missions new maps to explore and more,Missing,Missing
