first_release_date,id,name,platforms,summary,genres,storyline,rating
1453334400,17011,Subterrain,"[6, 48, 49]",Subterrain is uncompromising SciFi survival on Mars Manage the entire colony singlehanded Craft Research Explore and Fight against evolving mutants Vast open world and randomly generated levels to explore Can you survive long enough to escape the horror,"[5, 31, 32]",It took longer than it really should have but by 2050 humanity has finally colonized Mars The leader of the effort is an entrepreneur named Jeff Murray Rather than living on the surface of Mars People have made their homes underground The city and all its supporting facilities are buried deep down safe from the inhospitable climate of the surface  Dr West migrated to Mars recently at the personal invitation of Jeff Murray Dr West has been working on important research which he had hoped would lead to a cure for the Alzheimers disease which has afflicted his wife After an accident in his lab West has been locked in prison for murder In a cold dark cell with no food or water the survival begins,69.94229838319295
1452556800,14902,Assassin's Creed Chronicles: India,"[6, 46, 48, 49]",Chronicles India will feature Indian assassin Arbaaz Mir in 1841 while the Sikh Empire was at war with the East India Company When a Master Templar arrives with a mysterious item that used to belong to the Assassin Order Mir must discover why he has come steal back the item and protect his friends and his lover,"[8, 31]",India throws you into the tension between the Sikh Empire and the East India Company in 1841 When a Master Templar arrives with a mysterious item that used to belong to the Assassin Order Arbaaz Mir must discover why hes come steal back the item and protect his friends and his lover,68.64027572338648
1453161600,15909,The Bug Butcher,"[3, 6, 14, 34, 39, 48, 49, 130]",The Bug Butcher is an actionpacked 2D side scrolling shoot em up game where peril comes from above The core mechanics hold old ties from the classic arcade shooter Super Pang where you shoot vertically but with modern day twists You are Harry a brash and tenacious exterminator who has a knack for decimating bugs Harrys current assignment takes him to an infested futuristic research facility on a distant planet The surviving and dwindling number of scientists employed him for his slaughtering skills,"[5, 32, 33]",Harrys mission survive until the decontamination of the building is complete hoard coins like his life depended on it and protect the scientists at all costs Watch out for the spiders they have a particular fondness for rubber encased scientist brains After landing you will move from room to room through the facility blasting rockets lasers and wielding the power of lighting upwards at anything not human Ravenous swarms and ferocious waves of bugs of every size will attempt to kill you but luckily there will be weapon and health pickups to aid Harry on his quest  Fierce reflexes are mandatory for survival but Harrys brutal powerups will let the guts fly and make the larva cry If you love games with humor perfect platforming grotesquely cute art nightmarish bosses and real personality then The Bug Butcher will suit your fancy,65.73585012115436
1453766400,11069,LEGO Marvel's Avengers,"[6, 9, 12, 14, 37, 41, 46, 48, 49]",Avengers Assemble The bestselling LEGO Marvel videogame franchise returns with a new actionpacked Super Hero adventure Join the LEGO Marvels Avengers team and experience the first console videogame featuring characters and storylines from the criticallyacclaimed film Marvels The Avengers the blockbuster sequel Marvels Avengers Age of Ultron and more Play as the most powerful Super Heroes in their quest to save the world,"[8, 31]",Missing,61.65627316224875
1454025600,18164,Defunct,"[6, 48, 49, 130]",Defunct is an indie adventure game with a focus on flow speed and an engaging world You are a broken robot that accidentally falls out of a giant cargo ship onto a posthuman Earth now inhabited by robots You have to get back to your ship before its too late,"[10, 31, 32]",Missing,60.06462802384186
1454025600,20886,Sébastien Loeb Rally Evo,"[6, 48, 49]",Sébastien Loeb Rally EVO brings offroad racing to a whole new level of simulation and engagement It will enable you to drive the best rally cars from the past up to the present day in the most exciting offroad events across the globe,"[10, 13, 14]",Missing,60.0
1453161600,12598,The Aquatic Adventure of the Last Human,"[3, 6, 14, 48, 49, 130]",From kickstarter The Aquatic Adventure of the Last Human is a metroidvania styled actionadventure game where you play as the navigator of Argo 9 a spaceshipsubmarine hybrid thrust back to Earth in a time after humans have gone extinct Whereupon one will have to explore to uncover the reasons for humanitys downfall meanwhile encountering monstrous sea creatures  The focus of this game lies in exploration story and boss battles It is up to the player to determine if the ruins of our species is a travesty or an inevitable conclusion,"[5, 31, 32]",From official web In the far future humanity is no more The earth has been flooded for centuries and without humans the wildlife is thriving  Take control of the long lost space shipsubmarine hybrid Argo 9 on a spectacular adventure to a not so familliar homeworld,60.0
1454025600,6810,Bombshell,"[6, 48, 49]",Follow Shelly Bombshell Harrisons bomb technician turned mercenary for hire quest for redemption as she fights through surreal alien worlds to rescue the President and save Earth using a growing array of special skills With her own tech tree upgrades destructive weaponry and fierce combat abilities Bombshell and her countless arm configurations make her the perfect soldier to stop the Kyrr an evil alien race lead by diabolical scientist turned madman Jadus Heskel,"[5, 12, 31, 33]",Missing,59.83420482081367
1451952000,15695,Hardware: Rivals,[48],Hunt down your opponents in an armoured tank or pursue them at speed in a Fast Attack Vehicle Enter the fray in an allterrain battlefest of online multiplayer action  Plough through a range of unique combat arenas claiming bounties completing Challenges and wreaking terrible vengeance upon old adversaries With a range of upgrades to unlock as you progress multiple battle modes and regular community events there will always be a chance to settle the score,"[5, 10]",Missing,59.79591210640872
1453939200,17004,Plantera,"[6, 37, 41, 46]",In the world of Plantera you grow your own garden and breed plants and animals to earn coins with their produce Use the coins to buy new plants and animals and also special items and garden expansions Watch everything grow help planting and harvesting buy new things and defend your garden from sneaky magpies rabbits foxes and wolves Raise your level and the productivity of your plants and animals Earn more and more and create your own dream garden,"[13, 15, 32]",Missing,53.86650247389997
1452124800,22034,Blasting Agent: Ultimate Edition,"[6, 37, 41, 46, 48]",Trouble in Antarctica  The Black Hand of Fate an international terrorist group has constructed a secret base within the heart of a Volcano and have built a massive army of bioengineered soldiers and genetic monsters to take over the world You are the only one that can put a stop to their dastardly plans You are the Blasting Agent,"[5, 8, 31, 32, 33]",Missing,50.0
