first_release_date,id,name,platforms,genres,summary,storyline,rating
1677196800,239410,Arcade Archives: Don Doko Don,"[48, 130]",[33],Lose yourself in a comical action adventure,Missing,Missing
1677110400,239379,Marvel's Midnight Suns: Redemption,"[6, 48, 49, 167, 169]","[12, 15]",Venom the deadly amalgam of Eddie Brock and an alien symbiote joins the Midnight Suns to right the wrongs he committed under Liliths demonic influence Turn your former Fallen adversary into a fearsome ally across new story missions as Venom fights alongside his best frenemy SpiderMan  Bloodsucking vampyres have infested the sewers beneath New York City but even they quake in fear at the sight of Venoms pitchblack claws and razorsharp teeth With help from the Midnight Suns Venom is fighting to regain control of his actions and rid NYC of the undead scourgebut unshackling himself from one manipulative demon has attracted the attention of another  With fangs bared and tongue writhing in ravenous anticipation Venom is eager to chew through evildoers protecting the innocent and feeding his insatiable hunger in the same bite Use Venoms voracious violence to your advantage and make this brutal antihero an honorary member of the Midnight Suns  This content requires Marvels Midnight Suns to play and is included in the Season Pass,Missing,Missing
1677024000,239291,Awesome Asteroids,"[167, 390]",[33],Awesome Asteroids pays homage to the arcade classics of the time and enhances the gameplay to a full 3d experience  Youll blast through waves of asteroids using lasers rockets and gatling guns while trying to keep bases and other structures from taking damage Grab shield power ups to charge your shields which will protect you from asteroids and mines Youll need to take out enemy ships before they can destroy your bases while avoiding their defenses,Missing,Missing
1676678400,239290,Loopy Ball,"[48, 167]",[31],Fun little game where you must avoid the spikes to live longer,Missing,Missing
1677024000,239278,No Man's Sky: Fractal,"[6, 48, 49, 130, 163, 165, 167, 169, 385, 390]",[31],The 41 update for No Mans Sky brings a number of Quality of Life fixes and mainly PSV2 support  This update includes a great number of general VR Fixes but also includes a resizing of the players Ship garage to 12 a new Style of skimmer ship and a new Utopia Expedition,Missing,Missing
1676937600,239210,Minecraft: Mega Man X,"[6, 34, 39, 48, 49, 130, 169]",[31],Dash through the blockiest Mega Man X world charged with the original Mega Man X soundtrack and 14 classic skins from the series Use The Blue Bombers arsenal of 9 weapons to fight an army of Mavericks make your way through iconic levels and defeat epic bosses,Missing,Missing
1676937600,239201,Harvest Moon: Back to Nature,"[48, 167]","[12, 13]",Experience Harvest Moon Back to Nature originally released on the PlayStation console enhanced with uprendering rewind quick save and custom video filters  Its a Different Kind of RPG for the Entire Family  As a child you visited your Grandfathers ranch when vacation plans fell through Return to the farm that holds fond childhood memories and rejuvenate its long neglected fields Tend to your livestock and interact with over 50 characters As you struggle to make the farm something your grandfather would be proud of one nagging question remains What ever happened to the little girl that you knew a decade ago,As a young boy the main character went to his grandfathers farm for the summer His grandfather was too busy taking care of the farm to spend much time with him so the boy explored the town and countryside on his own The boy befriended his grandfathers puppy and met a little girl his own age with whom he became close friends When the summer was over the boy had to go back home but he promised the little girl that he would return someday  Ten years later years after his grandfathers death the boy  now a grown man  returns to the town to take over the farm Upon meeting the main character the mayor and other villagers decide that he would be allowed to stay as the rightful owner if he restored the farm to its original state within three years Otherwise he would have to leave,Missing
1676937600,239198,Wild Arms 2,"[48, 167]",[12],Experience Wild Arms 2 originally released on the PlayStation console enhanced with uprendering rewind quick save and custom video filters  Its about one world hanging in the balance Where one hero must sacrifice his heart for peace Where courage and fear love and malice heroes and villains go hand in hand Its power that exceeds human knowledge Its neither dream nor reality Its what legends are made of,Missing,Missing
1676937600,239182,The Legend of Dragoon,"[48, 167]",[12],Experience The Legend of Dragoon originally released on the PlayStation console enhanced with uprendering rewind quick save and custom video filters  Unveil a fantasy of magnificence deception magical combat and retribution as you join swordsman Dart and his companions to harness the spiritual forces of Dragons and triumph over evil  Using a unique and innovative tactical combat system transform into Dragoons and unleash extraordinary powers Control a wide variety of characters that wield unique weapons and Dragoon attacks powered by the elements in this unforgettable roleplaying game,Missing,Missing
1677196800,238185,Lootbox Lyfe+,"[6, 48, 49, 130, 167, 169]","[8, 9, 31]",Metroidvania movement gameplay with soulselling lootboxbased customization,Missing,Missing
1676419200,238152,Match Master,"[48, 167]",Missing,Learn how to make pairs with us Game for your child in any age,Missing,Missing
1676937600,238101,Akatsuki Yureru Koi Akari,[48],Missing,Jindou its a nearfuture sport where you fight with real swords thats really hot in Japan in the 2040s Two girls enrolled into Murakumo Academy where said Jindou is taught One of them is Kazamine Setsugekka a rough and emotionallydriven girl who bolsters her blade with the unparalleled strength within her The other is Suzakuin Momiji a cool headed and incredibly precise girl with a prodigious sense for swordplay and a frightening sharp mind These two whose circumstances and personalities are completely different both aim for the the title conferred upon the strongest in the academy the Toujinegi,Missing,Missing
1676505600,238098,Arcade Archives: Grobda,"[48, 130]","[5, 33]",A colosseum for laser battles,Missing,Missing
1676419200,237966,Cities: Skylines - Remastered,"[167, 169]",[13],Cities Skylines  Remastered puts you in charge of a growing city from the groundbreaking of its first streets to the everchanging needs of thousands of citizens Design build and manage the city of your dreams from public services to civic policies and challenge yourself to grow from a simple town to a bustling metropolitan hub,Missing,Missing
1676505600,237836,Disney Dreamlight Valley: A Festival of Friendship,"[6, 48, 49, 130, 167, 169]",Missing,The Update 3 for Disney Dreamlight Valley brings Mirabel from Encanto and Olaf from Frozen to the Valley and unravels the mysteries from the Frosted Heights biome Some qualityoflife improvements and a Star Path inspired by Disneys 100th anniversary is also part of the update,Missing,Missing
1676160000,237722,Football 2: Breakthrough Gaming Arcade,[48],[14],A game in the Breakthrough Gaming Arcade series This games release is part of Breakthrough Gamings Bible Video Game Sundays,Missing,Missing
1676505600,237681,Shadow Warrior 3: Definitive Edition,"[6, 48, 49, 167, 169]",[5],Take an adrenalinefueled journey through a mythical Japanese realm in the Definitive Edition of Shadow Warrior 3 packed with new features and enjoy an ultraviolent blend of fastpaced gunplay razorsharp melee combat and spectacular freerunning movement,Missing,Missing
1676592000,237578,The Light in the Darkness,"[6, 48, 167]",[31],The Light in the Darkness tells the story of a workingclass family of Polish Jews in France during the Holocaust It is the first videogame to portray the Holocaust accurately releasing free for educational purposes,Missing,Missing
1675987200,237575,Pizza Tycoon,"[48, 49, 130]","[13, 15]",The economic simulation Pizza Tycoon offers a number of hot new toppings Work your way through a challenging campaign to rise from a simple pizza baker in the streets of Rome to the owner of the worlds most successful pizza chain,Missing,Missing
1675987200,237556,My Lovely Pets: Collector's Edition,"[6, 130, 167]","[9, 31, 32]",Search for interesting items in relaxing and beautiful places play your favourite mini games find cute Pets,Missing,Missing
1676937600,237527,Akka Arrh,"[6, 48, 49, 130, 167, 169]","[5, 33]",A cascade of words colors shapes and sounds flows around your turret as you desperately fight off swarms of incoming attackers If enemies penetrate your perimeter you must approach the combat at close range and defeat them adjusting to a completely different perspective in the blink of an eye Welcome to Akka Arrh by Jeff Minter  This modern take from the excellent developers at Llamasoft combines the intrigue of an incredibly rare Atari arcade prototype with a unique creative vision that delivers incredibly addictive shooter gameplay Akka Arrh is dripping with Minters sense of humor love of psychedelic color and the ability to create games that are a joy to play,Missing,Missing
1675987200,237359,Big Adventure: Trip to Europe,"[130, 167]","[9, 31]",This is the biggest trip in Europe where you will visit 10 countries and 24 cities,Missing,Missing
1675900800,237356,Arcade Archives: Magical Speed,"[48, 130]","[33, 35]",Ready set go,Missing,Missing
1675814400,237333,Falling Blocks,"[48, 167]",Missing,Protect the ground against the falling blocks from the space to get higher score,Missing,Missing
1675728000,236820,Maze,[48],[31],Maze is a First Person Puzzle Adventure game Solve puzzles collect coins and escape mind blowing labyrinths Over 30 Mazes to conquer Solve Mazes alone or race against a friend to the finish in Multiplayer Mode Go for the high score in Arcade Mode a timed mode in which you race through Stages trying to collect all the coins before time runs out,Missing,Missing
1675814400,236674,WBSC eBaseball: Power Pros,"[48, 130]",[14],Experience the virtual world of baseball available in WBSC eBASEBALL POWER PROS The most played baseball game series in Japan is now featured in the World Baseball Softball Confederations eSport discipline Whether you like swinging for the fences or pitching in the strike zone you know baseball is all about batting pitching and fielding The virtual world of baseball is no different With easy pickupandplay mechanics WBSC eBASEBALL POWER PROS is fun for both novices and skilled gamers,Missing,Missing
1676332800,236655,Apex Legends: Revelry,"[6, 48, 49, 130, 167, 169]",[5],To celebrate another anniversary of the Apex Games Duardo Silvas throwing quite the party But Mad Maggie never met a Syndicate event she didnt want to crash RSVP to the wildest party in Outlands history Its time to drop in and get legendary in Apex Legends Revelry New Team Deathmatch mode joins the Apex Games and remastered Legend classes means everyone has a role to play And with the new Nemesis rifle joining the Loadout the big guns have officially arrived The party dont start till you drop in,Missing,Missing
1675555200,236605,Wild Seas,"[6, 48, 167]","[15, 31, 32]",Defend the jewel of evil pirates Wild Seas is a tower defense game with roguelike elements where your positioning can ensure victory,Missing,Missing
1675814400,235312,Vigor Chronicles: Reckoning,"[48, 49, 130, 167, 169]","[5, 24]",Unfold the Chronicles and unleash reckoning to your foes In this update you can explore our new border map Myren in Shootout and use the new Bear Trap consumable Progress through a postapocalyptic Battle Pass with lots of Dieselpunk references Equip yourself with the new M4A1 Assault Rifle and use it as the tool of your reckoning Youll be able to try out specific loadouts for different maps in Shootout and enjoy Vigor in Performance Mode on Xbox Series X,Missing,Missing
1676592000,235300,CyberHeroes Arena DX,"[6, 48, 49, 130, 167, 169]","[25, 32, 33]",Customize your robot for unique combat and fun,Missing,Missing
1675641600,235205,SokoMage,"[6, 48, 167]","[9, 15, 32]",SokoMage is a new topdown puzzle that will push your brain to the limit Slap rocks avoid bushes and hit the crystal to reach the end Can you smash your way to the final level,Missing,Missing
1676419200,235080,Call of Duty: Modern Warfare II - Season 02,"[6, 48, 49, 167, 169]",[5],Gear up for Season 02 in Modern Warfare II and Call of Duty Warzone 20 and have you and your squad be victorious when the mist clears Resurgence Mode returns on a new battleground in Warzone 20 starting in Season 02,Ashika Island also known as Isle of the Sea Lion is part of a small archipelago located in an undisclosed location somewhere in the APAC Asia Pacific region Latest missives indicate the isle is being used as hub for the Ultranationalist Konni Group including the transportation of chemical and biological weapons Current intel obtained by REDACTED suggests noxious weaponry is being shipped from a suspected BioLab facility in Al Mazrah  Originally planned as a resort destination development on Ashika Island was halted in the mid1990s due to REDACTED and the sterling work of REDACTED but publicly the reasons remain undisclosed Since this time travel to and from the island has been heavily restricted  Recently intercepted communications suggest that elements of Shadow Company under the leadership of REDACTED have taken control of the isle seemingly on the hunt for members of the Konni Group While the location appears abandoned there are whispers on the wires of Konni Operators remaining active in this conflict zone  Regardless of where you drop in extreme caution is advised,Missing
1677024000,235073,Synth Riders: Remastered Edition,[390],"[7, 14, 32, 33]",An actiondance VR rhythm game with custom song support and a thriving multiplayer community,Missing,Missing
1675468800,234984,Dodge the Ball,"[48, 167]",Missing,Dodge the incoming balls and collect diamonds and score the highest score,Missing,Missing
1675296000,234755,Delirium,"[6, 48]","[2, 9, 32]",Delirium is a firstperson graphic adventure in which we control teenage rebel Lola Like Lola our main objective will be to escape from Delirium along with her freak brother Danny who will accompany us during the adventure,Missing,Missing
1676505600,234734,Hopping Girl Kohane EX,"[48, 130]","[9, 10, 14]",Hopping Girl Kohane EX is an action puzzle game and players control Pogo Stick and aim for the goal in this action puzzle game  The game is easy to operate with a single thumb yet offers a hardhitting authentic action experience The key to the game is the mysterious stamps with various effects Step on the stamps skillfully and aim for a high score,Missing,Missing
1675296000,234631,Arcade Archives: Phelios,"[48, 130]","[5, 33]",Games first took up legendary tales in February 1989 Fight to rescue your lover Artemis,Missing,Missing
1675296000,234630,Brightstone Mysteries: The Others,"[130, 167]","[9, 31, 32]",A local toymaker and all his factory workers mysteriously vanished on the same night Uncover shocking secrets in this eerie hidden object puzzle adventure game,Missing,Missing
1676937600,234622,Ninja JaJaMaru: The Lost RPGs,"[48, 130]",[12],Two legendary RPGs that never saw the light of day outside Japan  fully localized in English language for the first time,Missing,Missing
1675728000,234373,Overwatch 2: Season 3 - Asian Mythology,"[6, 48, 49, 130, 167, 169]",[5],Drop into season three to explore the depths of the coolest new control map Antarctic Peninsula Compete in limitedtime ingame events such as Ultimate Valentine Customize your heroes with new skins and cosmetics from the Battle Pass and weekly Shop drops Now earn Credits in the Battle Pass that can be redeemed for over 250 cosmetics from the original Overwatch and go premium to get exclusive rewards such as Mythic Amaterasu Kiriko,Missing,Missing
1676937600,234286,Omoide Kakaete Ai ni Koi!!,[48],Missing,Spring the season of encounters and partings Its spring break and Sakawa Haruki is about to go into 3rd grade  His childhood friend group includes Kuriyama Tomari Tokorozawa Iku and Sugou Chisato 2 new girls just joined the group Harunohara Yuuna who lives in the next town over and Nishitani Shizuru who just moved into the neighborhood  Ironically at the same time these 2 girls joined Haruki had to move away from home and his childhood friends,Missing,Missing
1676419200,234239,W.A.R.P.,"[48, 49, 130]","[5, 31, 33]",3 Game Modes Perfect for quick games at all times More than 140 stages,Missing,Missing
1675728000,234105,Prison Architect: Jungle Pack,"[3, 6, 12, 14, 48, 49, 169, 405]","[13, 15, 32]",Jungle Pack is an aesthetic pack that sets your compound in the deep and lush tropical forest Far from civilization you will need to manage your inmates while dealing with the dangers of nature Do you think youre up for this task,Missing,Missing
1675296000,233802,ExitMan Deluxe,"[48, 49, 130, 169]",[33],Quickly run into the gap as the ceiling comes crashing down from above If you make it in time the ceiling will rise up again and then crash down again and again each time with the gap in a random place How long can you survive,Missing,Missing
1676332800,233791,Souls of Chronos,"[6, 130, 167]","[12, 31, 32]",Classic JRPG  Action Combat System,Missing,Missing
1677542400,233658,Remedium: Sentinels,"[6, 48, 49, 130]","[5, 12, 32, 33]",Remedium Sentinels is an autoshooter with roguelite elements set in a grim postapocalyptic world where The Grey Plague turned most humans into vicious mutant freaks Play as a a steel Sentinel and defend the cities against the endless hordes of mutants until your reactor dies,Missing,Missing
1677283200,232717,Quiz Thiz Spain: Gold Edition,"[48, 167]",Missing,Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,Missing
1676678400,232716,Quiz Thiz Spain: Silver Edition,"[48, 167]",Missing,Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,Missing
1676073600,232714,Quiz Thiz Spain: Bronze Edition,"[48, 167]",Missing,Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,Missing
1675468800,232713,Quiz Thiz Spain,"[48, 167]",[26],Are you the new quiz master and can you beat your friends on this quiz Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,Missing
1677542400,231245,SnowRunner: Season 9 - Renew & Rebuild,"[6, 48, 49, 130, 167, 169]","[13, 31]",This product is included in the Year 3 Pass for SnowRunner Devastated by ravaging wildfires Ontario counts on you in Season 9 Renew  Rebuild Clear logs from fallen trees secure the buildings and bring materials to renovate burnt infrastructures,Missing,Missing
1677024000,229133,Fantavision 202X,"[6, 167, 390]","[9, 32]",Fantavision 202x is a firework puzzle game,Missing,Missing
1677196800,229120,Hunt: Showdown - Limited Bounty Hunter Edition,"[48, 49]",Missing,Hunt Showdown is a thrilling highstakes PvPvE firstperson shooter Take down nightmarish monsters as you compete for the bounties that will bring you glory gear and gold in this unforgiving and unforgettable online multiplayer experience,Missing,Missing
1677024000,228744,Redemption Reapers,"[6, 48, 130, 167]","[12, 13, 16, 24]",Descending suddenly on the world the macabre Mort armies destroy nation after nation leaving humanity decimated in their wake Among the forces resisting the Mort is a small band of mercenaries known as the Ashen Hawk Brigade,Missing,Missing
1676332800,228736,Wanted: Dead - Collector's Edition,"[48, 49, 167, 169]",Missing,A physical copy of the game that comes in a steelbook case and collectors box along with CD soundtrack artbook magnet and postcards,Missing,Missing
1676505600,228734,Wild Hearts: Karakuri Edition,"[6, 167, 169]",Missing,Wild Hearts is a twist on the hunting genre where technology gives you a fighting chance against giant natureinfused beasts,Missing,Missing
1677024000,225958,Cities: VR - Enhanced Edition,[390],[13],A spinoff of Cities Skylines developed with virtual reality headsets in mind Just like in the original in Cities VR we deal with designing entire cities from scratch which we can see both from the air and from the street level,Missing,Missing
1676937600,225783,Ninja JaJaMaru: The Great Yokai Battle + Hell - Deluxe Edition,"[48, 130]","[31, 33]",Ninja JaJaMaru The Great Yokai Battle Hell  Deluxe Edition includes six of the most important platformer evergreens in the iconic JaJaMaru series Besides the brand new 2022 released Ninja JaJaMaru The Great Yokai Battle Hell true ninja fans can look forward to awesome classic Jump  Run action and also a very special addition to this collection  Ninja JaJaMaru The Great World Adventure an original GB game can now be experienced in color for the first time We painstakingly handcoloured this black  white classic and made it run perfectly on modern consoles  for this Deluxe Edition,Missing,Missing
1677024000,225770,Raiden III x Mikado Maniax,"[6, 48, 49, 130, 167, 169]","[5, 31, 33]",This is an enhanced version of the original Raiden III which came out in 2005 for arcades and consoles There will be some new game modes online features and customization options,Missing,Missing
1677024000,224505,The Light Brigade,"[161, 163, 165, 385, 386, 390]","[5, 12, 15]",A roguelike VR shooter with realistic gunplay and immersive light magic Ascend the ranks of The Light Brigade to unlock new weapons upgrades classes and abilities as you fight to restore light to the darkness,What led to the worlds downfall What do the Obsidian Forces want Uncover these mysteries and bring the world back from the brink of total darkness before its too late,Missing
1675382400,222929,Joe Wander and the Enigmatic Adventures,"[6, 167, 169]","[8, 9, 31, 32]",Start the best Enigmatic Adventure of your life Solve brainteasing puzzles explore different worlds with smooth platforming and enjoy the beautiful scenery in the mysterious world of Joe Wander,Joe is on the search for his missing parents help him by solving brainteasing puzzles exploring different worlds with smooth platforming and enjoying the beautiful scenery in the mysterious world of Joe Wander,Missing
1677110400,220832,Catan: Console Edition,"[48, 49, 130, 167, 169]","[15, 35]",Play the official video game of Catan on Console Acquire resources master new strategies and build your settlements across a board that comes to life Challenge friends both online and in the living room or play against smart  dynamic AI to become the winning Catanian  Charmed by opportunity and the promise of faraway riches you and a collection of likeminded adventurers abandon your homeland and livelihoods to discover new lands After a long and arduous journey fraught with danger and difficulty you arrive at the shores of a lush land untouched by humanity and abundant in resources  See each tile come to life as you grow your settlements and take over the board Gather ore from towering mountains collect wool from bustling pastures or harvest lumber from thriving forests No two games are the same with variables boards each game will feel look and play different,Missing,Missing
1676505600,219487,Theatrhythm: Final Bar Line - Premium Digital Deluxe Edition,"[48, 130]",[7],This edition includes the 385 tracks in the Theatrhythm Final Bar Line core game and adds 27 special music tracks plus the 90 tracks from popular Square Enix games included in Season Passes 1 2 and 3 for the ultimate Square Enix music experience There is an astounding total of 502 tracks to enjoy,Missing,Missing
1676505600,219486,Theatrhythm: Final Bar Line - Digital Deluxe Edition,"[48, 130]",[7],This edition includes the 385 tracks in the Theatrhythm Final Bar Line core game and adds 27 special music tracks plus the 30 tracks from popular Square Enix games included in Season Pass 1 for a stunning 442 tracks to enjoy,Missing,Missing
1676592000,219436,Gigantosaurus Dino Kart,"[6, 48, 49, 130, 167, 169]","[10, 14, 31]",Race around Cretacia in a prehistoric kart championship for up to 4 players of all ages where you can play as your favorite dino friends and even bump into the mysterious Gigantosaurus himself,Missing,Missing
1675987200,219215,Bumblebee: Little Bee Adventure,"[6, 48, 49, 130]","[13, 31, 32]",Bumblebee Little Bee Adventure is a storydriven narrative 3D flight exploration game in which you control a little bee on its journey to find a new home On its quest to find a beautiful and fitting it discovers distant places friendly and calm animals and amazing and dangerously habitats,Missing,Missing
1676592000,218219,Tales of Symphonia Remastered: Chosen Edition,"[48, 49, 130]",[12],Tales of Symphonia Remastered is set in the world of Sylvarant a dying land in dire need of a constant source of mana where legend dictates that a Chosen One will appear to regenerate and restore the world Players will follow the adventures of Lloyd Irving and his friends as they embark on a worldwide adventure filled with unforgettable characters and an emotionally charged storyline that still resonates with fans  Chosen Edition includes the Base Game Metalcase Artprints and Chibi Character Form Stickers,In a dying world legend has it that a Chosen One will one day rise from amongst the people and the land will be reborn The line between good and evil blurs in this epic adventure where the fate of two interlocked worlds hangs in the balance Follow the journey of Lloyd Irving as he and his friends try to save both worlds,Missing
1677024000,217591,Star Wars: Tales from the Galaxy’s Edge - Enhanced Edition,[390],[31],Star Wars Tales from the Galaxys Edge  Enhanced Edition is the newest incarnation of the awardwinning VR experience from Lucasfilms ILMxLAB rebuilt for greater immersion using the latest stateoftheart virtual reality hardware The highfidelity visual experience will include headsetbased controller tracking eye tracking rich 3D audio and haptics built into the PS VR2 Sense controller and headset,In a series of extraordinary events that test your mettle and ultimately prove that anyone in the galaxy can become a hero youll begin your Star Wars story as a droid repair technician who crashlands on the planet Batuu following an attack by the Guavian Death Gang Along the way youll meet fanfavorite characters like R2D2 C3PO Jedi Master Yoda and Hondo Ohnaka as well as newcomers like the boisterous barkeep Seezelslak treasure hunter Lens Kamo and Guavian Death Gang leader Tara Rashin,Missing
1676592000,217564,Tales of Symphonia Remastered,"[48, 49, 130, 169]","[12, 31]",Tales of Symphonia Remastered is set in the world of Sylvarant a dying land in dire need of a constant source of mana where legend dictates that a Chosen One will appear to regenerate and restore the world Players will follow the adventures of Lloyd Irving and his friends as they embark on a worldwide adventure filled with unforgettable characters and an emotionally charged storyline that still resonates with fans,Missing,Missing
1676505600,217556,Theatrhythm: Final Bar Line,"[48, 130]","[7, 12]",Theatrhythm Final Bar Line is a game in the Final Fantasy musical spinoff series packed with 385 music tracks from across the whole Final Fantasy series,Missing,Missing
1677456000,217529,Tom Clancy's The Division 2: Warlords of New York - Season 11,"[6, 48, 49]","[5, 24]",Missing,Missing,Missing
1677283200,217474,Guns N' Rushes,"[6, 48]","[12, 15, 32]",Aboard your ship shoot monsters and build defenses to withstand waves of thousands Collect experience and upgrade your weapons Guns N Rushes is a scifi atmosphere game that mixes tower defense and RPG elements,Missing,Missing
1676332800,217256,Ten Dates,"[6, 14, 34, 39, 48, 49, 130, 167, 169]","[12, 13, 31]",Ten Dates is the sequel to the interactive romcom Five Dates Misha a millennial from London in search of that elusive inperson connection tricks her best friend Ryan into going to a speed dating event with her Each with their own five potential matches Misha and Ryan must pluck up the courage and turn on the charm to date wildly different personalities  Throughout the game your choices and interactions will either strengthen or weaken your relationship with your date Amidst a branching multidirectional chain of conversation topics and deepdive questions Misha and Ryan are faced with icebreaker games awkward scenarios and unexpected truths Will either find love,Missing,Missing
1676592000,216233,The Settlers: New Allies - Deluxe Edition,"[6, 49, 130, 167, 169]","[13, 15]",Upgrade your game experience with the Deluxe Edition including the game the Deluxe Pack and additional digital content,Missing,Missing
1675987200,214875,Hogwarts Legacy: Collector's Edition,"[6, 48, 49, 130, 167, 169]",Missing,This collectors edition comes with a floating wand and book case and the game in a steel case and collectors box,Missing,Missing
1675728000,214873,Hogwarts Legacy: Deluxe Edition,"[6, 48, 49, 130, 167, 169]",Missing,This edition comes with the Dark Arts cosmetic set and Thestral mount as well as the Dark Arts battle arena and 72 hour early access to the game,Missing,Missing
1675728000,214440,Hogwarts Legacy: Digital Deluxe Edition,"[6, 48, 49, 130, 167, 169]","[12, 31]",Hogwarts Legacy is an immersive openworld action RPG set in the world first introduced in the Harry Potter books Now you can take control of the action and be at the center of your own adventure in the wizarding world  The Digital Deluxe Edition includes  72 Hours Early Access  The Dark Arts Pack  Onyx Hippogriff Mount  Dark Arts Garrison Hat  Both generations of the game PS4  PS5 Xbox One  Xbox Series XS,Experience Hogwarts in the 1800s Your character is a student who holds the key to an ancient secret that threatens to tear the wizarding world apart You have received a late acceptance to the Hogwarts School of Witchcraft and Wizardry and soon discover that you are no ordinary student you possess an unusual ability to perceive and master Ancient Magic Only you can decide if you will protect this secret for the good of all or yield to the temptation of more sinister magic  Discover the feeling of living at Hogwarts as you make allies battle Dark wizards and ultimately decide the fate of the wizarding world Your legacy is what you make of it,Missing
1677110400,212571,Gal Guardians: Demon Purge,"[6, 48, 49, 130, 167, 169]","[8, 31]",When a demons castle darkens the land two sisters challenge its halls Together they can break the curse  Players take control of the two sisters with different attacks and capabilities to challenge the demon castle and the bosses waiting within Discover new routes through the castle using the sisters unique abilities  The stars of Grim Guardians are the longdistance focused Shinobu Kamizono and the closerange brawler Maya Kamizono Players will need to consider the situation when choosing which sister to control as they make their way through the castle investigating the mystery of what happened to their school and its students  Other features include 2player coop with special actions extensive difficulty options with the Style System unique changes on repeat plays and most importantly the quality and challenge players have come to expect from Inti Creates titles this time with a new gothic horror aesthetic,The Kamizono household Home to a long lineage of demon hunters Kamizono Shinobu and Kamizono Maya  the latest in this long line of demon hunters  return to school one day after finishing a job only to find themselves in shock  Unbeknownst to them the school had been turned into a demonic castle in their absence What could have caused this And what of the other students With mysteries afoot and danger abound only demon hunters have the ability to set things right The Kamizono siblings fight once again  When demons lurk near we demon hunters appear Kamizono siblings move out,Missing
1676592000,211753,Rise of Fox Hero,"[6, 48, 49, 130, 167, 169]","[8, 31, 32]",Rise of Fox Hero is a colorful 3D platformer with fun combat and puzzle elements Armed with a sword and a shield jump and fight your way through beautiful and colorful levels,Missing,Missing
1675382400,204631,Spellforce: Conquest of EO,"[6, 167, 169]","[12, 15, 16]",In a journey from humble start with a small wizards tower explore the lands of Eo in a quest for magical might in this everchanging strategy role playing game Defeat armies and heroes in tactical combat find mighty artefacts raise knowledge and magic to become the most powerful mage of all  Become the greatest of mages in this turnbased fantasy epic set in the world of SpellForce From the humble beginnings of your small wizards tower send forth your minions and heroes to explore the realms of Eo Grow your influence and power and fill your grimoire with arcane knowledge Face off against magical competitors in your hunt for ancient artefacts and hidden secrets as you build up your tower and area of influence to unleash the greatest spell the world has ever known,Command mighty heroes and armies and send them on countless quests Fill your grimoire with spells to grow your power and raise your wizards tower to become the greatest mage of all time Conquer Eo in this rich turnbased strategy game set in the world of SpellForce,Missing
1675296000,204468,Deliver Us Mars: Deluxe Edition,"[6, 48, 49, 167, 169]","[31, 32]",Deliver Us Mars Deluxe Edition bundles together the spectacular base game and the original soundtrack featuring a diverse range of allnew tracks by celebrated composer Sander van Zanten,Missing,Missing
