first_release_date,genres,id,name,platforms,summary,storyline,rating
1267056000,"[5, 8, 31]",252107,Uncharted 2: Among Thieves: Drake's Fortune Multiplayer Pack,[9],The Drakes Fortune Multiplayer Pack was a DLC pack that could be bought via the PlayStation Store to be used in the multiplayer of Uncharted 2 Among Thieves It contained six skins and two new large maps from Uncharted Drakes Fortune The Facility and The Flooded Ruins  It also added 12 new Trophies,Missing,Missing
1267056000,[34],218959,Wand of Fortune: Mirai he no Prologue,[8],Wand of Fortune Mirai he no Prologue is a fan disc of Wand of Fortune,Missing,Missing
1267056000,[34],218485,Himehibi: New Princess Days Zoku! Nigakki Portable,[38],A port of Himehibi New Princess Days Zoku Nigakki for PSP,Im Nanami I have no parents and am now living with my older brother Ive already changed schools many times because of the nature of my brothers job I dont like to change schools so often but I dont want to be a burden on him What Moving again Ok Honestly speaking I dont hate changing schools I can meet new people and become friends with them Well I shouldnt make a sad face Whats the name of the next school,Missing
1267056000,[34],218381,Himehibi: Princess Days Portable,[38],A port of Himehibi Princess Days,Aizaki Koi is attending a normal high school when one day her grandfather asks her to enroll in his all boys school as an experiment to convince the board of directors that the school can successfully be turned coed  At first she refuses but soon she ends up enrolling in this school as the only girl to help her grandfather out  But there are those who oppose this plan and soon she begins to receive threatening phone calls from those who wish for her to leave the school,Missing
1267142400,[35],145551,Mahjong World,[9],Missing,Missing,Missing
1266451200,[31],144777,Heavy Rain: Move Edition,[9],The origami killer has left a city in panic Someone needs to take control Play all four lead rolls in this gripping psychological thriller where your decisions have dramatic consequences and every action can affect how the plot unfolds,Missing,Missing
1265241600,"[11, 12, 15, 16, 24]",140350,Valkyria Chronicles 2: Exercise vs. Class F,[38],An assault exercise versus a rival class Run through stonewalling defence and take over the camp In order to replicate a real battle as closely as possible Class F has been granted to deploy multiple tanks  Go through intensive training along with fellow cadets from Class G to defeat the Rebel Forces Compete against rival classes and prepare for the looming war This is a singleplay mission,Missing,Missing
1266451200,"[11, 12, 15, 16, 24]",140342,Valkyria Chronicles 2: Final Scout Exam,[38],A final exam to test Scout class abilities will be held  Retrieve 8 crates scattered across the areas  The exam will take place under actual combat conditions so stay focused on your objective,Missing,Missing
1266451200,"[11, 12, 15, 16, 24]",140336,Valkyria Chronicles 2: Race Against Time,[38],Rebel special ops are experimenting with a new communications device in the Roendahl Canyon  Capture the enemy base camp in Area 3 within 5 turns to stop them before the experiments are completed,Missing,Missing
1267056000,"[11, 12, 15, 16, 24]",140335,Valkyria Chronicles 2: Ultimate Challenge,[38],Defend the allied base camps in Areas 1 2 and 3 aboard the large rebel warship for 20 turns  Enemy forces include large numbers of V2s so your abilities will be tested to the limit,Missing,Missing
1265760000,"[11, 12, 15, 16, 24]",140331,Valkyria Chronicles 2: Battle at Mellvere EX,[38],This operation will be carried out in Mellvere by Avan Zeri and Cosette  Capture the enemy base camp in Area 1 The mission will fail if all 3 members fall in battle  Cannon towers have been sighted in the combat zone so be prepared for a rough fight and advance with caution,Missing,Missing
1267056000,[34],124635,"Koori no Haka Ichiyanagi Nagomu, Sandome no Junan",[38],Missing,The accident prone bad luck magnet Ichiyanagi Nagomu and his friend Hiyori are involved in some mysterious incident again Now put on your detective hats and join Nagomu in his quest to find the culprit behind the horrific events  Arnold the count of Ruroi invites the duo to the house of Cedrei to investigate the strange incidents in the secluded island The late Baron of Cedrei built a mansion to house the spirit of Delia a young girl who sacrificed herself to seal the demon However it seems like Delia alone isnt enough to satisfy the demons appetite he wants more blood  Are the events caused by the barons three successors or are there real supernatural forces lurking around,Missing
