first_release_date,id,name,platforms,summary,genres,storyline,rating
1679529600,266401,Resident Evil 4: Extra DLC Pack,"[6, 48, 167, 169]",The Resident Evil 4 Extra DLC Pack is included in the Deluxe Edition and contains all the launch DLC available for the game excluding the preorder bonuses and the various upgrade ticket microtransactions  The bundle adds the Casual and Romantic costumes for Leon and Ashley the Hero and Villain costumes for Leon with screen filters Leons sunglasses the deluxe weapons Sentinel Nine and Skull Shaker the treasure map expansion and the Original Ver Soundtrack Swap which adds an option to change the games music and sound effects to the 2005 version,Missing,Missing,Missing
1678147200,255687,Sniper Elite 5: Rough Landing - Mission and Weapon Pack,"[6, 48, 49, 167, 169]",Season Pass Two kicks off with the release of an amazing new mission called Rough Landing Allied airmen including a highranking officer with critical intelligence have been shot down over a dense woodland and are now being hunted by Nazi troops Karls mission is to find the hidden pilots and retrieve the intelligence Set deep in a forest and featuring a cramped mine shaft expect plenty of close quarters combat which will test your skills,[31],Missing,Missing
1678752000,254347,Hot Wheels: Rift Rally,"[39, 48, 167]",An AR racing game featuring hot wheels cars,[10],Missing,Missing
1679529600,251560,Ghost Signal: A Stellaris Game,"[386, 390]",Ghost Signal is a VR action roguelite set in the Stellaris universe where you captain your ship to battle a multitude of alien species Partake in dynamic space wars encounter planet sized creatures gather valuable loot to conduct research and more No journey is the same Will you find the origins of the mysterious Ghost Signal,"[5, 31]",As captain of the Aurora encounter strange aliens in their home worlds and enter lost temples in the pursuit of the mysterious signal that seems to defy even death,Missing
1678665600,251417,The Elder Scrolls Online: Scribes of Fate,"[6, 14, 48, 49]",The Elder Scrolls Online Scribes of Fate is a DLC for The Elder Scrolls Online It is the 29th DLC released for the game and continues the yearlong Shadow Over Morrowind adventure along with Update 37 Its release date is March 13th 2023 for PC and Mac and March 28th 2023 for Xbox and PlayStation,[12],Missing,Missing
1678320000,251107,Drill Deal: Oil Tycoon,"[6, 48, 49]",Drill Deal is a fun oil business simulator Start from a single tiny rig and expand it to a large complex of connected platforms Optimize  grow your business Look out for threats like weather terrorists fire and others Take care of your working crews,"[13, 15]",Missing,Missing
1680220800,250504,Weird West: Definitive Edition,"[6, 130, 167, 169]",Discover a dark fantasy reimagining of the Wild West where lawmen and gunslingers share the frontier with fantastical creatures Journey through the story of a group of atypical heroes written into legend by the decisions you make in an unforgiving land Each journey is unique and tailored to the actions taken  a series of high stakes adventures where everything counts and the world reacts to the choices you make Form a posse or venture forth alone into an otherworldly confines of the Weird West and make each legend your own,"[12, 13, 31, 32]",Missing,Missing
1680048000,249487,Quiz Thiz Croatia: Bronze Edition,[48],Are you the new quiz master and can you beat your friends on this quiz Answer questions about this country and collect valuable points Also learn new facts about this country while playing,Missing,Missing,Missing
1679011200,249169,The Legend of Heroes: Trails to Azure - Deluxe Edition,"[48, 130]",The Legend of Heroes Trails to Azure  Deluxe Edition includes   Base Game  Digital Soundtrack  Mini Art Book,"[12, 15, 16, 31]",Missing,Missing
1678924800,248092,Disco Elysium: The Final Cut - Collage Mode,"[6, 48, 49, 130, 167, 169]",In Collage Mode players have the ability to create and set the scene in and around Martinaise They will have full access to characters environments effects and custom dialogue to create the screenshots that they have always desired and fabricate completely new dramas from unforgivable punchups to fruity yet forbidden kisses  Place and Pose  Place rotate and resize your favorite characters across the games painterly environments and then pick from a range of silly and sensible poses to strike  Write Dialogue  Create a whole story with a single image by entering custom text that can be placed anywhere and even make it look authentic by using the FELD dialogue reel  Be Aesthetic  Bring out your inner Art Cop by applying weird and wonderful filters choosing from rain fog and snow as well changing the time of day to capture the exact mood youre after  Stick Em Up  Put gloves and guns in unsuspecting hands with a huge collection of items and clothing stickers or add extra style with new and extraordinary art from our talented collaborators  Get Framed  Finish up by choosing a frame to wrap up your fantasy with audacious themes such as Kim Catsuragi Fk The World Visual Calculus and Building Communism  Bonus Secrets to Find  Hunt for neverbeforeseen scenes from across Martinaise history if youve got a keen enough eye for it and enjoy a velvety new voiceover from the games narrator,Missing,Missing,Missing
