first_release_date,id,name,platforms,genres,summary,storyline,rating
1268092800,47440,BioShock 2: Special Edition,"[6, 9, 12]","[5, 12, 31]",Special Edition Includes BioShock 2 game a vinyl 180g LP with Bioshock 1 orchestral score and frameable jacket an audio CD with Bioshock 2 orchestral score 3 vintage Rapture advertisements rolled a Bioshock 2 Art Book 164 pages 8 12 x 11 and hardcover,Missing,Missing
1269475200,45288,Hamsterball,[9],"[15, 33]",Take control of a hamster in a ball and get set to run the most frenzied race of your lifeThe clock is ticking and EVERYTHING is out to stop you with crazy obstacles around every turn unexpected twists and dramatic drops each level will immerse and challenge you in new and inventive waysWith tons of levels and three exciting game modes Hamsterball delivers hours of nonstop action You can race solo in an attempt to score the best time challenge a friend for some split screen twoplayer action to see who can scurry to the goal first or battle up to six buddies in Sumo Mode where youll fight to see whose hamster shall reign as King of the Hill Whatever mode you pick youd better buckle up cause this aint grandmas hamster in a wheel,Missing,Missing
1268956800,45206,God of War III: Collector's Edition,[9],"[25, 31]",Set in the realm of brutal Greek mythology God of War III is a singleplayer game that allows players to take on the climatic role of the exSpartan warrior Kratos as he scales through the intimidating heights of Mt Olympus and the dark depths of Hell to seek revenge on those who have betrayed him Armed with doublechained blades and an array of new weapons and magic for this iteration of the trilogy Kratos must take on mythologys darkest creatures while solving intricate puzzles throughout his merciless quest to destroy Olympus  The limited God of War III Collectors Edition includes  God of War III game  Collectible packaging  Art cards  Phantom of Chaos skin  Dominus Skin  God of War arena  requires online connection to download,Following the ending of God of War II God of War III picks up directly after this with a stirring opening narration from Zeus discussing the actions of the rogue Kratos who is commanding a small army of Titans rescued from the Great War using the power of the Fates The Olympians immediately rush to battle Helios rides on his chariot over Olympus Hermes speeds down the very peaks of Olympus as Zeus watches on Hercules receives the order to lead his troops down into the fray Hades lunges off and engages several Titans in his giant form and Poseidon using his aquakinesis shoots down from Olympus like a missile and performs a death blow through the chest of Epimetheus and then manifests himself as a massive water being and spawns several water horses called Hippocampi to aid in the battle With Poseidon as their greatest threat in the battle having already decimated numerous Titans and soon going after Gaia herself Kratos engages the God of the Sea and after drawing him into Gaias grasp manages to knock a weakened Poseidon out of his godly form and onto a separate platform The two quarrel with each other briefly before Kratos walks up and beats the Lord of the Sea savagely finally gouging out his eyes and snapping his neck before he tosses him into the ocean With Poseidons death the seas cataclysm and ocean levels rise significantly causing a flood that appears to engulf the entire world and destroying almost all of mankind save those on top of Olympia,Missing
1269475200,44653,God of War Trilogy,[9],"[25, 31]",Three epic adventures of conquest destiny and vengeance God Of War God Of War II and God Of War III unite on PS3 The God of War III Trilogy Edition includes God of War III and God of War Collection and was released on March 25 It was released as a standalone in Australia on April 29 and in Europe on April 30,God of War Kratos is a warrior who serves the Greek gods of Olympus Flashbacks reveal that he was once a successful but bloodthirsty captain in the Spartan army and led his men to several victories before being defeated by a barbarian king Facing death Kratos called on the God of War Ares whom he promised to serve if the god would spare his men and provide the power to destroy their enemies Ares agreed and bonded the Blades of Chaos a pair of chained blades forged in the depths of Tartarus to his new servant Kratos equipped with the blades then decapitated the barbarian king  God of War II Kratos the new God of War following Ares death is still haunted by nightmares of his past and is shunned by the other gods for his destructive ways Ignoring Athenas warnings Kratos joins the Spartan army in an attack on Rhodes during which a giant eagle suddenly drains a huge chunk of his powers and animates the Colossus of Rhodes While battling the statue Zeus offers Kratos the Blade of Olympus a mighty sword that Zeus had used to end the Great War requiring Kratos to infuse the blade with the remainder of his godly power Although now human Kratos defeats the Colossus but is mortally wounded The eagle reveals itself to have been Zeus all along who states he was forced to intervene as Athena refused to do so Zeus then grants Kratos a final opportunity to be loyal to the gods but Kratos refuses Enraged by his defiance Zeus kills him with the blade and destroys the Spartan army  God of War III Kratos Gaia and the other Titans ascend Mount Olympus to destroy the Olympian gods Poseidon launches an assault against them but is killed by Kratos and Gaia with his death causing the oceans to flood Greece Reaching Olympus peak they try to attack Zeus but he drives them back and knocks them off the mountain As Gaia clings to the mountainside she refuses to save Kratos calling him a pawn for the Titans revenge,Missing
1267660800,44602,Anarchy: Rush Hour,[9],[10],Anarchy Rush Hour is a driving game that is available on PSN,Missing,Missing
1268265600,44555,Race Driver: Grid Reloaded,"[9, 12]","[10, 13, 33]",An enhanced edition of Race Driver GRID  a game developed by Codemasters and released in 2008 The enhanced edition was created specifically for console users The game does not bring any changes to the visuals or gameplay mechanics of the original product Race Driver GRID will take players to beautifully realised and dramatic race locations over three continents to compete in an unprecedented variety of racing events Packed with the most powerful race cars new and classic circuit and drift players will compete to conquer the most prestigious official race tracks and championships and then go beyond to compete in challenging citybased competitions through to road events and urban street races In Europe race gamers will compete on the greatest official tracks in prestige Marques including Aston Martin Koenigsegg and Pagani Iconic cities across the US including San Francisco Washington DC and Detroit and each with their own atmosphere and events play hosts to diverse street races Here highperformance V8 muscle cars set the pace in aggressive closely fought pack competitions In the Far East Japanese racing culture sets the tone where night races including Drift racing take drivers through neon illuminated cities and to outlying mountain roads There is also the opportunity to compete in races that operate on the fringes of legality in the back streets and industrial areas of Yokohama,Missing,Missing
1268611200,44498,Car Jack Streets,"[38, 159]",[10],Your debt to the mob is 1 million They want 50000 a week every week starting now Its that simple punk Do whatever you can to pay your dues drive taxis steal cars and assassinate gang members hell you can even deliver pizzas if you have to Just make that payment on time or its all over Car Jack Streets blends a large city based environment with real time casual gameplay for the first time ever Jack it up punk,Missing,Missing
1268265600,43267,Summon Night Gran-These: Horobi no Tsurugi to Yakusoku no Kishi,[8],[12],Summon Night GranThese Horobi no Tsurugi to Yakusoku no Kishi is a RolePlaying game developed by FlightPlan and published by Bandai Namco Games which was released in Japan in 2010,Missing,Missing
1268611200,42987,Hyperdimension Neptunia: Collector's Edition,[9],[12],This unique RPG features game consoles personified as goddesses CPUs Console Patron Units who you can customize visually with equipment to enhance their stats Players take the role of Neptune and follow her quest to save the captive Histoire This leads her to face the corrupt monsters ravaging the world of Gamindustri unleashed by the evil Arfoire,Missing,Missing
1267488000,41890,Battlefield: Bad Company 2 - Limited Edition,"[6, 9, 12]",[5],The Limited Edition includes   Battlefield Bad Company 2  Early access to the following six ingameunlocks  Improved Vehicle Armor  Supreme Vehicle Firepower  Vehicle Motion Sensor  Tracer Dart Pistol  M1A1 Submachine Gun from Battlefield 1943  M1911 Pistol from Battlefield 1943,Missing,Missing
1269907200,22971,Call of Duty: Modern Warfare 2 - Stimulus Package,"[6, 9, 12]",[5],Call of Duty Modern Warfare 2  Stimulus Package is a commercial DLC for Call of Duty Modern Warfare 2 It adds five new multiplayermaps   Bailout An apartment complex  Overgrown A village with open fields known from Call of Duty 4 Modern Warfare  Crash An urban area known from Call of Duty 4 Modern Warfare  Salvage A snowy junkyard  Storm A warehouse complex,Missing,Missing
1269475200,21769,"Prinny 2: Dawn of Operation Panties, Dood!","[38, 130]","[8, 9, 12, 31]",Prinny 2 is a side scrolling hack and slash action game Players will control demonic penguins Prinnies who are known as the weakest monsters in the Netherworld Players can run jump slash execute special skills and ride tanks or jets to battle enemies The Prinnies mission is to find Demon Lord Etnas stolen panties If they fail Etna will turn THEM into panties As an extra bonus a whole new main character and story become available after you complete the main game,Missing,Missing
1267488000,21761,White Knight Chronicles: International Edition,[9],[12],Missing,Missing,Missing
1268265600,21752,Fat Princess: Fistful of Cake,[38],[11],Sound the trumpets The highlyanticipated PlayStationNetwork title Fat Princess is bringing its comical medieval fun to the PSPPlayStationPortable system and with a host of added features Franticallypaced and strategic Fat Princess Fistful of Cake pits two hordes of players against each other in comic medieval battle royale on the PSP system Team balance and strategy is crucial in Fat Princess Fistful of Cake as players can switch between five different character classes literally at the drop of a hat Charge head first into battle heal teammates as they break through enemy lines and upgrade your team and the castle defenses as you work with your team to save your princess Download the game today   Six new levels for PSP plus all of the originals Fat Princess Fistful of Cake adds six new battlefields to the franchise including environments like Forest Canyon and Volcano   Extended Single Player campaign Play through the extended Story Mode chapters on the go to learn the dramatic tale of the beloved fat princesses   Online Multiplayer Go headtohead with up to 8 players via Ad Hoc nearby or Infrastructure Internet connection Mode   New Multiplayer game modes New for Fat Princess Fistful of Cake select from four additional game multiplayer game modes including Grim Reaper Dilapidated Demolition and Jailbreak,Missing,Missing
1268265600,19816,Z.H.P. Unlosing Ranger vs. Darkdeath Evilman,"[6, 38, 130]","[12, 15]",Crawl through randomlygenerated dungeons to power up the weakest superhero in the worlds history you and defeat the final boss threatening the Earth Darkdeath Evilman Customize everything imaginable from your stats to your appearance from your secret base to your theme song ZHP will scratch all your RPG itches,Missing,Missing
1269475200,15189,Alien Zombie Death,[38],[5],Somewhere far far away in a random solar system a lone space man dies horribly Take control of said fateful space man as he battles to his end against the dreaded Alien Zombies Using a standard laser gun and a few pickups along the way make sure you take out as many of those Alien Zombie suckers before they take you down Its that simple Its Alien Zombie Death,Missing,Missing
1267488000,7372,MLB 10: The Show,"[8, 9, 38]","[13, 14]",MLB 10 The Show is set again to provide fans with a firstrate baseball experience via even more features and modes destined to quicken the heart raise the stakes and hurl you further into a true MLB baseball experience,Missing,Missing
1268697600,7080,MotoGP 09/10,"[9, 12]","[10, 13, 14]",MotoGP 0910 is the latest installment in the MotoGP series,Missing,Missing
1269475200,6935,Chaos;Head Love Chu Chu!,"[9, 12, 38, 46]","[31, 34]",ChaosHead Love Chu Chu is a romantic comedy visual novel developed and produced by 5pb and Nitroplus The game is described by the development team as a exploding delusions ADV and belongs to the Science Adventure series Like in ChaosHead the player assumes the role of Takumi Nishijo,Missing,Missing
1268265600,5480,Akatsuki no Amaneka to Aoi Kyojin,"[12, 38]",[31],A visual novel and turnbased strategy hybrid originally released for the PC and later ported to the PSP and Xbox 360,Missing,Missing
1267488000,4991,Major League Baseball 2K10,"[5, 6, 8, 9, 12, 38, 46]",[14],Major League Baseball 2K10 or in short MLB 2K10 is an MLB licensed baseball simulation video game published by 2K Sports MLB 2K10 was available for PC Xbox 360 PlayStation 3 PlayStation 2 PlayStation Portable Wii and Nintendo DS The game was released on March 2 2010,Missing,Missing
1269907200,1395,Dead or Alive Paradise,[38],"[13, 14]",Dead or Alive Paradise is a port and a remake of the 2006 game Dead or Alive Xtreme 2 and a part of the Dead or Alive series It is the first game in the series to be released for the portable game system It is also the first game in the series not to be developed by Team Ninja The game expands upon the activities available in the original which consisted of mainly beachrelated minigames,Missing,Missing
1269561600,27862,Batman: Arkham Asylum - Game of the Year Edition,"[6, 9, 12, 14]","[25, 31]",Critically acclaimed Batman Arkham Asylum returns with a remastered Game of the Year Edition featuring 4 extra Challenge Maps The additional Challenge Maps are Crime Alley Scarecrow Nightmare Totally Insane and Nocturnal Hunter both from the Insane Night Map Pack  Utilize the unique FreeFlow combat system to chain together unlimited combos seamlessly and battle with huge groups of The Jokers henchmen in brutal melee brawls  Investigate as Batman the WORLDS GREATEST DETECTIVE by solving intricate puzzles with the help of cutting edge forensic tools including xray scanning fingerprint scans Amido Black spray and a pheromone tracker  Face off against Gothams greatest villains including The Joker HARLEY QUINN POISON IVY and KILLER CROC  Become the Invisible Predator with Batmans fear takedowns and unique vantage point system to move without being seen and hunt enemies  Choose multiple takedown methods including swooping from the sky and smashing through walls  Explore every inch of Arkham Asylum and roam freely on the infamous island presented for the first time ever in its gritty and realistic entirety  Experience what its like to be BATMAN using BATARANGS explosive gel aerosol The Batclaw sonar resonator and the line launcher  Unlock more secrets by completing hidden challenges in the world and develop and customize equipment by earning experience points  Enjoy complete superhero freedom in the environment with the use of Batmans grapnel gun to get to any place you can see jump from any height and glide in any direction,After the Joker assaults Gotham City Hall he is caught by Batman and taken to Arkham Asylum which temporarily houses many members of the Jokers gang who were transferred after a fire at Blackgate Prison Believing the Joker allowed himself to be captured Batman accompanies him into the asylum The Jokers plan is revealed as Harley Quinn takes control of the security and the Joker escapes into the facility aided by a corrupt guard who kidnaps Commissioner Gordon The Joker threatens to detonate bombs hidden around Gotham City if anyone tries to enter Arkham forcing Batman to work alone Tracking Quinn to the medical facility to rescue Gordon Batman is exposed to the Scarecrows fear toxin and hallucinates seeing Gordons death and the corpses of his parents talking to him After fighting off Scarecrow Batman finds and subdues Quinn before rescuing Gordon The Joker then directs Batman to the captured Bane who has been experimented on by asylum doctor Penelope Young The Joker frees Bane and Batman is forced to fight him during which Quinn escapes Afterward he goes to a secret Batcave installation he had hidden on the island where Batman restocks his gadgets  There Batman learns that the Joker returned to the asylum to gain access to Young who has been developing Titana more powerful version of the Venom drug that gives Bane his strengthintending to use it to help patients survive more strenuous therapies Young learned that the Joker had been funding her research to create an army of superhuman henchmen her refusal to hand over the formula precipitated Jokers return to the Asylum While searching for Young Batman is again attacked by Scarecrow and the fear toxin and hallucinates the night of his parents deaths After he recovers Batman destroys Youngs Titan formula and rescues Young from Victor Zsasz An explosion kills Young and the Joker obtains the completed batches of Titan  At the Penitentiary Quinn releases Poison Ivy from her cell before being imprisoned by Batman Quinn accidentally reveals that Joker has a Titan production facility in the Arkham botanical gardens Batman travels there and learns that Titan is created by genetically modified plants He enlists Ivys help to create an antidote and learns that it can only be made from spores found exclusively in Killer Crocs lair in a sewer En route to Croc Batman is again attacked by Scarecrow and overcomes several doses of fear toxin Meanwhile Joker injects Ivy with Titan enhancing her powers Ivy begins ravaging Arkham Island with giant mutant plants Pursued by Batman into Crocs lair Scarecrow is attacked by Croc and dragged underwater Batman recovers the necessary spores and subdues Croc before returning to the Batcave but can only synthesize one dose of the antidote before Ivys plants breach the cave and destroy his equipment  Batman returns to the botanical gardens and defeats Ivy halting the rampaging plants The Joker announces that the preparations for his party are finally complete and Batman travels to the asylums visitor center where the Jokers applauding henchmen welcome him The Joker reveals he has recaptured Gordon and tries to shoot him with a Titanfilled dart Batman leaps to Gordons defense and is shot instead Batman attempts to resist the change and an upset Joker takes an overdose of Titan mutating into a massive monster In a makeshift arena on the buildings roof the Joker challenges Batman to a fight as Titaninduced monsters in front of news helicopters Batman refuses to transform uses the antidote on himself and defeats the Titanaffected Joker and his henchmen knocking his nemesis unconscious with an explosive gelenhanced punch In the aftermath those affected by Titan begin to revert to normal including the Jokerwho is restrained and taken into custody as police officers retake the asylum Batman overhears a call about a crime led by TwoFace in progress and flies back to Gotham City in the Batwing In a postcredits scene a crate of Titan formula is shown floating in the ocean near the asylum when a hand surfaces and grabs it,86.17981463397479
1269993600,2025,Mount & Blade: Warband,"[3, 6, 14, 48, 49]","[5, 12, 13, 15, 31]",In a land torn asunder by incessant warfare it is time to assemble your own band of hardened warriors and enter the fray Lead your men into battle expand your realm and claim the ultimate prize the throne of Calradia,Missing,85.94281955811574
1268697600,499,God of War III,[9],"[25, 31]",Set in the realm of brutal Greek mythology God of War III is a singleplayer game that allows players to take on the climatic role of the exSpartan warrior Kratos as he scales through the intimidating heights of Mt Olympus and the dark depths of Hell to seek revenge on those who have betrayed him Armed with doublechained blades and an array of new weapons and magic for this iteration of the trilogy Kratos must take on mythologys darkest creatures while solving intricate puzzles throughout his merciless quest to destroy Olympus Utilizing a new game engine built from the ground up and stateoftheart visual technologies the development team behind God of War III has made standardsetting strides in giving players the realistic feel of actually being on the battlegrounds With texture resolutions quadrupling since God of War II on PlayStation 2 computer entertainment system God of War III in its debut on the PS3 system will feature fluid lifelike characters as well as dynamic lighting effects a robust weapon system and worldchanging scenarios that will truly bring unmistakable realism to Kratos fateful quest Players will have a chance to join battles on a grand scale that is four times larger than its predecessor,Following the ending of God of War II God of War III picks up directly after this with a stirring opening narration from Zeus discussing the actions of the rogue Kratos who is commanding a small army of Titans rescued from the Great War using the power of the Fates The Olympians immediately rush to battle Helios rides on his chariot over Olympus Hermes speeds down the very peaks of Olympus as Zeus watches on Hercules receives the order to lead his troops down into the fray Hades lunges off and engages several Titans in his giant form and Poseidon using his aquakinesis shoots down from Olympus like a missile and performs a death blow through the chest of Epimetheus and then manifests himself as a massive water being and spawns several water horses called Hippocampi to aid in the battle With Poseidon as their greatest threat in the battle having already decimated numerous Titans and soon going after Gaia herself Kratos engages the God of the Sea and after drawing him into Gaias grasp manages to knock a weakened Poseidon out of his godly form and onto a separate platform The two quarrel with each other briefly before Kratos walks up and beats the Lord of the Sea savagely finally gouging out his eyes and snapping his neck before he tosses him into the ocean With Poseidons death the seas cataclysm and ocean levels rise significantly causing a flood that appears to engulf the entire world and destroying almost all of mankind save those on top of Olympia,85.85141721683185
1268006400,2062,Yakuza 4,[9],"[12, 13, 14, 25, 31]",Yakuza 4 is the fourth game in Segas crime drama series known as Ryu ga Gotoku in Japan As a first for the series the story is split between the viewpoints of four different protagonists,Yakuza 4 picks up the story of Yakuza 3 one year later and takes the player back to Tokyo The story starts when a man is shot to death in the ruling territory of the Tojo Clan the organization that has featured in all games in the series to date A small gang which belongs to Tojo Clan try to establish what happened and their leader is soon found stabbed to death These events cause a heated battle between four men over money power status and honor The truth becomes apparent as the lies betrayals and entwined stories are revealed and when these 4 unflinching men get together the new legend of Kamurocho is born,83.40025609357184
1268697600,77,Dragon Age: Origins - Awakening,"[3, 6, 9, 12, 14]","[12, 15]",Dragon Age Origins  Awakening is the only expansion for Dragon Age Origins There are both retail disc and downloadable editions available,Set six months after the events of Dragon Age Origins in the land of Amaranthine Dragon Age Origins  Awakening places the player in the role of a Grey Warden trying to rebuild the order while also dealing with political matters as the Arl of Amaranthine,81.31296070855201
