first_release_date,genres,id,name,platforms,summary,storyline,rating
1601078400,[4],262471,Street Fighter V: Dan Hibiki,[48],This DLC adds Dan Hibiki as a fighter,Missing,Missing
1599177600,"[12, 31]",259466,Marvel's Avengers Definitive Edition,"[6, 48, 49, 167, 169]",Assemble your team of Earths Mightiest Heroes embrace your powers and live your Super Hero dreams  Marvels Avengers is an epic thirdperson actionadventure game that combines an original cinematic story with singleplayer and cooperative gameplay Assemble into a team of up to four players online master extraordinary abilities customize an expansive roster of Heroes and defend the Earth from escalating threats  Marvels Avengers begins at ADay where Captain America Iron Man the Hulk Black Widow and Thor are unveiling a new hitech Avengers Headquarters in San Francisco The celebration turns deadly when a mysterious enemy causes a catastrophic accident which results in massive devastation Blamed for the tragedy the Avengers disband Five years later with all Super Heroes outlawed and the world in peril a sprawling adventure ignites when a determined young woman named Kamala Khan sets out to reassemble and rebuild the Avengers to stop the unchecked power of the secretive new force known as AIM  Marvels Avengers delivers the definitive Avengers gaming experience with an adventure that sends out heroes from space to the hidden kingdom of Wakanda or an apolcalyptic alternative future  Assemble a roster of 11 unique heroes and restore their powers then continue to battle AIM solo or online with friends Unlock powerful skills and new gear for each of Earths Mightiest Heroes to suit your playstyle Flexible combat system dynamically scaling difficulty plus customizable gear and skills to support unique playstyles for each Hero The Definitive Edition includes over 400 classic fanfavorite and allnew original outfits inspired by over 80 years of Marvel history to customize these iconic Heroes The Definitive Edition includes all released DLC missions and heroes,Marvels Avengers begins at ADay as San Francisco celebrates the opening of an Avengers West Coast Headquarters and an allnew helicarrier powered by new experimental technology The day turns tragic when a terrible accident results in mass destruction Blamed for the tragedy the Avengers disband  Iron Man Hulk Black Widow and Thor blame themselves for the mass devastation and the loss of Captain America In the five years following ADay the teams absence has devastating consequences worldwide A new organization has risen  Advanced Idea Mechanics otherwise known as AIM AIM believes that science  not Super Heroes  is the key to protecting the world  A teenager Kamala finds herself developing extraordinary polymorphic and healing powers as a direct result of exposure to Terrigen Mists during the Aday incident With the Avengers disbanded and Advanced Idea Mechanics turning public sentiment against Super Heroes Kamala hides her abilities from the world  Kamalas unwavering loyalty to the Avengers intelligence inquisitive nature and everoptimistic personality lead to a huge discovery when she uncovers a shocking conspiracy As Kamala learns to harness and embrace her powers she finds the will and the way to reassemble Earths Mightiest Heroes,Missing
1599177600,"[13, 14]",257598,Tony Hawk's Pro Skater 2,"[6, 48, 49, 130, 167, 169]",Tony Hawks Pro Skater 2 is a remake of the original Tony Hawks Pro Skater 2 bundled in the Tony Hawks Pro Skater 12 collection,Missing,Missing
1599177600,"[13, 14]",257595,Tony Hawk's Pro Skater 1,"[6, 48, 49, 130, 167, 169]",Tony Hawks Pro Skater 1 is a remake of the original Tony Hawks Pro Skater bundled in the Tony Hawks Pro Skater 12 collection,Missing,Missing
1600905600,"[31, 34]",253696,Aikagi 2,"[48, 130]",Aikagi 2 is a console port of the love story between the protagonist and his childhood friend Ayano Sumeragi who started living together after not seeing her attending school this semester and seeing her living the NEET life focused on playing video games with your objective is to help her wake up and study,It is spring  Its a wonderful start of the new semester for our protagonist or so it should have been until the homeroom teacher suddenly summoned him out of the blue  It seems that his childhood friend Ayano Sumeragi hasnt been going to school this semester Did something happen to her wondered our protagonist with anxiety  Our protagonist went to visit her house at the request of the homeroom teacher What he found out was that his childhood friend was living the NEET life She forgot that school even started because she was too engrossed in playing video games  Of course she got a handful from her parents after they found out However she may continue to live alone independently on a few conditions There are 2 conditions that must be met 1 She needs to score at least 90 on all her subjects for the next exam week 2 She may not be late for school  Truly a hopeless situation for Ayano  She is paying the price for her own mistakes and yet its still pitiful to see The protagonist offers to help her because of these reasons He is asked to help her study and to wake her up everyday Please you are the only one that I can count on That is how our protagonist started to live together with his hopelessly NEET childhood friend,Missing
1600819200,Missing,221638,No Man's Sky: Origins,"[6, 48, 49]",Update 30 Origins dramatically expands the universe of No Mans Sky Explore a stranger richer and more varied universe with deeper planetary diversity dramatic new terrain a host of new creatures new weather conditions colossal buildings and much more  Our journey continues,Missing,Missing
1600732800,"[5, 24]",217530,Tom Clancy's The Division 2: Warlords of New York - Season 3: Concealed Agenda,"[6, 48, 49, 170]",Season 3 Concealed Agenda introduces new targets to hunt new Leagues new Global Events and more,Missing,Missing
1600646400,"[5, 24]",217528,Tom Clancy's The Division 2: Warlords of New York - Season 2: Keener's Legacy,"[6, 48, 49, 170]",Keeners Legacy is the second season coming to The Division 2 The first phase is now live and we have a full breakdown of whats waiting for you in Washington DC and New York As in Season 1 the Manhunt of five Rogue Agents is the narrative driver Looking for clues locations and finding the Rogue agents to take on the Prime Target Hornet In the wake of Keeners death his legacy is brought back to life as the rogue agent Hornet leads a cell of zealous rogue associates devoted to carry on Keeners calamitous plans with the Eclipse virus The Division must now take down each of the five members of Hornets rogue cell in order to prevent them from realizing what Keener failed to do,Missing,Missing
1600732800,"[5, 12]",209316,Tom Clancy's The Division 2: Warlords of New York - Season Three: Concealed Agenda,"[6, 48, 49]",An allnew Season starts today in The Division 2 Season 3 Concealed Agenda introduces new targets to hunt new Leagues new Global Events and more,Missing,Missing
1599436800,"[5, 33]",202268,Blue Bayou,"[46, 82]",Embody a crawdad caught in a web of usury Defend yourself from sinister swamp things as you fight to erase your debts,Missing,Missing
