first_release_date,id,name,platforms,summary,genres,storyline,rating
1214438400,269509,Winning Post 6 2008,[38],Missing,Missing,Missing,Missing
1213920000,141504,Crisis Core: Final Fantasy VII - Collector's Edition,[38],This collectors edition includes the complete PSP game UMD manual and box the art book and a hard box to slide everything in,Missing,Missing,Missing
1213747200,135679,Singstar: Operación Triunfo,[8],SingStar Operación Triunfo is a karaoke game on the PlayStation 2 system published by Sony Computer Entertainment Europe and developed by SCEE and London Studio This is the 14th installment in the SingStar saga for PS2 and the 2nd exclusive title for Spain,[7],Missing,Missing
1213833600,131255,Metal Gear Solid 4 Database,[9],Metal Gear Solid Database is an encyclopedia of the entire saga and catalogs every piece of Metal Gear ingame lore from all canonical entries in the series at the time of its release Metal Gear Metal Gear 2 Solid Snake Metal Gear Solid Metal Gear Solid 2 Sons of Liberty Metal Gear Solid 3 Snake Eater Metal Gear Solid Portable Ops and Metal Gear Solid 4 Guns of the Patriots  Data and files for Metal Gear Solid 4 are only unlocked after completion,Missing,Missing,Missing
1214438400,93616,Shiki-Tei,[9],A game about creating and maintaining a traditional Japanese garden,[13],Missing,Missing
1213833600,80458,Fatal Inertia EX,[9],Fatal Inertia EX is the first installment of the Fatal Inertia series on the Playstation 3 console Highspeed turbulent futuristic racing is the meat of the game here,[10],Missing,Missing
1213833600,79841,Super Robot Taisen A Portable,[38],An organization called the ShadowMirror which exists in a parallel world where events happened in a different way than the original game world thus making the state of the worlds different though a bit similar at times Its leader Vindel Mauser desires a world of eternal war to make humanity improve more through war His plan is to send his agents towards another dimension spy on the defense forces of the world in order to make adjustments on the attack and eventually conquer it,[15],Missing,Missing
1213228800,78729,"CR Shinseiki Evangelion: Shito, Futatabi","[8, 20]",CR Shinseiki Evangelion Shito Futatabi is the twelfth release in the Hisshou Pachinko  PachiSlot Kouryaku series,[26],Missing,Missing
1213833600,70656,Harukanaru Toki no Naka de 4,"[5, 8, 38]",In Harukanaru Toki no Naka de 4 follows Chihiro Ashihara one of two princesses of a kingdom locatrd in a land called Nakatsu Kuni within the parallel world During her childhood the kingdom was invaded by forces led by the king of Tokoyo no Kuni a distant rival land connected to her kingdom As Nakatsu Kuni is quickly overwhelmed a divine power sends the protagonist through spacetime to the modern world protecting her from her kingdoms slaughter and ruin  Five years have passed since the massacre and the protagonist has suppressed her memories of her true origins She believes she has been raised in the modern world and enjoys her peaceful life as an average high school student Yet a mysterious encounter she has after school soon forces her to remember her true past and birthright Returning to her home world the protagonist is determined to save her people and resurrect her dying kingdom,"[12, 34]",The heroine Ashihara Chihiro is a normal high school girl until one day a mysterious man informed her that she is a princess from Toyoashira Following this alarming piece of news a battle with a monster ensues where she discovers her powers as well as that of her teacher and best friend  More discoveries about her past and her fallen country are made when she wakes up in the world she fled from when she was a child After battles against monsters she realized her role in this calamity as Ryuujin no Miko and that to revive her country she has to go to war with the enemy nation that has invaded hers in the first place  During her adventures she met up with a number of charismatic men starting with her teacher and her best friend But as a princess falling for these men is prohibited Together with the troubles that romance brings Chihiro has to face the final battle with her bow and arrow as her only true ally,Missing
1213833600,61273,Sora Yume,"[8, 46]",Sora Yume is a visual novel released in 2008,[34],Morinaga Satsuki is the only daughter of a family that owns an antique store with no special redeeming features she is an extremely normal 2nd year high school student Its the 24th of August with one week left in her summer vacation On the day that her parents leave for a business trip she spontaneously finds a sparkling yellow ring the Chrysoberyl  When Satsuki took that ring and put it on the man sealed inside was summoned into this world He called himself a demon called Ruen Egrandin He semiforcefully asked her to help him find the Thing he was looking for and as a reward he would grant her a wish that wasnt particularly a wish  The thing the demon was looking for was the demon stone Heliotrope which was set in another ring  That is a ring of destruction Right after you put it on no matter how much you struggle you will easily lose your mind and go insane Its that kind of frightening ring However as long as you dont put it on nothing bad will happen  Under pressure from Ruen Satsuki took on the request to find the Heliotrope ring without taking it too seriously  From that day the demon and human would start working together  Since meeting Ruen No More like since finding that ring It seems like the world has been swallowed by a dream,Missing
