first_release_date,id,name,platforms,genres,summary,storyline,rating
1571875200,168484,Just Cause 4: Brawler Mech,"[6, 48, 49]",[31],The Brawler Mech is built for delivering swift destruction Smash your way through Black Hand strongholds with the Brawler Mechs powerful punch,Missing,Missing
1571788800,164586,Ace Combat 7: Skies Unknown - Anchorhead Raid,"[6, 48, 49]",[13],The 5th addon included in the season pass for ACE COMBAT 7 SKIES UNKNOWN This addon allows you to play the new mission Anchorhead Raid,Missing,Missing
1570665600,154523,Valfaris: Digital Deluxe Edition,"[6, 48, 49, 130]","[8, 25]",In addition to the full game the Valfaris Digital Deluxe Edition includes the following content   Valfaris  Digital OST  Valfaris  Digital Artbook,Missing,Missing
1571875200,147445,Aerial Life,"[46, 48]",Missing,The protagonist is a parttime beta tester at a game developer company that runs the popular virtual reality game Aerial Life However there was an unknown bug after the latest major update and he became trapped in the virtual reality world along with fellow betatester Otome who lost her memories of the outer world Unable to log out they had to stay in the virtual world for a while and complete the grand quest Will he be able to recover her memories and break free from the game,Missing,Missing
1571702400,143871,Space Gladiators,"[6, 48, 49, 130]","[4, 8, 12, 25, 32, 33]",Space Gladiators is a 2D handdrawn roguelite platformer following a bunch of prisoners fighting their way out of an alien planet,Were following a bunch of prisoners trying to escape an alien planet called Tartarus,Missing
1570147200,138777,Gran Turismo Sport: Spec II,[48],Missing,WHERE THE WORLD COMES TO RACE    From the first rush of acceleration to the last splitsecond finish enter the fast lane with Spec II Experience the thrill of racing motorsports fastest cars in intense online competitions and classic singleplayer game modes    Included are the top 10 performing cars from the 2018 FIAcertified GT championships and 25 million ingame credits     Get behind the wheel of over 280 of the worlds most soughtafter vehicles with truetolife visuals and stunningly realistic handling     Race on over 25 masterfully recreated tracks including the iconic Nürburgring and Tokyo Expressway     Compete against the world in the official FIAcertified online championships and in GT League  a campaign mode featuring classic cups and endurance races     Immerse yourself in the drivers seat with PS VR Drive mode    Internet required for most functionality    VR Showroom  Cars are displayed for your viewing pleasure in a 3D space with a 360degree view You are free to choose which cars are displayed as well as their body color    The following actions can be performed in the VR Showroom    triangle button Change Lights  O button Go Back  Left Stick Move Camera  Right Stick Change Camera Angle    VR Drive  Enjoy the full driving seat experience surrounded by a car interior thats just like the real thing as you race against AI drivers    Spec II Bonus Content   2500000 Credits ingame currency   Unlocks currency for use in Gran Turismo Sport    Bonus Car Pack   Gran Turismo Sport Bonus Car Pack 10 cars,Missing,Missing
1570752000,138202,AeternoBlade II: Director's Rewind,"[6, 48, 49, 130]","[8, 9, 12, 32]",AeternoBlade II Directors Rewind is a hardcore actionpuzzle game of TimeManipulation Combat Control the flow of time amend the past foresee the future convolute with alternate timelines to fight otherwise undefeatable foes and circumvent the impossible    Welcome Back to the World of Aeternoblade  Reclaim the power of time and defy the abyss in this sequel to the fastpaced actionpuzzle game of TimeManipulation Combat AeternoBlade II Directors Rewind expects a lot out of you Combats puzzles or both demand a good understanding of game mechanics robust strategies quick reflexes and practices to pull off Be prepared to spend hours of mastering both martial and timemanipulation arts to solve mindbending puzzles and defeat merciless hoards of enemies    Note We recommend playing the game with Mouse and Keyboard    Aeternoblades and their Wielders  You will play as Freyja Bernard and Felix Each hero possesses a unique combat move set and wields a different kind of AeternoBlade Each AeternoBlade manipulates a certain aspect of time One restores the Past one controls the Present and the other commands the Future     Sonne the AeternoBlade grants the power of Time Rewind Resurrect yourself amend your mistakes or send your foes back in time to relive their moments of suffering     Nuvaran the AeternoBlade bestows the power of Time Stop Prevent undesirable changes and control the relative pacing of time among physical entities     Framtider the AeternoBlade grants the power of Time Paradox Convolute with alternate timelines foresee the future and defy it    No matter how insurmountable a challenge may seem to be just remember that Time is on your side    AeternoBlade II Directors Rewind vs AeternoBlade II    AeternoBlade II Directors Rewind is a major upgrade from the original version of AeternoBlade II featuring      New and improved timecombat synergies    Revised combat move sets    Enhanced and alternate powers introduced to the three AeternoBlades    Revamped levels encounters puzzles to improve game flow    New areas relics and secrets yet to be discovered Over 250 relics to power up your character and customize your play style Over 100 puzzle levels    Improved NPC and Monsters Behaviors You will need to learn their patterns and solve combat puzzles to effectively defeat your foes,After the event of AeternoBlade Freyja has been living a peaceful life with her friends at the Ridgerode village One day The dimension begins to unstable and the existence of this reality seems to be disappeared It is the cause of her actions to change the world lines To fix this her journey begins once again On the other side of the world two warriors Bernard and Felix Head to Anan Fortress according to the order from the King of Chronosian Kingdoms to stop the disaster that will destroy the kingdom to have occurred from a strange dark hole appeared in the sky their fate exists will be revealed in AeternoBlade II,Missing
1571270400,138193,The Escapists + The Escapists 2,"[7, 49]","[12, 24]",Start plotting your next escape as The Escapists and The Escapists 2 get locked up together in a double pack,Missing,Missing
1571875200,136835,Dragon Quest X: Ibara no Miko to Horobi no Kami Online,"[6, 41, 48, 130]",[12],The fourth major expansion for Dragon Quest X Online known as Version 5,Missing,Missing
1570665600,136370,Bibi und Tina auf dem Martinshof,"[48, 130, 167]",Missing,Missing,Missing,Missing
1571961600,136342,Call of Duty: Modern Warfare - Precision Edition,"[48, 49]",[5],Only available on GameStop Contains the base game Steelbook KontrolFreek Call of Duty Modern Warfarebranded Performance Thumbsticks and Controller Skin and the ingame content from the Digital Operator Edition,Missing,Missing
1571270400,136080,Worms Battlegrounds + Worms W.M.D,"[48, 49]",[15],Get ready for both barrels of allout Worm Warfare with Worms Battlegrounds and Worms WMD in the Worms Double Pack,Missing,Missing
1571356800,136064,Apex Legends: Bloodhound Edition,"[48, 49, 130]",Missing,Squad up Drop in Prove youre the team to beat The Bloodhound Edition includes   Legendary Intimidator Bloodhound Skin  Legendary PDW Weapon Skin  Exclusive Bloodhound Banner and Badge  1000 Apex Coins  This does not include Apex Legends Please download the full game separately,Missing,Missing
1571270400,135963,Overcooked! + Overcooked! 2,"[48, 49]","[15, 33]",This bundle contains   Overcooked  Overcooked 2,Missing,Missing
1572480000,134372,Battlefield V: Year 2 Edition,"[48, 49]",[5],The best way to join Battlefield V Experience WW2 as youve never seen it before with a vast arsenal including a catchup of all weapons and vehicles delivered across year one of the Battlefield V Tides of War Chapters Stand out on the battlefield with the most popular weapon and vehicle skins released during the year and customize your Company with two Epic soldier outfits    Battlefield V Year 2 Edition includes the Battlefield V base game and 33 Chapter Reward items released in the games first year,Missing,Missing
1571961600,134233,Let's Sing 2020 with German Hits,[48],Missing,Missing,Missing,Missing
1571961600,133698,Fallen Knight,"[6, 14, 39, 48]","[4, 8, 15]",Take the role of an elite knight and battle your way through actionpacked levels with intense sword fighting gameplay in this neoclassic sidescrolling action platformer Save the city from a deadly terrorist organization hellbent on exposing the truth you were sworn to protect,Missing,Missing
1571097600,133275,Mortal Kombat 11: Terminator T-800,"[6, 48, 49, 130, 170, 203]",[4],The Terminator T800 from Terminator Dark Fate is a cyborg assassin sent back in time from a postapocalyptic future He is nearly indestructible and possesses superior technology fighting skills and artificial intelligence making him the ultimate killing machine  Mortal Kombat 11 Kombat Pack owners had a week of early access to this DLC,Missing,Missing
1570492800,132636,Trover Saves the Universe: Important Cosmic Jobs,"[48, 130, 162]",[31],In the Important Cosmic Jobs DLC players can embark on a new adventure and explore Trovers workplace,Missing,Missing
1571097600,129880,Fortnite: Chapter 2,"[6, 48, 49]",[5],Drop into a new world Choose your landing spot and explore an all new island featuring 13 new locations Swim fish and more Support your squad by using the bandage bazooka and check out the new hideouts and explosives The combat is also upgraded with less grind and more fun,Missing,Missing
1571788800,129868,PlayerUnknown's Battlegrounds: Season 5,"[6, 48, 49]","[5, 31, 32]",Season 5 of PUBG had a new weapon map changes and new strategies The season began with Update 51 which featured improvements to Miramar including updated loot map objects terrain and a static scope on the mapthemed Win94 repeater rifle,Missing,Missing
1571875200,127426,Réussir: Code de la Route,"[6, 48, 130]",[13],Discover the best way to learn the French Highway Code Prepare for the exam test your knowledge and challenge your friends in exclusive minigames Enjoy every mode in solo or with other players overcome your blind spots with special quiz series and reach the top of the online rankings Your future driving license is right around the corner,Missing,Missing
1571356800,126989,Null Drifter,"[6, 48, 49, 130, 167, 169]","[5, 13, 32, 33]",Null Drifter is a 1BIT LOFI shooter a journey into the void inside a computer simulation Lose yourself in this frenetic yet chill experience,Missing,Missing
1570233600,125843,Offroad Racing,"[6, 48, 49, 130]","[10, 14, 33]",Drive off the beaten track Offroad Racing offers a huge choice of allterrain vehicles to get away from everyday life Bomb along in a quad bike buggy or motocross race and enjoy the change of scenery as you explore immersive offroad tracks,Missing,Missing
1571097600,125199,Tanuki Sunset,"[6, 48, 49, 82, 167, 169]","[10, 14, 31, 32, 33]",Tanuki Sunset is a thirdperson longboardskating game where players play as a raccoon skating downhill on a procedurally generated synthwavethemed seaside road  Drift your way around the narrow corners gather Tanuki Bits to fill up your Bonus Roulette Meter and try and gather as many points as you can  Drift often Get some airtime and avoid cars and obstacles while pushing your luck close to the walls and edges to get nearmiss moments and tightsqueezes to maximize your score,Missing,Missing
1571702400,125189,Deep Space Rush,"[46, 48, 49, 130]","[5, 8, 31, 33]",Join the DeTeam A topsecret security force that protects the scientific space stations from virus contaminations  Take on randomly generated levels to save everyone before they all get infected Avoid traps and monsters to survive the sweep  Are you ready to protect the space stations from biological threats Then grab your gun jump into your ship and prepare for liftoff,Missing,Missing
1571788800,125029,Winter Sports Games,"[6, 48, 130, 167]","[13, 14, 32]",Whether you enjoy skiing the thrill of barrelling down an ice track in a bobsleigh or sled or calmly sliding the stones across the ice in curling  you can have it all here  Win tournaments and master challenges in six tense disciplines Play by yourself or with up to four players at your home  no runny nose after every competition,Missing,Missing
1571011200,125019,Planescape: Torment & Icewind Dale: Enhanced Editions,"[48, 49, 130]","[12, 31]",The enhanced editions of two classic roleplaying games together in one package,Missing,Missing
1571961600,125017,Let's Sing Country,"[48, 49, 130]",[7],All begins with the first tone Create your own spotlight with the hottest tracks in country music courtesy of Lets Sing Country and follow in the footsteps of cuttingedge artists and perform songs like Bebe Rexha ft Florida Georgia Line with Meant to Be Rascal Flatts with These Days Chris Janson with Buy Me A Boat Joe Nichols with Sunny and 75 and more,Missing,Missing
1571270400,125015,Arcade Archives: VS. Castlevania,"[48, 130]","[8, 31, 33]",VS Castlevania is an action game released by Konami in 1987 The demonic Count Dracula has awakened from his 100 year slumber Play as Simon as he sets out for Draculas castle of evil in order to defeat him With the whip handed down through his family and a variety of weapons control Simon to defeat the children of the night standing in his way,Missing,Missing
1571875200,124134,Bayala: The Game,"[6, 48, 130]","[8, 9, 31]",A spellbinding fairy adventure Accompany Surah on the magical journey across bayala  The game to the movie When the dragons disappear the power of magic might vanish too Together with Surah you set off on an adventurepacked journey through forests into caves and across bayalas Dragon Mountains Face off against the evil Shadow Queen Ophira save bayala from certain doom and bring back the magic,Missing,Missing
1571356800,124086,Safari Pinball,"[6, 48, 49, 130, 167, 169]","[13, 30, 33]",Get ready for Safari Pinball a pinball machine where youll try to photograph and record many animals through a Africa Elephants Lions Zebras and many more are waiting for you on this table,Missing,Missing
1570579200,123901,Super Box Land Demake,"[6, 46, 48, 49, 130]","[9, 31, 32, 33]",Pick from two characters to help solve moving box puzzles in order to advance to the next stage,Missing,Missing
1571097600,123871,Active Neurons,"[3, 6, 14, 46, 48, 49, 130, 167]","[7, 9, 15, 32]",Active Neurons is a game that trains the player in spatial logical thinking By controlling the power of thought you must charge the neurons The more the neurons are charged the healthier the brain becomes The healthier the brain becomes the more of a fullyfledged life the person will live  It may seem simple but it wont be as simple as it seems To choose the direction of movement the power of thought should be at rest so it is important for you to correctly use the obstacles presented on every level  Think make a decision and look for the right path to the neurons in order to charge them  Our brain works much like a computer without the chips Neurons are the primary components of the nervous system They send and receive information in the form of electrical signals from the sensory organs facilitating communication with the brain  Do not forget to charge your brain This is exactly what you need to do in the game while simultaneously charging the neurons in real life  Features  120 logical tasks  More than 15 types of unique mechanics  Meditative music that creates an additional atmosphere in the game  Support for color blindness mode,Missing,Missing
1571270400,123868,Torinto,"[6, 48, 49, 130, 167, 169]","[8, 31, 32, 33]",Frantic and challenging Torinto is a Run N Gun game with hordes enemies who will try to stop our Heroes from completing their journey,Missing,Missing
1571097600,123779,Wer Weiß Denn Sowas?: Das 2. Spiel,"[6, 48, 130]","[13, 26]",Its time for round two promising the best entertainment for you and your friends Play in a team with Elton or compete alongside of Bernhard Hoëcker Youll have to give your all in Wer weiß denn sowas 30 new shows await you with exciting questions and answer videos,Missing,Missing
1570665600,123737,Mountain Rescue Simulator,"[6, 48, 130]","[13, 31]",When danger calls  its down to you become a lifesaver in Mountain Rescue Simulator Now you and your team are in demand Use your special vehicles such as helicopters quad bikes or snow cat to rescue people Take care of broken bones or rescue lost hikers,Missing,Missing
1570492800,123654,Grid: Ultimate Edition,"[6, 48, 49, 170]",[10],Be an Ultimate Edition Grid player to get 6 months of premium content including  99 extra Career events 33 per season 12 new cars 4 per season  Seasonal rewards  Season 1 Hot Hatch Showdown  Season 2 Track Day Supercars  Season 3 Track Day Hypercars  5 Grid Edition Carbon Liveries each with added XP boost  Aston Martin Vantage GT4  Pontiac Firebird Modified  Chevrolet Corvette C7R  Mitsubishi Lancer Evolution VI Time Attack  Renault R26  10 player cards  10 player banners  10 extra unique liveries  VIP status,Missing,Missing
1571875200,123345,Let's Sing 2020,"[48, 49, 130]",[7],Whether youre training your voice solo or celebrating the next karaoke party with friends and family  Lets Sing 2020 will be fun for everyone  Grab the microphone and choose your song no matter if you prefer to rock the stage solo or with friends If you dont have a USB microphone at hand just transform your phone into a microphone with the Lets Sing Microphone App and your performance begins straight away the stage is all yours,Missing,Missing
1571356800,123322,Home Sheep Home: Farmageddon Party Edition,"[48, 49, 130]","[8, 9, 31]",Join Shaun the Sheep and his friends Timmy and Shirley on this epic adventure journeying through underground caverns negotiating the busy streets of London and teleporting through outer space all in search of the green green grass of home Lets Ewe This Overcome the fiendishly challenging puzzles by working as a flock with new multiplayer features using each sheeps unique abilities to solve challenges and shove leap squeeze and swim through underground tunnels abandoned mineshafts  and even evade the guards at Buckingham Palace All new multiplayer Baaatle A brand new suite of actionpacked Shaun the Sheep movie themed party games bring some extraterrestrial chaos to the farm with a visit to the Farmageddon theme park where you can compete with family and friends in a series of madcap fairground games hosted by Shauns new alien pal LuLa who has crashlanded near Mossy Bottom Farm Lovingly Lambmade animation Brought to you by award winning animation studio Aardman the game features a beautiful handpainted and traditionally animated art style spectacular environments and endearing character animation Reviews for Home Sheep Home 2 Its like some sort of adorable vortex you never want to leavetheres something to be said for a game that goes out of its way to excel at style and quality and Home Sheep Home 2 definitely has both by the bushel 475  Jay Is Games Whats more impressive about this game is how little is reused Basic puzzle mechanics stay throughout only by stepping on the button can you open the door but the,Missing,Missing
1570060800,122806,Arkan: The Dog Adventurer,"[6, 48, 49, 130, 167, 169]","[8, 32, 33]",Arkan The dog adventurer  a unique explosive mixture of platformer and arkanoid Hit the ball Move around jump Smash the bricks Destroy the enemies Destroy everything destroyable,Missing,Missing
1570665600,122789,Bibi & Tina at the Horse Farm,"[48, 130, 167]","[13, 14, 31]",Ride Amadeus Sabrina and eight other horses as Bibi or Tina Explore the expansive grounds around Martinshof and Falkenstein Castle on horseback Whether youre walking trotting galloping or jumping show what youve got in varied horse races of different lengths and difficulties Wild adventures await you,Missing,Missing
1572480000,122441,Castle Costume,[48],"[8, 31]",Castle Costume is a platform actionadventure game set in a semiopen world environment and played from a thirdperson perspective The player travels between four worlds which can be explored without time limits Throughout the game the player unlocks many different abilities to aid them on their journey The game is set in a mysterious world locked in a cycle of Halloween The story follows a young boy who must save Halloween from the evil Angry Aaron a former child who was scorned one Halloween night His rage and envy has locked the world in an everlasting torment You as the player must befriend many characters throughout the game as only together can you save Halloween,Missing,Missing
1570147200,122366,Weeping Willow,"[6, 48, 49, 130, 167, 169]",[31],Weeping Willow is a kinetic visual novel in the genre of detective Events take place in the small town of Weidendorf during quarantine of the plague,Missing,Missing
1572307200,122153,Blind Spot,"[6, 162, 163, 165]","[9, 31, 32]",Waking up alone in the storeroom the mansion you have been living with your father and younger sister is somewhat different from it use to be The text message from the mysterious number makes you even more confused,Missing,Missing
1572480000,122042,Race With Ryan,"[6, 48, 49, 130, 170]","[10, 14, 33]",Ryans World has come to life and its every bit as colorful fun and fast as you imagined So pick a racer head to one of six magical locations and step on the gas to show your friends and family who the fastest racer really is,Missing,Missing
1571702400,121755,Farming Simulator 19: Platinum Edition,"[6, 14, 48, 49, 170]",[13],FARM LIKE NEVER BEFORE    Includes Farming Simulator 19     OVER 35 NEW VEHICLES  TOOLS FROM THE BRAND CLAAS    Take on the role of a modern farmer in Farming Simulator 19 Platinum Edition For the first time in the franchise history discover CLAAS one of the worlds leading farming brands Enjoy loads of exclusive vehicles to develop your farm in two huge environments filled with exciting activities crops to harvest and animals to tend to    Drive the biggest roster of authentic farming vehicles ever seen in a Farming Simulator game with over 380 vehicles and pieces of equipment More than 35 exclusive vehicles and tools from CLAAS join the other biggest names of the industry  John Deere Case IH New Holland Challenger Fendt Massey Ferguson Valtra and more    Harvest all kinds of crops diversify your activities with forestry tend to your livestock  pigs cows sheep chickens  and ride your horses Grow your farm online with other players and download communitycreated mods for an everexpanding Farming Simulator experience,Missing,Missing
1570752000,121573,Silk,"[3, 6, 14, 48, 130]","[12, 15, 31, 32, 35]",Enter the biggest handcrafted open world of all time fifty times larger than Elder Scrolls II Daggerfall Explore three million square miles of uncharted terrain from Roman Damascus to Three Kingdoms China in an exploration RPG that transports you onto the Ancient Silk Road of 200AD,Missing,Missing
1571702400,121437,WWE 2K20: Deluxe Edition,"[6, 48, 49]","[13, 14]",Players who purchase the WWE 2K20 Deluxe Edition available in both physical and digital varieties at participating retailers will receive ingame bonuses for the PS4 system Xbox One and Windows PC  Offering more than 35 in savings the WWE 2K20 Deluxe Edition includes the following items  Copy of WWE 2K20 video game with Deluxe Edition packaging  Accelerator  Take control of your WWE 2K20 experience with the Accelerator Players can gain access to all unlockable content available at launch via the games Purchasable section and take full control of the overall rankings and attribute levels of all playable characters  Kickstart  Get a leg up in your MyCAREER by unlocking and boosting your MyPLAYER ratings and attributes with 25 additional Attribute Points and 8 Additional Skill Points Plus get a 25000 VC starting bonus to unlock more Superstar parts Moves and more In addition to this start with all Boost Slots unlocked plus 15 free Boosts 2000 free Tokens and 400 free Deluxe Tokens  Complete set of WWE 2K20 Originals content packages more details to be announced  Additional bonus digital content including playable Superstars Chyna in her first WWE 2K appearance Hulk Hogan 500 Shirt The Rock and Rock n Sock Connection Mankindmore details to be announced  WWE SuperCard Limited Edition Cards included with physical versions only,Missing,Missing
1571097600,121232,Zombieland: Double Tap - Road Trip,"[6, 48, 49, 130]","[5, 33]",Set after the events of the first movie Zombieland Double Tap  Road Trip is a ridiculously fun topdown twinstick shooter featuring local coop multiplayer for up to four players Play as your favourite heroes from the original Tallahassee Columbus Wichita and Little Rock as well as new unlockable characters from the upcoming sequel  Use your special abilities an arsenal of weapons and the essential Zombieland rules for survival to stay alive against huge numbers of uniquely grotesque and dangerous undead monstrosities in Zombieland Double Tap  Road Trips storybased campaign mode wavebased horde mode and ongoing daily and weekly challenges,Missing,Missing
1571270400,121174,Travis Strikes Again: No More Heroes - Complete Edition,"[6, 48]","[25, 31]",Travis Strikes Again Beam Katana charged and ready Hes been sucked into the legendary Death Drive Mk II games console where anyone who collects all the Death Balls has their wishes granted or do they,Missing,Missing
1570492800,120824,Contraptions,"[6, 48, 130]","[9, 32]",Contraptions is a physics based puzzle game with a fun cartoony look How many steps does it take to change a light bulb If your answer is 10 or more then you are ready for Contraptions  a game where the goal is to fix whacky contraptions that perform simple tasks in indirect and convoluted ways,Missing,Missing
1570147200,120557,Tom Clancy's Ghost Recon: Breakpoint - Limited Edition,"[48, 49]","[5, 24]",Edition exclusively available on Amazoncouk,Missing,Missing
1571097600,120554,Tom Clancy's The Division 2: Episode 2 - Pentagon: The Last Castle,"[6, 48, 49, 170]","[5, 12, 24, 31]",Missing,Missing,Missing
1571270400,120300,Story of Seasons: Friends of Mineral Town,"[6, 48, 49, 130, 169]","[12, 13, 15]",A remake combining the content of the Game Boy Advance games Harvest Moon Friends of Mineral Town and Harvest Moon More Friends of Mineral Town for the Nintendo Switch  The series international name was changed to Story of Seasons due to Natsume keeping the rights to the Harvest Moon title when Marvelous began publishing through their own companies XSEED Games instead,Missing,Missing
1571961600,119895,Call of Duty: Modern Warfare - Operator Enhanced Edition,"[6, 48, 49]",[5],This version includes   Custom InGame Tactical Knife  All Ghillied Up Operator Pack  Crew Expendable Operator Pack  War Pig Operator Pack  3000 Call of Duty Points  Prestige Token in Call of Duty Black Ops 4  Classic Captain Price Character in Blackout for Call of Duty Black Ops 4  5 Reserve Cases in Call of Duty Black Ops 4,Missing,Missing
1571961600,119894,Call of Duty: Modern Warfare - Operator Edition,"[6, 48, 49]",[5],This version contains the base game and the Operator Pack This pack consists in three bundles All Ghillied Up Crew Expendable and War Pigs all of them based on Call of Duty 4 Modern Warfare,Missing,Missing
1571184000,119797,Ping Redux,"[3, 6, 14, 48, 49, 130, 167]","[9, 15, 32, 33]",Ping Redux has 100 levels including 12 bosses that are inspired by classic games to help keep the gameplay varied Bounce off the walls and obstacles and reach the succulent tasty orange,Missing,Missing
1571616000,119327,The Elder Scrolls Online: Dragonhold,"[6, 14, 48, 49]",[12],The rage of Dragons has brought its fire and fury to the ruined region of Southern Elsweyr and the people of this oncegreat kingdom fight to survive The monstrous Dragon Kaalgrontiid bolstered with allnew allies returns more powerful than ever In Dragonhold you must stand with Sai Sahan restore the Dragonguard and together finally put an end the Season of the Dragon yearlong adventure,Missing,Missing
1572307200,119173,Harvest Moon: Mad Dash,"[6, 48, 49, 130]","[9, 13, 15, 33]",Go solo or take a few friends along for the frenzy Harvest fish milk and more as you fullfil orders to complete each level Things may start out easy but youll hit the beach the farm and even the Underworld as you progress through the game Have you ever tried to grow crops with molten lava falling on them That and other obstacles await you as you and your friends try to clear all the levels to restore the broken lighthouse,Missing,Missing
1571961600,118681,MediEvil: Digital Deluxe Edition,[48],"[25, 31]",Digital Deluxe Edition includes  Super Armour ingame armour set  The Art of MediEvil digital art book  Digital comic book  Original soundtrack  Dynamic theme,Missing,Missing
1570147200,118678,Tom Clancy's Ghost Recon: Breakpoint - Year 1 Pass,"[6, 48, 49, 170, 203]","[5, 31]",The Year 1 Pass includes  Mission Sirens Call previously called Greenstone  Expansion Deep State  Expansion Red Patriot previously called Transcendence  Ingame DLC Special Operations Forces Pack,Missing,Missing
1570147200,118276,Tom Clancy's Ghost Recon: Breakpoint Ultimate Edition,"[6, 48, 49, 170, 203]",[5],This edition includes  Ingame DLC Survivor Pack  Ingame DLC Sacred Land Pack  Ingame DLC OffRoad Pack  As well as the Year 1 Pass  Mission Sirens Call previously called Greenstone  Expansion Deep State  Expansion Red Patriot previously called Transcendence  Ingame DLC Special Operations Forces Pack,Missing,Missing
1570147200,118275,Tom Clancy's Ghost Recon: Breakpoint Gold Edition,"[6, 48, 49, 170, 203]",[5],The Year 1 Pass includes  Mission Sirens Call previously called Greenstone  Expansion Deep State  Expansion Red Patriot previously called Transcendence  Ingame DLC Special Operations Forces Pack,Missing,Missing
1570752000,117420,Frostpunk: Console Edition,"[48, 49]","[13, 15, 32]",Frostpunk is a society survival game where heat means life and every decision  comes at a price Presenting complex strategic gameplay demanding challenges  and rich story Frostpunk extends its unmatched survival experience to consoles  Adapted to the new platforms with revised controls and adjusted  mechanics  Frostpunk Console Edition allows you to fully test your tactical  prowess on the frozen wastelands,Missing,Missing
