first_release_date,id,name,platforms,genres,summary,storyline,rating
1482192000,19000,The Walking Dead: A New Frontier,"[6, 14, 34, 39, 48, 49, 130]","[2, 31]",The Walking Dead A New Frontieris an episodic graphic adventure game based on Robert Kirkmans The Walking Dead comic book series developed by Telltale Games It is Telltales third season of its The Walking Dead series The game employs the same narrative structure as the past seasons where player choice in one episode will have a permanent impact on future story elements The player choices recorded in save files from the first two seasons and the additional episode 400 Days carry over into the third season  Clementine who was the players companion during the first season and the playercharacter in season two returns as a playercharacter along with another playercharacter Javier Javi Garcia  The game takes place in the same fictional world as the comic with the zombie apocalypse having occurred The main characters of the game are original characters however due to time skips in season two and between seasons two and three the timeline is caught up to where the comics are,When family is all you have lefthow far will you go to protect it  After society was ripped apart by undead hands pockets of civilization emerge from the chaos But at what cost Can the living be trusted on this new frontier  As Javier a young man determined to find the family taken from him you meet a young girl who has experienced her own unimaginable loss Her name is Clementine and your fates are bound together in a story where every choice you make could be your last,70.53155678065724
1481587200,25680,The Little Acre,"[3, 6, 14, 39, 48, 49, 130]","[2, 9, 12, 31, 32]",The Little Acre follows the story of Aidan and his daughter Lily set in 1950s Ireland After discovering clues as to the whereabouts of his missing father Aidan begins investigating until he inadvertently finds himself transported to a strange new world Ever the hero Lily sets off after him encountering her own perils along the way Featuring voiceacting and handdrawn animation The Little Acre is a memorable lovingly crafted adventure game,Missing,70.01936089046326
1482796800,104257,Koihime Enbu RyoRaiRai,"[6, 48, 52]","[4, 33]",Koihime Enbu RyoRaiRai is a comprehensive rebalance of the popular fighter Koihime Enbu featuring 14 playable characters with Chōryō and assist character Kaku joining their rivals on the battlefield for the first time,Missing,70.0
1482364800,86645,Touhou Genso Wanderer Reloaded,"[6, 46, 48, 130]","[12, 16, 31, 32, 34]",Join the colorful cast of Touhou characters on an incredible journey through the Tower of Desire Touhou Genso Wanderer Reloaded is the definitive edition of a roguelike masterpiece filled with new dungeons to explore new items to collect and new faces to meet  Newcomers and veterans of the Touhou series will love journeying through the land of Gensokyo with Reimu Hakurei the shrine maiden of the Hakurei Shrine as well as new faces such as the spunky magician Marisa Kirisame and wind priestess Sanae Kochiya  And now with a ton of new content new and veteran players can experience the world of Touhou in the complete edition of Touhou Genso Wanderer,One day a heavy rain poured down on Gensokyo Reimu Hakurei looked for shelter in a shop called Kourindo but all she found there was trouble Rinnosuke Morichika the owner of the shop started acting strange and suddenly attacked her Reimus skills were no match for his newfound power and she found herself on the ropes She retreated back to her home the Hakurei Shrine Then with the help of the sage Kasen Ibaraki she headed back to Kourindo to investigate the mysterious tower that had appeared there and bring Rinnosuke back to his senses Now the curtains rise on a new incident to threaten Gensokyo the battle over the Gold Sphere,70.0
1483056000,82402,World of Van Helsing: Deathtrap,"[48, 49]","[13, 15]",Let us take you beyond the veil of the gothicnoir world of the Van Helsing games straight into the timeless depths of the twisted otherworld There is a chain of strongholds in the mists that were once built to keep the horrors of the void at bay And now these monsters are returning to conquer and kill only you can stop them before they break through to the everyday world of Borgovia Choose your hero and defend the Silent Forts use rebuild and improve those ancient traps and magical machines  Main features  A truly unique mixture of tower defense games and actionRPGs  You and your traps against the whole otherworld defeat the hordes in an incredible single player campaign You are on your own so its a good thing that you have deadly devices and powerful spells  Team up with other heroes and save the world together cooperative campaign with specially designed maps  Or you can just show your friends your true personality players can set against each other in this game mode where the defender prepares traps and defensive tactics while the attacker has the ability to possess and control directly any creature in his or her army and employs skills to weaken the opponent or boost the invaders  Kneedeep in blood in the goriest tower defense game ever you can finally teach those monsters a savage lesson World of Van Helsing Deathtrap gives you destructive spells and deadly mechanisms to smash freeze burn the creatures of nightmare only to mention a few ways that can turn them into tiny bloody pieces  Rewards of curiosity find the hidden corners on the maps and hunt down the neutral creatures hiding away from the battle for exclusive loot you can also solve rewarding side quests as well  Become one of the specialists choose from 3 diverse classes Mercenary Sorceress and Marksman each class offers different tactics skills and powers to dispose your enemies  With experience comes wisdom  and brand new ways to deal with those annoying invaders the extended and detailed character development offers you 100 levels to achieve and more than 50 Skills per class  Weapons of destruction have never been so much fun fend off the invaders with 25 deadly traps and more than 150 trap upgrades not to mention the very special upgrades which are tied to challenging and fun achievements  Enter a truly grim fantasy netherworld the Ink the mysterious otherworld in the Incredible Adventures of Van Helsing games has hidden regions and ancient secrets now can face what is waiting in those depths  Gear up and stand your ground the detailed equipment mechanics and the comprehensive loot system make your inventory highly customizable  A wide variety of horrors to defeat invaders come in 3 races and more than 40 different types the countless combination of monster abilities will make the invading swarms even more colorful  Make your legendary weapons even more effective artifact crafting gives you new ways to experiment with lethal magical items  King of the Maze the leaderboards and the rank system lets you compete with other players  Special Offers keep an eye on the special offers in the ingame store where you can buy rare and powerful Epic Ancient and Godlike items for Dream Shards an ingame currency,Missing,70.0
1481673600,78589,Empire of Angels IV,"[6, 39, 48, 49, 130, 167]","[12, 15, 24, 31]",Sequel of Empire of Angels III released on Windows steam iOS and Android devices The game is all in 3D and full voiced,Missing,70.0
1481760000,31502,DWVR,"[6, 165]","[5, 32, 33]",Feel like an action hero while switching seamlessly between an arsenal of guns swords and spells as you blast your way through murderous hordes  Your VR controller becomes an extension of your arm as you take aim with your gun or cast spells using gestures,Missing,70.0
1482278400,30947,Castle of No Escape 2,"[6, 48, 49, 130]","[12, 15, 31, 32, 33]",Explore 216 rooms of randomly generated hazards and enemies while collecting necessary artifacts in Castle of No Escape 2 a fantasy themed strategy RPG Hundreds of monsters are roaming inside guarding the sword shards  the last known thing to be capable of defeating the demonic castle owner,Missing,70.0
1482364800,30869,Gnomes Garden 3: The thief of castles,"[6, 48, 130]",[15],Gnomes Garden 3  a new chapter in this exciting fantasystrategy game Head off into unknown lands and defeat the warlock,Missing,70.0
1481760000,30365,VR Invaders,"[6, 48]",[5],Dive into a virtual scifi world as the freelance hacker Thomas Hall to save a cyber artist that got stuck in virtual reality Fight legions of enemy drones with your multifunctional loadout Slow time transform your weapon and blast through your enemies in this immersive VR shooter,Missing,70.0
1480896000,27322,PixelJunk VR: Dead Hungry,"[6, 48, 163, 165]","[5, 32, 33]",PlayStationVR is not for use by children under age 12  PlayStationVR and PlayStationCamera are required  VR Games may cause some players to experience motion sickness  To play this game on PS5 your system may need to be updated to the latest system software Although this game is playable on PS5 some features available on PS4 may be absent See PlayStationcombc for more details It is the end of days Humanity is on the brink of collapse and the zombie horde is descending upon you Civilization as we know it may never be the same but you can stop them the only way you know how a Triple Cheese Big Beef Rustler Burger  Grill fry and bake your way to freedom in Dead Hungry a fastpaced new PSVR title from the makers of the legendary PixelJunk series You are a fearless foodtruck cook working double overtime to singlehandedly save the world from certain doom Using burgers fries a generous portion of side menu itemsand anything else within reachyou can restore the living dead to human form Turn swarms of zombie schoolgirls office workers and sumo wrestlers into wellfed and highly functional members of society Get creative feeding this unstoppable mob with food phones or anything else you please They arent just hungrytheyre Dead Hungry  1 player DUALSHOCK4 PlayStationVR Required PlayStationCamera Required Enhanced play with 2 PS Move controllers  PC Dead Hungry is made for and requires Oculus Touch or Vive SteamVR controllers to play,Missing,70.0
1481846400,26595,Access Denied,"[6, 46, 48, 49, 130]","[9, 13, 32]",Calling all safecrackers and lovers of puzzle games The time for testing your brain whilst listening to rain and thunder has arrived as try your hand at a series of puzzles that are playable across 36 levels  From rotating dials imputing numbers and other commands your work will be cut out for you but in the event your mental puzzlesolving prowess comes through for you you will get the chance to have your cake and eat it too  Will access continue to be denied to you or will you defy all odds and overcome all hurdles There is only one way to find out  Features  36 levels  3D graphics  No handholding tutorials  Realistic sounding rain and thunder  Increasing puzzle difficulty throughout,Missing,70.0
1481846400,26592,Snow Fortress,"[6, 165]","[13, 15, 32]",Snow Fortress is a roomscale Virtual Reality snow fort building  battle game Relive your childhood by building snow forts as you prepare for epic snowball fights Unlock tools to protect your fort and deliver a fury of snowballs at your opponents,Missing,70.0
1481760000,23981,SaGa: Scarlet Grace,"[6, 46]",[12],SaGa Scarlet Grace is an open world style RPG with turnbased combat The world map is full of events that will affect the story There are no dungeons There are 4 protagonists to choose from and the story will change in a large way based of the character being played A single playthrough could take from 3060 hours  Every character you meet in the story can be an ally and you have 6 allies at the start but you can only have a party of 5 people at one time There are 9 weapon types that can be used by any character,From Gematsu Firebringeran evil god banished by the star gods for his betrayal He is turned into a comet and sent away Other dark demons that have been suppressed begin to become violent and the world falls into chaos  The star gods grant power to one man He leads the people in a war against Firebringer and establishes an empire  The dark demons are pushed underground and the evil gods star leaves After that the evil gods star returns every 150 years For ages and ages they meet Firebringer and his demons in battle  Over time there are emperors who prepare diligently and defeat the evil god easily but there are also emperors who are careless and drive the world into ruin  Finally after a seventh invasion the evil gods star was decimated The war that lasted 1000 years is brought to an abrupt stop The people rejoiced to usher in peace  Fragments of Firebringer rain down onto the earth like fireworks celebrating the victory of the humans and star gods If Firebringer is extinguished even the empire would become unnecessary  The empire continues to rule and many places react with rebellion This ties into a civil war by the emperors son and company Amidst the chaos a hero brings down Firebringer the emperor is assassinated and the empire collapses  70 years later  Hardly anyone who remembers the era of the empire is around anymore The world remains in chaos No one notices a new danger approaching However a new hero arises for the new era,70.0
1480982400,18303,Arizona Sunshine,"[6, 48, 163, 165, 384, 385, 386]","[5, 31, 32]",Arizona Sunshine is a VR shooter built and optimized for roomscale VR from the ground up Step into the midst of a zombie apocalypse as if you were really there and defend yourself against enemies close enough to touch A custombuilt physical animation system makes striking your undead enemies more thrilling and satisfying than ever before,Step into the midst of a zombie apocalypse as if you were really there and bash slash and explode your way through hordes of undead close enough to touch Arizona Sunshine has you battle for survival across a blistering hot postapocalyptic Arizona Brought back to life with Steam VR on HTC Vive  When you hear a flash of a human voice on the radio your hopes and beliefs are confirmed  there are still survivors out in the blistering heat of the post apocalyptic Grand Canyon state Arizona Sunshine poses a twofold battle for survival in a VR zombie apocalypse in which players need to navigate both the hordes of zombies coming for their brains and the scorching heat in their desperate search for human contact,61.60033743398085
1482364800,30997,Heroine Anthem Zero,"[6, 14, 39, 48]","[12, 31, 32]",Heroine Anthem Zero is the first installment in an epic fantasy adventure game from WindThunder Studio Actionhungry gamers beware The core of this game is the storytelling complemented by a haunting soundtrack and stunning visual art style,Missing,60.0
1481846400,30364,Special Delivery,"[6, 48, 163, 165, 385]","[13, 32, 33]",Dodge cars dogs and tornadoes as you grow your subscriber base and expand your paper route in this arcade inspired newspaper delivery game,Missing,60.0
1481846400,26593,8-Bit Invaders!,"[6, 48, 49]","[11, 13, 15, 24, 32]",8Bit Invaders is a fastpaced retro RealTime Strategy game for the PC Control the military might of the GALACTIC MARINE CORPS or invade with the devastating power of the alien CRANIOIDS No matter which side you choose everything in 8Bit Invaders is easy to understand for beginners and hardcore gamers alike Collect resources build your army and then crush your opponent,Missing,60.0
1481673600,26579,Super Dungeon Tactics,"[6, 14, 48, 49, 130]","[12, 15, 24, 31, 32, 35]",Super Dungeon Tactics is a turnbased strategy game in which players create a guild of Heroes to combat the Dark Consuls forces throughout Crystalia As the guild master you choose to take on bounties answer the pleas of the public or answer a noble call to adventure Whether for altruistic reasons just getting your cut or a little of both complete quests gather loot attract Heroes and reveal the world of Crystalia by your own means,Missing,60.0
1480982400,18399,Werewolves Within,"[163, 165, 385]","[13, 15]",Werewolves Within is a fastpaced game of hidden roles and social deduction for five to eight players In one game a player might be a villager trying their hardest to cleanse the town of werewolves while minutes later they could be the werewolf lying and betraying friends in order to survive the vote Werewolves Within keeps players on their toes constantly questioning each other and testing their personal judgement Whether playing a vigilant villager or a devious werewolf no two games are ever the same,Missing,60.0
1481587200,13231,Drive!Drive!Drive!,"[6, 14, 48]","[10, 32, 33]",DriveDriveDrive is a driving game about racing multiple tracks at the same time,Missing,60.0
1480982400,26405,3on3 Freestyle,"[6, 48, 49]",[14],Welcome to one of the most vibrant diverse exciting and competitive but unifying sports in the world  street basketball Pick your player from a pool of customdesigned oneofakind characters based on reallife street basketball players team up with your friends online or inperson and hit the court to play authentic fastpaced 3 on 3 street basketball realtime matches against live opponents in settings inspired by the worlds mostrevered street basketball venues Once the ball is tipped you can take on opponents with the signature jawdropping basketball tricks each character possesses link up with your teammates for soaring alleyoops and nolook passes and create your own style which turns you into a street basketball legend,Missing,59.9382317593099
1481673600,6879,Space Hulk: Deathwing,"[6, 48, 49]","[5, 25, 31]",Space Hulk Deathwing is a FirstPerson Shooter experience of Games Workshops classic Space Hulk boardgame set in the universe of Warhammer 40000 developed on Unreal Engine 4 by Streum On Studio the team behind EYE Divine Cybermancy Published by Focus Home Interactive and coproduced by Cyanide Studio Space Hulk Deathwing offers players the chance to experience a desperate battle against Genestealers in the claustrophobic tunnels of a Space Hulk as they will gain skills new abilities and new equipment thanks to experience earned during perilous missions  Space Hulks drift along the currents of the Warp the immaterial dimension of Chaos Made up of gigantic mangled asteroids derelict ship wrecks and other spatial debris they sometimes grow to the size of a moon and often contain treasured and ancient lost technologies However they are ripe with danger including infestations of the lethal Genestealers  Players take on the role of a Space Marine from one of the most secret and most feared Space Marine Companies the Deathwing from the Dark Angels Strap on your Terminator armour and equip the emblematic weaponry of the Space Marines to overcome the threats awaiting you in the Space Hulk As a Librarian you will also master the destructive powers of the Psykers Your skills and performance in battle grant you Fervor Points to spend on 4 skill trees allowing you to improve your abilities unlock new powers access powerful relics and devastating new weapons,A colossal mass of derelict ships asteroids and debris known as a Space Hulk has spilled from the Warp Its entered into a system where the Imperium is already beset by a Tyranid hive swarm  the immense Space Hulk is dubbed Olethros  The Dark Angels Chapter of the Space Marines answer the astropathic emergency calls from beleaguered worlds in the system However its a more important quest that ultimately draws the Dark Angels to the warzone  Azrael  Supreme Grand Master of the Dark Angels  receives dire premonitions from his psychic Librarians and dispatches a strike fleet to Olethros Belial  Grandmaster of Dark Angels 1st Company the Deathwing  is charged with boarding the Space Hulk  Azraels psykers believe the strange visions emanating from Olethros foretell disaster Not only this but they seem intrinsically linked with the distant past of the Dark Angels chapter  You are the Librarian who has been chosen to enter the Genestealerinfested Space Hulk with your squad In Space Hulk Deathwing youll venture deep into Olethros in order to uncover the dark secrets within,59.78749556968231
1482624000,26678,99Vidas,"[6, 9, 46, 48, 49]","[4, 25, 32, 33]",99Vidas is a beat em up set in a contemporary world that pays tribute to both the new and the classic in gaming industry Brought to you in all pixelated 16 bitesque glory chockfull of references to not only gaming but all 80s and 90s pop culture  99Vidas is set in a fictional anachronic universe inspired by video games and the pop culture of the 1980s and 1990s The game begins when an artifact known as 99Vidas goes missing This artifact is believed to hold such great power it could bring darkness and chaos to our very existence should it ever fall into the hands of those with evil intents  As the Guardians of the 99Vidas granted the Power of the Elements bound to live through the ages to protect the artifact it is your responsibility to face the forces of evil defeat the Evil Boss and his six henchmen and retrieve the 99Vidas,99Vidas is set in a fictional anachronic universe inspired by video games and the pop culture of the 1980s and 1990s The game begins when an artifact known as 99Vidas goes missing This artifact is believed to hold such great power it could bring darkness and chaos to our very existence should it ever fall into the hands of those with evil intents  As the Guardians of the 99Vidas granted the Power of the Elements bound to live through the ages to protect the artifact it is your responsibility to face the forces of evil defeat the Evil Boss and his six henchmen and retrieve the 99Vidas,51.73661753912667
1482278400,31307,Crypt of the Serpent King,"[6, 48, 49, 130]","[12, 32]",Crypt of the Serpent King is a medieval firstperson hacknslash dungeon crawler with roguelike elements Explore large randomly generated dungeons Fight goblins orcs skeletons giant spiders and all sorts of underworld creatures using melee and ranged weapons Jump over lava pits and spike traps Level up your characters abilities and choose between 3 levels of difficulty from casual to hardcore,Missing,50.0
1481587200,30958,Perfect,"[6, 48, 165]",[13],Perfect is virtual reality escapism at its purest Leave behind the daily grind  slip away to beautiful relaxing locations made possible through VR Visit several stunning  interactive destinations from sundrenched beaches  peaceful mountains to the spectacular northern lights,Missing,50.0
1481760000,26748,Don Bradman Cricket 17,"[6, 48, 49]","[13, 14]",Don Bradman Cricket 17 brings a new revolutionary control system delivering the best batting bowling and fielding experience by providing you an even greater level of variety and precision of play    You Are Invincible,Missing,50.0
1481760000,26581,Shadows of Kurgansk,"[3, 6, 14, 48, 49, 130]","[12, 13, 31, 32]",Shadows of Kurgansk is a single player horror survival title that transports players into a dark and hostile environment called The Zone it challenges them to escape from the haunted area both alive and with their sanity intact Dangerous enemy attacks are the least of your concern compared to the real nightmares that await a wrong foot in the quest to escape can lead to anomalies that can slow players down drive them insane or even kill them The character might starve to death or be driven mad unless the player exploits resources in the environment and improves their character Search hunt and discover to stay alive,Missing,50.0
1481068800,26549,ROM: Extraction,"[6, 165]","[5, 32]",Set decades in the future ROM Extraction puts players in a world where they can bend the laws of time while trying to survive the onslaught of an extraterrestrialdeveloped defense system  Players will engage in an exciting new style of VR gameplaygiving them the power to slow down time for an unprecedented method of strategic combat,Missing,50.0
1480723200,26299,Surgeon Simulator: Experience Reality,"[6, 48, 165, 385]","[13, 31, 32]",Forget everything you know about backstreet surgery The moment you have been waiting for your whole life is here Surgeon Simulator Experience Reality is taking the ER to VR where you can perform all of Bobs favourite procedures with your OWN TWO HANDS in brand new surgery environments designed from the ground up for VR  If youve ever actually wanted to know what it feels like to delicately remove teeth from a patient using nothing but a subtle claw hammer or perform a touch of eye surgery in ZeroG now is your chance without all the added hassle of flashing blue lights plane tickets rushed flights and Interpol Featuring all of the surgeries and twisted humour of the original favourite this is one surgical experience you will never want to forget  Be transported into some of the most unlikely and possibly unsanitary surgeries possible with a totally new control system  you can no longer blame the keyboard or gamepad this time  this is on YOU Dr Burke  Remember no matter what happens and how things work out  Bob loves you,Missing,50.0
1480636800,31794,SkyTime,"[3, 6, 14, 48, 130]","[5, 8, 32]",SkyTime is a 3D platformer in which you slow time dodge bullets destroy turrets and overcome obstacles If you ever played Superhot or Cluster Truck this game combines them both,Missing,40.0
1482451200,30288,Stern Pinball Arcade,"[6, 48, 49, 130, 385]","[13, 30, 33]",Real pinball machines created by the worlds most experienced producer of arcadequality pinball machines can now be played on your PC Over 10 tables including modern classics like Star Trek ACDC and Mustang are available as DLC with two FREE tables to play every month,Missing,40.0
