first_release_date,genres,id,name,platforms,summary,storyline,rating
1522368000,[25],248354,Senran Kagura Burst Re:Newal - Hebijo Character Set,"[6, 48]",This Downloadable Content Contains 4 new playable characters Murasaki Imu Ryōbi Ryōna and new outfits,Missing,Missing
1521763200,[25],248351,Senran Kagura Burst Re:Newal - Gessen Character Set,"[6, 48]",This Downloadable Content Contains 4 new playable characters Murakumo Yozakura Shiki Minori and new outfits,Missing,Missing
1520294400,"[13, 15]",241073,Cities: Skylines - Content Creator Pack,"[6, 48, 49, 167, 169]",Created by incredible members of the Cities Skylines community the Content Creator Pack adds a series of new buildings to your town  unique structures service buildings and new residential  commercial styles will give your city a brandnew feel,Missing,Missing
1520035200,Missing,218517,Devil May Cry HD Collection & 4 Special Edition Bundle,"[48, 49]",This bundle contains Devil May Cry Devil May Cry 2 Devil May Cry 3 Special Edition and Devil May Cry 4 Special Edition,Missing,Missing
1522108800,"[8, 31]",218152,Castlevania: Symphony of the Night Randomizer,[7],A randomizer mod for Castlevania Symphony of the Night which has different presets for various gameplay styles,Missing,Missing
1521504000,[12],186920,Titan Quest: Collector's Edition,"[6, 48, 49]",This edition includes the following   Titan Quest and its expansion Titan Quest Immortal Throne  Replica of a Greek War Helmet 23cm 906 inches  Notepad  Premium Box,Missing,Missing
1520899200,"[31, 34]",186545,Hakuoki: Edo Blossoms - Deluxe Edition,"[6, 46]",Missing,Missing,Missing
1521072000,"[12, 31, 32]",161750,Touhou Genso Wanderer Reloaded: Tenshi Hinanawi,"[6, 48, 130]",Adds the player  partner character Tenshi Hinanawi to Touhou Genso Wanderer Reloaded,Missing,Missing
1520294400,"[12, 31, 32]",161749,Touhou Genso Wanderer Reloaded: Cirno,"[6, 46, 48, 130]",Adds the player  partner character Cirno to Touhou Genso Wanderer Reloaded,Missing,Missing
1520294400,"[12, 31, 32]",161742,Touhou Genso Wanderer Reloaded: Daiyosei,"[6, 48, 130]",Adds the player  partner character Daiyosei to Touhou Genso Wanderer Reloaded,Missing,Missing
1521676800,[5],153444,Rascal Revolt,[48],Rascal Revolt is a co op shooter set in a theme park were you have to defeat waves of enemies,Missing,Missing
1521763200,"[12, 31]",150149,Ni no Kuni II: Revenant Kingdom - The Prince's Edition,"[6, 48, 49, 130, 169]",Lose yourself in the ultimate Ni no Kuni experience with this Princes edition including Ni no Kuni II Revenant Kingdom full game The season pass granting access to two future game expansions that add hours of additional gameplay The Princes equipment package  Join the young king Evan as he sets out on an epic quest to found a new kingdom unite his world and save its people from a terrible evil,After being overthrown in a coup the young king Evan sets out on an extraordinary quest to found a new kingdom unite his world and protect its inhabitants from the dark forces that threaten them,Missing
1522281600,[34],148268,Galtia V Edition,[46],It was a world supported by the Kings Humans divided by the characteristics of the four large Galtia Abilities Four of these abilities were crowned the Kings of four countries  A greatly individualistic society and culturally constructed and developed under the protection of the kings But slowly the shadow of decay was creeping in In response to the drying of the earth each country had their own expectations The king and the course of the world was  A tale of war intrigue love and hate set in the four countries on the continent of Alderant The protagonist Shin works as a freelancing jackofalltrades doing various different jobs After getting caught up in an assassination attempt on one of the kings present at the Meeting of The Four Countries he ends up drawing close to the mysteries of this world,Missing,Missing
1520380800,[34],147444,Lucky Dog 1,"[34, 46]",It all starts with the slam of a prison door Four captains from the same Mafia family the CR5 are taken out in one fell swoop and left to rot behind bars  Lucky for them our heros already there  Gians just a runofthemill wiseguy passing his time doing petty jobs for the family when hes on the outside and living the lazy life when hes in the slammer But those easy days come to an end when he gets word from the boss if he can break the captains out Gian will earn a spot at the top of the hierarchy  Can he pull off a job this big or is it more than even Gians fabled good luck can manage,Missing,Missing
1522195200,[4],144702,Dragon Ball FighterZ: Bardock,"[6, 48, 49, 130]",The father of Radditz and Goku Bardock has perfected his skills as a mighty warrior in numerous battles  a character thats easy to learn but hard to master Extending his combos takes skill but his invincible and deadly rush attacks are extremely difficult to counter His Meteor Ultimate Attack turns Bardock into a Super Saiyan channeling the might of the mysterious alien race  Gokus father jumps into the fight with a set of powerful techniques and special abilities  This content includes  Bardock as a new playable character  5 alternative colors for his outfit  Bardock Lobby Avatar  Bardock Z Stamp,Missing,Missing
1522195200,[4],144701,Dragon Ball FighterZ: Broly,"[6, 48, 49, 130]",The Legendary Super Saiyans huge physique grants his attacks an impressive reach and enormous power His Meteor Ultimate Attack Gigantic Meteor lets him hover over his opponent and instantly unleash a huge blast of energy  The Legendary Super Saiyan wont show any mercy and use his daunting strength to crush all opponents  This content includes  Broly as a new playable character  5 alternative colors for his outfit  Broly Lobby Avatar  Broly Z Stamp,Broly is one of the last survivors of Friezas attack on Planet Vegeta that eliminated almost all Saiyans,Missing
1521072000,"[9, 13, 31, 34]",144216,The Silver Case 2425,"[48, 130]",This is a bundle of the hit The Silver Case HD Remaster and The 25th Ward The Silver Case,Missing,Missing
1521590400,[34],139862,Kanojo * Step,"[6, 46]",The protagonist has moved too many counts to count and this time he has ended up in his grandmothers minshuku located in Shirasagi a rural town situated near the mountains His sister told him that this was their last move and after he graduates from school he will be free to do as he wishes After suppressing his feelings of love until now he sets out to pursue his first love,Missing,Missing
1522281600,[9],139087,Slyde,[48],Slyde is a classic sliding tile puzzle with 100 high quality images and 3 difficulty modes,Missing,Missing
1521504000,"[9, 25, 31]",137318,LEGO Marvel Super Heroes 2: Cloak and Dagger Character and Level Pack,"[6, 48, 49, 130]",Inspired by the Cloak and Dagger comic series this DLC for LEGO Marvel Super Heroes 2 adds a brandnew level and seven playable characters,Missing,Missing
1521590400,"[11, 12, 15, 16, 31]",136324,Valkyria Chronicles 4: Launch Edition,"[48, 49, 130]",A Continent Engulfed in the Bitter Flames of War  Valkyria Chronicles 4 takes place in the same timeframe as the original Valkyria Chronicles but focuses on Squad E of the Federation Commander Claude Wallace and his childhood friends set out to fight for freedom in this desperate war but bonechilling blizzards waves of imperial soldiers and the godlike powers of the Valkyria stand between them and victory  The Launch Edition is now available on PlayStation 4 Xbox One and Nintendo Switch  In North America  Includes a Free Ragnarok Controller Skin for purchased version  In EUUK  Includes a free Ragnarok Sticker,The continent of Europa is engulfed in the flames of the Second Europan War between the Atlantic Federation and the Autocratic Eastern Imperial Alliance Although the Federation struggles valiantly against the Empires forces the relentless imperial military machine threatens to consume them With victory slipping away the Federation executes Operation Northern Cross a lastditch attempt to capture the imperial capital and end the war  Commander Claude Wallace and his loyal childhood friends in Squad E are sent to fight for the desperate operations success but they will have to endure harsh bonechilling elements waves of imperial soldiers and the terrifying Valkyria and unravel a grave truth that will shake them to the core,Missing
1522281600,"[31, 34]",135858,Enkan no Memo-ria: Kakera Tomoshi,[46],A fantasy otome game by AsRing and Dramatic Create,The Gods from the faraway Kingdom of Heaven and the Gods who inhabit the earthly world populated by humans There are gods of wind fire earth and water  Gods that dwell within nature There are Gods that dwell in tools and human and animal souls that have been enshrined thus reaching divinity Gods have inhabited his country since times immemorial And now in this era beside us we may find a new kind of Gods born in order to protect us The very fruit of human knowledge Manufactured Gods We humans have finally created Gods with our very own hands  Whilst still feeling the heat of summer the protagonist Katsuki Sayu moves back to the town of Shiraki where she grew up in with her older brother Katsuki Minato Its a hazy memory but I sort of remember the streets Sayu walks down the street submerged in nostalgia Because of the shock her parents death caused her her memories from the past are very vague This made her very uneasy but after living with her gentle brother and supporting each other Sayu decided to treasure her present and her future and not force herself to remember her past  A week after Sayu moves when she has finally adapted herself to life in this town and in her new school a transfer student arrives at Shiraki Academy one day And he instantly walks up to Sayu  We finally meet Im a Manufactured God from the Haruki Shrine In order to take back my powers I need your lost memories Please help me search for them This mysterious young man who calls himself a Manufactured God Katsuki Ren informs Sayu that they met when they were young and that both her memories and his powers as a God were sealed away  Blank memories  The story in search for the lost shards of her memories hereby begins,Missing
1521590400,"[12, 15, 24]",132179,Valkyria Chronicles 4: Memoirs From Battle Edition,"[48, 49, 130]",A Continent Engulfed in the Bitter Flames of War Valkyria Chronicles 4 takes place in the same timeframe as the original Valkyria Chronicles but focuses on Squad E of the Federation Commander Claude Wallace and his childhood friends set out to fight for freedom in this desperate war but bonechilling blizzards waves of imperial soldiers and the godlike powers of the Valkyria stand between them and victory  Memoirs From Battle Edition includes  A 100page artbook modeled after SquadE commander Claude Wallaces ingame journal  A Hafen tank vinyl statue  2 addon missions featuring Squad 7  A Ragnarok controller skin  A collectors edition box,The continent of Europa is engulfed in the flames of the Second Europan War between the Atlantic Federation and the Autocratic Eastern Imperial Alliance Although the Federation struggles valiantly against the Empires forces the relentless imperial military machine threatens to consume them With victory slipping away the Federation executes Operation Northern Cross a lastditch attempt to capture the imperial capital and end the war  Commander Claude Wallace and his loyal childhood friends in Squad E are sent to fight for the desperate operations success but they will have to endure harsh bonechilling elements waves of imperial soldiers and the terrifying Valkyria and unravel a grave truth that will shake them to the core,Missing
1521676800,[34],132089,Dance with Devils My Carol,"[6, 46]",Fandisk to Dance with Devils,Theres 4 sections The first one All Star is a common route where all the guys put on a play Jek cockblocks with his vampire zombies Rem  co magically save the day and the show goes on Second section is My Carol where its like a short after story that comes after the best ends of the first game  Third is After Story which are small after stories that take place after both the Good and Bad ends The final is the Extra section in which theres a Christmas and a normal date as well as some other short scenario,Missing
1521676800,[34],131850,Ikemen Sengoku: Toki wo Kakeru Koi Aratanaru Deai,"[46, 130]",A port containing exclusive scenarios and characters,Youve just nabbed your dream job as a fashion designer when youre sent hurtling back in time to an alternate version of Sengoku era Japan  After accidentally changing history and earning the favor of warlord Nobunaga Oda by saving him from near death you must survive 3 months surrounded by Japans most famous and handsome Sengoku warlords before your next chance to make it back home In a world where it takes one man to conquer a nation do you have what it takes to conquer his heart,Missing
1520294400,"[5, 24]",129892,Tom Clancy's Rainbow Six Siege: Operation Chimera,"[6, 48, 49]",In Operation Chimera two new Operators join Team Rainbow to help contain a mysterious parasite infection that hit a small town in New Mexico To safeguard the perimeter Six selected the most qualified biohazard specialists in the world Lion and Finka,Missing,Missing
