first_release_date,genres,id,name,platforms,rating,storyline,summary
751852800,"[8, 31]",1139,Castlevania: Rondo of Blood,"[5, 38, 150]",80.27528355059845,In the days of old the people thrived on peace and prosperity Indeed fears of unrest were not among their thoughts  But everpresent beneath the veneer of tranquility evil lurks Evil which spurns prosperity and disdains peace  Gather they did those who wished to summon the powers of darkness and cleanse the decadence of the world And with smiling countenance they anxiously awaited the coming of their era  A hundred years had passed and he was resurrected Able to become bat wolf or mist at will he lived in the night He drank the blood of young maidens and lived an eternal life The lord of Castlevania the god of evil Count Dracula was reborn,In Castlevania X Rondo of Blood the player takes control of Richter the ultimate Vampire Killer guiding him through a total of nine stages filled with treacherous traps and hidden secrets Using your legendary whip  passed on from generations of Belmonts  and a powerful selection of Item Crash attacks its up to you to destroy Dracula and his evil horde Whats more rescuing Maria at some juncture in the game allows you to use her as a playable character for even more vampireslaying fun
