id_game,id_video
3944,http://youtube.com/watch?v=MTjqVojOhYs#http://youtube.com/watch?v=ykZ3zMzMqA8#http://youtube.com/watch?v=jmLt2-GaKtY 
3961,http://youtube.com/watch?v=gMI3x3d7gEo#http://youtube.com/watch?v=pepbQ4ZRoY8 
18386,http://youtube.com/watch?v=CtNojBpxaEk 
19747,http://youtube.com/watch?v=pCy6_RNBH9U 
10626,Missing
2778,Missing
4094,Missing
4089,Missing
47337,Missing
3945,Missing
3923,http://youtube.com/watch?v=CeGm0xBcGdQ 
22251,Missing
5768,http://youtube.com/watch?v=Eu8dE_IxHh8 
5739,Missing
3825,http://youtube.com/watch?v=4Qa2-05e72M 
221670,Missing
215056,Missing
204439,Missing
203830,http://youtube.com/watch?v=WTosBNkOnc8 
203356,Missing
203354,Missing
203349,Missing
203347,Missing
165052,Missing
154843,Missing
144348,Missing
125556,http://youtube.com/watch?v=O0zj_oNae_I#http://youtube.com/watch?v=4c103xszRso 
92472,http://youtube.com/watch?v=OWO29sqKQCQ 
83808,Missing
75876,Missing
73175,Missing
70959,Missing
70220,Missing
67054,Missing
64610,Missing
62710,Missing
61914,Missing
59213,Missing
44688,Missing
43884,http://youtube.com/watch?v=hTL02fyof7s 
43737,Missing
43556,Missing
43448,Missing
43441,Missing
43418,Missing
43383,http://youtube.com/watch?v=lff3qUs5W9U 
43244,Missing
27073,http://youtube.com/watch?v=ky7rKzpwUQo 
25097,http://youtube.com/watch?v=7HQgCNqbDAI#http://youtube.com/watch?v=9rCvPgOUz6c 
24101,Missing
22283,Missing
10551,Missing
6304,Missing
6233,Missing
6207,Missing
6152,Missing
5959,Missing
5823,Missing
5814,Missing
5794,Missing
5763,Missing
5744,Missing
3311,http://youtube.com/watch?v=XQ0Z0Zofce0 
2641,http://youtube.com/watch?v=ohQgV6nV164 
1553,http://youtube.com/watch?v=VcMFltWGXeo 
203,http://youtube.com/watch?v=gvGeSwdL3tM 
8240,Missing
1341,http://youtube.com/watch?v=sBO0RgR1H4w 
5105,http://youtube.com/watch?v=nFG5g-mZB1Q#http://youtube.com/watch?v=9czbIFtje3o 
96,http://youtube.com/watch?v=Z5Z7_UC0Vhc 
5901,http://youtube.com/watch?v=z4kocfWjgZU 
836,http://youtube.com/watch?v=P5XaqjHPPVQ#http://youtube.com/watch?v=eeoqc2d4CUM#http://youtube.com/watch?v=8S5DVt_wo3g 
1770,http://youtube.com/watch?v=2Z-faiAQeuw 
1680,Missing
4164,http://youtube.com/watch?v=xBSK711IflI 
3962,http://youtube.com/watch?v=EjZp2Dtl1A8 
24104,http://youtube.com/watch?v=qK6DGy1iHwc 
1971,http://youtube.com/watch?v=kUv40WsaTcs#http://youtube.com/watch?v=cYrheWKL1SA 
1987,http://youtube.com/watch?v=_yTNf3KYspE 
4075,http://youtube.com/watch?v=wQMldopeCpE#http://youtube.com/watch?v=SPTwVVnmtO4 
2564,http://youtube.com/watch?v=bDZu3N-5N_U 
1151,http://youtube.com/watch?v=9ULpXhIrem4 
4216,Missing
4004,Missing
8315,Missing
14522,http://youtube.com/watch?v=Dv3lr-m1wvE 
5846,Missing
1193,http://youtube.com/watch?v=7z-B-sBiVe8 
4007,Missing
3789,Missing
1316,http://youtube.com/watch?v=OpbZIkZI3GM 
4076,http://youtube.com/watch?v=oFROeuILidA#http://youtube.com/watch?v=NoRPEMJGDYE 
9891,http://youtube.com/watch?v=HsDW6qHTcs8 
3979,Missing
3911,http://youtube.com/watch?v=Prj4EzJ10gE#http://youtube.com/watch?v=uK81q1t2Tew 
3934,Missing
4160,Missing
3260,Missing
4017,Missing
269394,Missing
253125,http://youtube.com/watch?v=4zie6wJS2FU 
248628,Missing
234529,Missing
221002,Missing
203263,Missing
194712,Missing
194435,Missing
147515,Missing
143555,http://youtube.com/watch?v=kFMCNn-03CM 
139244,Missing
137623,Missing
122537,Missing
99692,Missing
92251,http://youtube.com/watch?v=Oap4bQNKRNU#http://youtube.com/watch?v=jeNah5LhuV4 
92099,Missing
88893,http://youtube.com/watch?v=06priCuZK4E#http://youtube.com/watch?v=6ioZX3rskJM 
78592,Missing
73995,http://youtube.com/watch?v=1g80lZcMEXs 
73750,Missing
72680,http://youtube.com/watch?v=1DB3S_-Mlq4 
72430,Missing
69888,Missing
64453,Missing
64452,Missing
64108,Missing
63830,Missing
62261,http://youtube.com/watch?v=JeO8RQbwJyY 
56805,Missing
55974,Missing
50580,Missing
50574,Missing
44842,Missing
44820,Missing
44721,Missing
43826,http://youtube.com/watch?v=DI2s73QUfwU 
43772,Missing
43630,Missing
43611,Missing
43531,Missing
43425,Missing
43424,Missing
43374,Missing
43327,http://youtube.com/watch?v=wsgoFIYAxr0 
43270,Missing
27100,Missing
22279,Missing
22100,Missing
21313,Missing
19413,http://youtube.com/watch?v=_vMt8EqQNUo 
19184,Missing
19071,Missing
15437,Missing
10224,Missing
6238,Missing
6178,http://youtube.com/watch?v=lcvAwtk9Sbo 
6021,Missing
5788,Missing
1503,http://youtube.com/watch?v=5pH08Nb8AkA#http://youtube.com/watch?v=evbpjyIr7MA 
3753,http://youtube.com/watch?v=-Ou5Bco1sHM 
45198,http://youtube.com/watch?v=dmTdUJSZd1k 
80460,Missing
117003,Missing
4151,Missing
4156,http://youtube.com/watch?v=8lBoGrsAj_M#http://youtube.com/watch?v=Xs1MvspaYUo 
75752,Missing
972,http://youtube.com/watch?v=1fDJamOfm14#http://youtube.com/watch?v=QroDnjvlsIE 
5857,http://youtube.com/watch?v=oBlslvj9EOY#http://youtube.com/watch?v=oBlslvj9EOY 
3899,Missing
15433,Missing
4013,Missing
1604,http://youtube.com/watch?v=SxR_o6hUdzU 
9787,Missing
3902,Missing
124492,Missing
4015,Missing
203264,Missing
145449,Missing
118566,http://youtube.com/watch?v=mdgUwZsbiS4 
93289,Missing
69789,Missing
61450,Missing
44640,http://youtube.com/watch?v=1ImeN2ClaTk 
43567,http://youtube.com/watch?v=lJOHrfs71_0 
43473,http://youtube.com/watch?v=n8X4COXkMak 
43348,Missing
22165,Missing
5097,Missing
4168,Missing
4041,Missing
5835,Missing
84,http://youtube.com/watch?v=yGpyxjKzhf4 
9351,http://youtube.com/watch?v=jUSTfve6Tmw 
7412,http://youtube.com/watch?v=N-Xs1tm-9-U 
31127,Missing
9515,http://youtube.com/watch?v=NyzcaY80UIU 
214918,Missing
203357,Missing
146852,http://youtube.com/watch?v=txGR7lJHe40 
144385,Missing
119155,http://youtube.com/watch?v=FLyz3kq6p70 
109080,Missing
96528,Missing
94025,Missing
94006,Missing
78973,Missing
77881,Missing
77673,http://youtube.com/watch?v=Mw-MKTAVI4E 
66949,http://youtube.com/watch?v=rxX11yARzkA 
65982,Missing
56962,Missing
44697,Missing
44643,Missing
43604,Missing
43564,Missing
36744,http://youtube.com/watch?v=VBn0Ueiwzco 
