id_game,id_video
3583,zaOwyYZe7w8
10429,2qvOHnoS8BA
10430,y55kTYE7WtI
10431,cR4cjBQbUe4
10432,tt9-9dj3qfA
10433,KP80mUJnH-U
10428,PkHoyXrW-FY
1751,J3Ud6y0UEdE
30729,zrQ00_wlxBU
29297,6HhiKLAkVBg
31636,TzBRirS7_0s
31431,Gb3CSzByaLA
5280,ctlefthn6H8
10628,9QiaB8eVXaE
6137,0mLgPPSGPoI
73170,qK6DGy1iHwc
67289,zrSWBvNXTuM
34062,dGNbrQM5e54
39290,ZFOugKGWSeE
39291,LRNwgE4iPJg
6800,sxZFD4lT3hg
1424,3X2M7USGkgM
1414,MlNfJvFnzc8
2223,8PDpRGMhdwE
1415,Uibnf_Q_51s
29394,hw7VXjkxjfQ
1586,Fz4VdUQrSb4
1588,dE0YDH9ecTo
16643,te_No0dapPY
71396,ry5ugZBQq5I
1758,W38ycjEvZQw
2723,zasefwWK5fA
2816,1HtU9k9GNlI
6119,sMBxoYyBLwU
46134,3kpAvsVtW4Y
46703,K3Z7gaAgmZc
37318,r_pDTtSCUR0
4732,epC6VVTvFpI
4731,kZk-AcYc1MI
18366,vv5uI2vlXE8
36851,oFOCZ6riK7c
36850,P5ORTIHfBWQ
17900,5s51yQKhLvA
17272,oNcjGAhRBcU
4319,7CYz4whDF-A
4320,ZkqotUfZQZI
4318,y88CebCikLU
2823,fO9bLH6jTr0
4419,jVAxV6gl5fg
39440,KAGs8jd_MH0
5102,EiL-lfDFczo
48748,NVMDYXnDZb8
48747,iB_XcJsWNtg
5151,Cf-aa5RU_VY
4559,lNgf2Ut7INQ
28139,IpKH7E4sSl8
65261,E9dqi2fmnFw
87897,3FmPVatYFvs
87898,Mzo0n528yhE
82959,YV_1elZqxqc
86308,o7Ws6CfWQq4
86309,wenfpUarvJc
86310,-iXmGFp2gvo
30973,u_W5Ug3owmA
