id_game,id_video
712,http://youtube.com/watch?v=LyfsW44m_Yw 
1747,http://youtube.com/watch?v=aTVhFxEqkbQ#http://youtube.com/watch?v=Hr5mfIZu8_w 
153607,http://youtube.com/watch?v=tJOZFIr3I0c 
95498,http://youtube.com/watch?v=FeejxzwEbWY 
72386,http://youtube.com/watch?v=iA3OjGYX92g 
52521,http://youtube.com/watch?v=EcPWVhCbP5I 
27605,http://youtube.com/watch?v=wc5XAgOQieg 
27166,http://youtube.com/watch?v=Fsp0ESbQoCs 
6217,http://youtube.com/watch?v=GS_CGIlbZFA 
9318,http://youtube.com/watch?v=6vvIJCRwSMs 
1998,http://youtube.com/watch?v=GHALgwTZGz4 
7505,http://youtube.com/watch?v=dagd4CrU1lw 
7496,http://youtube.com/watch?v=tbdvKBiYYSU 
10586,http://youtube.com/watch?v=MmywJKGcbWY 
22248,http://youtube.com/watch?v=ucn4boebvuE 
16267,http://youtube.com/watch?v=fc_7Up_JXEg 
10118,http://youtube.com/watch?v=LBLMsxulKoM 
228594,http://youtube.com/watch?v=72-qYKOez-Q 
218652,http://youtube.com/watch?v=xcKipXMypH0 
218618,http://youtube.com/watch?v=y7gjkcG_CM0 
218617,http://youtube.com/watch?v=VUkJU4OUwls 
209062,http://youtube.com/watch?v=KLf24_7mpmA#http://youtube.com/watch?v=cv8GirD--3c 
186098,http://youtube.com/watch?v=nqoaShUXwbI 
142404,http://youtube.com/watch?v=JGUp7GNqMrY 
127882,http://youtube.com/watch?v=LwFwp_NxN7U 
125306,http://youtube.com/watch?v=RX7tYg9q8e8 
77298,http://youtube.com/watch?v=658ax0y8KHs 
71096,http://youtube.com/watch?v=0U3KVpnPy9g 
57705,http://youtube.com/watch?v=m9NrjiFTOqg 
45112,http://youtube.com/watch?v=8yLpvhNfoWA#http://youtube.com/watch?v=1lq98u3_6JQ#http://youtube.com/watch?v=H6UHmDPZ3eQ#http://youtube.com/watch?v=imjYIT3esqA 
27248,http://youtube.com/watch?v=_nKPAkB0F3Y 
3291,http://youtube.com/watch?v=aWNyPZeDVJU 
2247,http://youtube.com/watch?v=K9zPdwbvvZ4 
598,http://youtube.com/watch?v=tBYbrNbQ4ec 
129851,http://youtube.com/watch?v=RXztXPPsx_U#http://youtube.com/watch?v=Onik-BD92Ow 
8221,http://youtube.com/watch?v=RXztXPPsx_U 
153,http://youtube.com/watch?v=f8R1OuHmonw#http://youtube.com/watch?v=YZu0aYR5k_Y#http://youtube.com/watch?v=ZmVzVRKqk9Q#http://youtube.com/watch?v=lmlXkyKukcU 
650,http://youtube.com/watch?v=PmaJL8U50Ik 
15454,http://youtube.com/watch?v=KPtZ19iYBzE 
719,http://youtube.com/watch?v=z7IWVhFFxM4 
27891,http://youtube.com/watch?v=j6h-zUuBdss#http://youtube.com/watch?v=zE5LzfVGF-k 
641,http://youtube.com/watch?v=2ctS-ZUGeY0 
2844,http://youtube.com/watch?v=FQ3OWhXoZPQ 
5631,http://youtube.com/watch?v=h9uPlvWIXG4 
8634,http://youtube.com/watch?v=R0L83cJZ8Jo 
3810,http://youtube.com/watch?v=6TisMrzirno 
26814,http://youtube.com/watch?v=gTDRte5XDBw 
9550,http://youtube.com/watch?v=PpzICc2E57Q 
9229,http://youtube.com/watch?v=n8ZUd5Zd060 
218539,http://youtube.com/watch?v=hV2kyrnju0M 
206745,http://youtube.com/watch?v=63tD0ZMU2go 
93410,http://youtube.com/watch?v=7UWFv6rIyZ4#http://youtube.com/watch?v=K2X7FlkJzr8#http://youtube.com/watch?v=AZG8Z6Z05e8 
71283,http://youtube.com/watch?v=-lzW9vn5KBs 
51901,http://youtube.com/watch?v=aJEVilgCbkc 
43290,http://youtube.com/watch?v=iHeJl3vIKVI#http://youtube.com/watch?v=OGvEV-G2GgQ 
9378,http://youtube.com/watch?v=OnWA4gKgrlU 
4149,http://youtube.com/watch?v=5hHSybMwMGg 
19,http://youtube.com/watch?v=bvHMIg4yCAY 
621,http://youtube.com/watch?v=UAbkNO5nw9I 
11261,http://youtube.com/watch?v=QMXrLOuInzs 
107,http://youtube.com/watch?v=7BHC5trr8sc 
2698,http://youtube.com/watch?v=RNaSnVOeJ7M 
936,http://youtube.com/watch?v=qvaHYwbw_xg#http://youtube.com/watch?v=Tmo9cJkqNU4 
24775,http://youtube.com/watch?v=rtA0ljAck7Y 
2973,http://youtube.com/watch?v=_UMRGSf7fnw 
5881,http://youtube.com/watch?v=M8HCJkip138 
477,http://youtube.com/watch?v=f6nkzE-MjcI 
5533,http://youtube.com/watch?v=nzP57w4HAjw#http://youtube.com/watch?v=otb4vKfEBdU#http://youtube.com/watch?v=yUtEjWDGRWo#http://youtube.com/watch?v=Y1MPW8ny8OE 
8960,http://youtube.com/watch?v=PpVGHtx-KH4 
6026,http://youtube.com/watch?v=VUxPwSlWWrc#http://youtube.com/watch?v=P8Oeqpqlx9w 
5796,http://youtube.com/watch?v=yiVe_mhUUv8 
3944,http://youtube.com/watch?v=MTjqVojOhYs#http://youtube.com/watch?v=ykZ3zMzMqA8#http://youtube.com/watch?v=jmLt2-GaKtY 
3961,http://youtube.com/watch?v=gMI3x3d7gEo#http://youtube.com/watch?v=pepbQ4ZRoY8 
19747,http://youtube.com/watch?v=pCy6_RNBH9U 
7873,http://youtube.com/watch?v=eEJNFkYXC1Q 
8928,http://youtube.com/watch?v=vLPqZ-dsqw4#http://youtube.com/watch?v=XX3tfhS1eCI 
