genres,id,name,platforms,rating,summary,storyline
"[5, 9, 13, 32]",29131,Doodle Devil,"[3, 6, 9, 14, 34, 39, 46, 48]",39.19513181105272,Discover the seven deadly sins and watch as the world crumbles at your fingertips as you create thousands of dastardly deeds Combine fire earth wind  air to create demons beasts zombies and much more Being bad has never been so much fun,Missing
[9],22477,Premium Play Darkness,[6],39.15493,Authentic one solution sudoku cards,Missing
[10],9787,Mercedes-Benz World Racing,"[6, 8, 11, 21]",39.0,MercedesBenz World Racing also referred to as World Racing  is a computer game in the genre of driving simulators developed by the German company Synetic GmbH The game was released in September 2003,Missing
"[4, 5, 32]",25702,Acceleration of Suguri 2,[6],38.95238095238095,Take on all the characters of the Suguri universe in this lightningpaced duelstyle shootemup Continue the story of the characters youve come to know and love and meet a new mastermind causing havoc on Earth Play against the AI in Story Mode or friends and foes online or locally in Multiplayer  Acceleration of Suguri 2 is a direct sequel to Sora,Missing
"[25, 33]",140046,Streets of Kamurocho,[6],38.82121242305576,The death of the Tojo Clans Third Chairman has plunged the organization into chaos The violence spreads to the streets and only Kazuma Kiryu and Goro Majima can put an end to the bloodshed in this Streets of Ragestyle Yakuza beatemup,Missing
"[9, 32]",100924,Physics Drop,"[3, 6, 14]",38.56843,Push the ball into the U by drawing lines and polygons,Missing
[15],100850,Battleship: Official Edition,[6],38.51852,You sank my battleship The official version of the classic Hasbro board game of naval combat Challenge other players in Classic Mode or in the allnew Commanders Mode  a fastpaced strategic and exciting variation,Missing
"[8, 13, 31, 32]",74598,Animal Super Squad,"[6, 34, 48, 49, 130]",38.32479268567877,Animal Super Squad is a physicsbased game that lets you play a chicken riding a toilet on wheels or a sloth with a propeller on its butt speeding through a world full of traps and bananas You can also create your own maps to infuriate your friends with and ticking off our friends is what we all live for anyway,Missing
[13],13127,The Sims 2: Happy Holiday Pack,[6],38.20451388863462,Happy Holiday Pack is considered as the pilot release of stuff packs for The Sims 2 It offers only the new content made available in the 2005 version of the Holiday Edition to players who already owned a copy of the core game The content from this pack is expanded with twenty new additional items in the third stuff pack The Sims 2 Happy Holiday Stuff It includes things like Christmas Hannukah Halloween New Year and Baby New Year It includes 45 items,Missing
"[5, 31, 32]",89147,Hunt Down the Freeman,[6],38.02871703154767,Its time to tell the story of the villain Hunt Down The Freeman takes you into a journey like no one has before Witness the pain of the villain firsthand with over 14 hour gameplay over 40 levels immersive gameplay cinematic cutscenes and an over an hour long heart touching OST  The player picks up the Machete of HECU Sergeant Mitchell who finds himself in a hospital during alien invasion so called 7 Hour War Mitchell is thrust into a battle of survival and is forced to face challenges to survive This marine has to use all of his training both with firearms and thinking tactically to parkouring across the levels Mitchell has to manage his inventory with over twentysix unique weapons and gadgets find the best way to get the job done and do whatever it takes for his own survival,Missing
"[9, 15]",4187,Super Bubble Pop,"[6, 7, 11, 21]",38.0,Super Bubble Pop is a video game of the puzzle genre released in 2002 by Runecraft  The Player is able to choose from 5 DJ poppers including 2 unlockable ones along with 4 grooving soundtracks They are faced with rows of advancing bubbles of different colors They can launch bubbles of their own The idea is to create a row column or stack of 3 or more bubbles When that happens they will pop Each character has their own favorite bubble color and when they pop them color energy is transferred to their special jar Once the jar is full the player can unleash their super special attack During the puzzles the player is also provided with nine different special attacks that they can obtain by getting special bubbles The current special attack the player has is displayed on a wheel called the Torus  The game consists of 3 different 1 player difficulty modes along with a training mode each having 50 levels of bubble popping puzzles and a 2 player mode that allows a player to compete for the higher score against a friend Each level is allowed to be won by popping all of the bubbles or by collecting a certain amount of Level Stars,Missing
Missing,2764,Nickelodeon Party Blast,"[6, 11, 21]",38.0,A party game featuring Nicktoons characters,Missing
"[5, 12, 31]",152247,Redfall,"[6, 169]",37.80421957994557,Redfall is an openworld coop FPS from Arkane Austin the awardwinning team behind Prey and Dishonored Continuing Arkanes legacy of carefully crafted worlds and immersive sims Redfall brings the studios signature gameplay to this storydriven action shooter,The quaint island town of Redfall Massachusetts is under siege by a legion of vampires who have blocked out the sun and cut the island off from the outside world Trapped with a handful of survivors against diabolical enemies threatening to bleed the town dry choose your hero from a diverse roster grouping up with others to create the perfect team of vampire slayers  Redfalls vampires arent your typical bloodsuckers They were created after a scientific experiment went horribly wrong and are continuing to evolve After their transformation some vampires develop powerful abilities and grow into bigger and badder vampires But theyre not the only thing standing in your way  players will also face off against the human cultists who worship the islands hungry new leadership with the hopes of joining their ranks
"[13, 31, 32]",23192,Goat Simulator Payday,"[3, 6, 14, 34, 39]",37.58258935281209,Youve crashed into peoples windows with a jetpack youve hit level 101 in the Goat MMO Simulator youve survived the zombie apocalypse How do you even top that  Introducing Goat Simulator Payday the latest in goat simulation technology Being a goat has never been this realistic,Missing
"[11, 15]",670,Command & Conquer 4: Tiberian Twilight,"[3, 6]",37.55633172423036,Behold disciples of Nod for the end is soon upon us Electronic Arts awardwinning and bestselling Tiberium saga is coming to a powerful conclusion with Command  Conquer 4 which will introduce a multitude of innovations to the classic fast and fluid Command  Conquer gameplay while retaining the core compulsions that fans have come to love over the series history  It is the year 2062 and humanity is at the brink of extinction Tiberium the mysterious alien crystalline structure that has infested Earth for decades and served as the primary reason for years of relentless conflict between the Global Defense Initiative GDI and the Brotherhood of Nod is close to rendering the planet uninhabitable Mankind is on the verge of extinction when Kane Nods prophetic leader emerges from seclusion to deliver GDI the message that he has developed a system that could control Tiberium and harness its power But he cannot build this Tiberium Control Network without GDIs cooperation Thus the two opposing factions  GDI and Nod  inevitably find themselves in desperation for the same cause to stop Tiberium from extinguishing mankind  After 15 years the network is nearly complete Tiberium is under strict control and our revitalized newly terraformed planet is on the cusp of a new age of prosperity and progress It is then that the worlds citizens begin to seriously ponder why Kane chose to help and what will he want in return These questions and more lead to the dramatic final act of the Tiberium saga  With a multitude of innovative new features to the fast and fluid CC gameplay Command  Conquer 4 offers players an entirely new way to play CC An allinone mobile base persistent player progression across all game modes that is constantly updated in a realtime online profile a 3class system for each of the two factions cooperative play and a 5v5 objectivebased multiplayer mode that promotes teamwork and social interaction make Command  Conquer 4 unlike any other CC experience,Missing
"[12, 31, 32]",7233,Venetica,"[6, 9, 12]",37.525383479243374,In a fantastical Venice The Corpus are deceived by a cunning necromancer Transformed into an undead fiend the conniving imposter is hellbent on destroying the reinstated Death and the council of Corpus Only Scarlett the daughter of Death can stand in his way Knowing nothing of her destiny at first Scarlett has to learn about her special powers and become a mighty warrior strong enough to defeat the greatest threat to the world of the living She must master her incredible supernatural powers and capabilities in order to save her father and curse the necromancer and his gruesome henchmen to the eternal hereafter,Missing
"[5, 31]",4204,Terminator Salvation,"[6, 9, 12, 39]",37.15077207812038,The Resistance needs your help You are John Connor a soldier in this post apocalyptic world and its up to you to lead your squad of loyal fighters in a desperate battle for survival against the superior forces of Skynet and its deadly Terminators,Missing
"[12, 31]",68441,Sword Art Online: Integral Factor,"[6, 34, 39]",37.101002,Sword Art Online Integral Factor is a new online RPG for mobile devices,Missing
"[8, 12, 31, 32]",26352,Growtopia,"[6, 14, 34, 39, 48, 49, 130]",37.0,Growtopia is a freetoplay sandbox MMO game with almost endless possibilities for world creation customization and having fun with your friends Enjoy thousands of items challenges and events,Missing
"[13, 32]",23190,Goat Simulator GoatZ,"[3, 6, 14, 34, 39, 49]",36.65346534653465,GoatZ was the second expansion to Goat Simulator and released it 2015 making fun of survival games mainly DayZ and another internet phenomenon that you should better not look into  GoatZ was initially launched on Steam for both PC Mac and Linux and at a later time on Mobile where it went out as a stand alone app,Missing
"[9, 33]",18061,Candy Crush Soda Saga,"[6, 34, 39, 74]",36.65053982639424,Spinoff to the famous Candy Crush Saga made by King its a game that has similar mechanics introducing new features such as the soda bottles Candy Crush Soda Saga is a brand new game from the makers of the legendary Candy Crush Saga New candies more divine combinations and challenging game modes brimming with purple soda,Missing
[32],34102,Color By,"[3, 6, 14]",36.603773,Become a living paintbrush and color the world Explore the chromatic space around you Use your crystalimbued paint powers to reveal colored platforms and access the path to the portal    Color By is a 2D puzzle platformer game that lets you explore and discover It uses interwoven systems to deliver progressively challenging puzzles and includes solo coop and challenge modes,Missing
"[8, 31, 33]",9473,Sonic the Hedgehog 4: Episode I,"[5, 6, 9, 12, 34, 39, 73]",36.46681330710776,The sequel fans have waited 16 years for is finally here  Sonic the Hedgehog 4 Episode I Featuring enhanced gameplay elements including the classic Sonic Spin Dash and the versatile Homing Attack Sonic the Hedgehog 4 Episode I picks up right where Sonic and Knuckles left off Dr Eggmans back and in an effort to finally rid himself of Sonic he revisits  and improves  the very best of his creations Get ready for the next chapter in an all new epic 2D saga built for old and new fans alike,With the Death Egg destroyed Sonic heads off to explore new territories alone However antagonist Dr Eggman has survived their last encounter and has revisited and improved some of his creations from previous games attempting to get rid of Sonic as the first part of his new grandiose scheme
[31],3165,Prince of Persia 3D,"[6, 23]",36.3726084083746,Prince of Persia 3D is an Action Adventure game developed and published by Red Orb Entertainment which was released in 1999 It is the third installment in the Prince of Persia franchise and technically the first of many reboots the franchise has got Even though the game follows plenty of concepts from the original duology of games it has a completely unconnected story from them Despite that since the release of Prince of Persia Sands of Time marks the second reboot and the start of the modern era of the franchise this game is often considered a part of original trilogyclassic trilogy including the original duology,Missing
[9],50765,Purble Place,[6],36.0121992299704,Purble Place is a minigame collection aimed at young children the game comes preinstalled on both Windows Vista and Windows 7 systems The three minigames included with Purble Place are  Comfy Cakes  This involves the user pressing the correct sequence of buttons to create the cake displayed by the game Purble Shop  This involves the user selecting different facial features and trying to find the correct ones to recreate the animated character correctly Purble Pairs  This requires the user to match up different tiles of the same type,Missing
"[13, 15]",38877,Dragon City,"[6, 34, 39, 82]",36.00552874453924,Build yourself a magical city and fill it with buildings habitats and dragons Feed your dragons and make them evolve into strong beasts Youll be able to train them and teach them new skills Collect over 600 dragons of different elements and rarities to complete the Dragon Book You can become the top collector in the game Battle against other players in the Dragon Leagues and face exciting challenges in the tournaments to win lots of rewards,Missing
"[8, 31]",3867,Curious George,"[6, 8, 11, 21]",36.0,Curious George is a colorful action adventure that is based on the Curious George animated movie In the game you can help George explore a variety of areas collect items such as bananas and unlock minigames The game features a variety of different objectives set in areas from the movie You can also unlock scenes from the movie extra costumes and production art,Missing
[8],3861,Cocoto Platform Jumper,"[5, 6, 8, 21]",36.0,A long time ago in a faraway land strange little creatures lived in the depths of Abyss Cocoto his little devil friends and the mysterious Fairy protect the secret of the magma  the source of their power  in a magic cauldron Meanwhile Zaron the god of lightning who lusts after this force is up to something He can count on the rulers of the other kingdoms that Cocoto must cross The tragic kidnapping of Shiny Baggy and Neuro has left Cocoto alone to watch over the cauldron Refusing to leave his friends he will set out to find them with Fairy,Missing
[10],3860,Cocoto Kart Racer,"[5, 6, 8, 21]",36.0,Cocoto is back for this new challenge The friendliest of imps now has a wellbalanced kart and numerous powers at his disposal Play Cocoto and his friends in devilish races Choose among 12 characters and their crazy karts Race with up to four players on three play modes Championship Simple Race Battle Beat your opponents with lots of devastating attacks,Missing
"[8, 9, 32]",8582,Bad Rats,[6],35.94959294400417,Bad Rats is a physics puzzle game where rats finally get their bloody revenge on their new prisoners The cats  Come up with creative solutions for each puzzle using physics functional objects and your specially trained Rats Try different ways of solving each puzzle to finish faster or earn higher scores Revel in your success as the cat meets a violent demise in any number of humorous ways at the hands of Bad Rats,Missing
"[5, 12, 31, 32]",2948,Infestation: Survivor Stories,[6],35.7126138479809,Infestation Survivor Stories is a zombie survival horror MMO Based five years in the future following a horrendous viral outbreak of apocalyptic proportions that destroyed 95 of the worlds population you must survive against all odds Scavenge defend yourself band with others or die in the process  your life is in your own hands,Missing
"[11, 13, 15, 32]",5632,Spacebase DF-9,"[3, 6, 14]",35.68214516074546,In Spacebase DF9 youll build a home among the stars for a motley population of humans and aliens as they go about their daily lives Mine asteroids discover derelicts and deal with the tribulations of galactic resettlement in Earths distant future,Missing
"[2, 31, 32]",23177,Layers of Fear: Masterpiece Edition,"[6, 48, 49]",35.09939111702892,Layers of Fear Masterpiece Edition includes both Layers of Fear and the Inheritance DLC in a single horrorfilled package,Dare you help paint a true Masterpiece of Fear    Layers of Fear is a firstperson psychedelic horror game with a heavy focus on story and exploration Delve deep into the mind of an insane painter and discover the secret of his madness as you walk through a vast and constantly changing Victorianera mansion Uncover the visions fears and horrors that entwine the painter and finish the masterpiece he has strived so long to create    Layers of Fear Inheritance expands the plot from Layers of Fear and tells the story of the painters daughter who comes back to her childhood home to face her past Can she forgive her father or will she resent all that has happened Relive her experiences and witness the full scope of the tragedy that has swallowed up the family
[5],1831,The Walking Dead: Survival Instinct,"[6, 9, 12, 41]",35.09871658147151,The Walking Dead Survival Instinct is a firstperson action survival game that brings to life the authentic heartstopping horrors of the AMC hit TV series The Walking Dead In the game players assume the role of the mysterious crossbowwielding survivor Daryl Dixon brought to life by TV series star Norman Reedus alongside his overbearing brother Merle voiced by Michael Rooker,Missing
"[8, 31]",7803,Bubsy 2,"[6, 19, 29, 33]",35.06180128518037,Bubsy 2 is a platform video game the sequel to Bubsy in Claws Encounters of the Furred Kind and the second game in the Bubsy series It was originally released in 1994 for the Sega Genesis Super NES and Game Boy and rereleased for Microsoft Windows through Steam on December 17 2015 On November 16 2015 a Bubsy rerelease was posted on Steam Greenlight titled Bubsy TwoFur by a game company that owns abandonware game intellectual property called Retroism TwoFur is a collection of the first two Bubsy releases Upon community interest the game was greenlit It was released on December 17 2015,The antagonist Oinker P Hamm has created his Amazatorium which actually saps information away from history and puts it on display for his personal profit Its up to the player to control Bubsy and stop this
"[10, 31]",4071,The Polar Express,"[6, 8, 21, 48]",35.0,An adventure game based on the CGIanimated Robert Zemeckis movie starring Tom Hanks and based on the childrens book by Chris Van Allsburg When a doubting young boy takes an extraordinary train ride to the North Pole he embarks on a journey of selfdiscovery that shows him that the wonder of life never fades for those who believe Climb aboard the Polar Express and meet memorable characters from the film as you race across train tops ride runaway rail cars and sort through mountains of presents Explore massive 3D environments including the North Pole and The Polar Express Interact with recognizable characters from the movie including Hero Girl KnowitAll Lonely Boy Hero Boy the Hobo Smokey  Steamer and the Elves Play minigames solve puzzles and search for lost presents,Missing
[10],3901,Drome Racers,"[6, 8, 11, 21]",35.0,Tensions are high as you await the first stage of the Drome ChampionshipYouve trained for the intensity of MultiChallenge Racing each race a seamless set of stages mixing tracks from realistically stunning City Mountain and Canyon environments  Now you must prove youre up to that grueling challenge With hightech racing machines based on new cars from the 2002 LEGO Racers construction toy range Drome Racers is a racing experience like no other,Missing
"[11, 13, 15, 32]",17111,Imagine Earth,"[6, 49, 169]",34.88968255525684,In Imagine Earth players must protect and nurture a fledgeling space colony while wrestling against the forces of corporate greed and climate change Establish trade research new technologies form alliances and wage economic warfare in a realtime battle for galactic survival  Features  Boldly Go Imagine Earth is a realtime planet simulation and a build up strategy game Your job as a space colony manager is to explore distant planets build up profitable colonies and trade resources into space  Many ways to play A multiplanet story campaign competition mode with five enemy factions free play mode with endless procedurally generated challenges and a Planet Editor with custom building and terraforming  Hold the line Use tower defence mechanics to protect your colony from invading aliens marauding space pirates and swarms of locusts  Hostile takeover Form alliances with other colonies and intergalactic traders or wage crafty economic warfare to secure total financial dominance for your planet  Carbon footprint Earth has been destroyed by an ecological collapse  will your new home go the same way Keep your worldwide emissions to a minimum or else suffer rising sea levels freak weather events and more,Missing
[12],111651,Diablo Immortal,"[6, 34, 39]",34.61683228413845,Diablo Immortal is a mobile Massively Multiplayer Online Action RPG MMOARPG codeveloped by Blizzard Entertainment and NetEase coming exclusively to Android iPhone and iPad,The story of Diablo Immortal is set between the events of Diablo II Lord of Destruction and Diablo III The Worldstone lies shattered yet great power remains within its corrupted fragments Power that Diablos minions hope to harness to bring about the return of the Lord of Terror The Archangel Tyrael is presumed dead and mankind is left to deal with the aftermath of his actions Fragments of the corrupted Worldstone taint the land bringing forth ancient evils who are looking to harvest the stones power and use it to control humanity
"[5, 10]",10525,Mafia II: Jimmy's Vendetta,"[6, 9, 12]",34.48397635834389,Jimmys Vendetta introduces a new character to the world of Mafia II where players see the world through the eyes of Jimmy a mercenary Jimmy is the guy the other guys call when they need to finish the job  Players will get their hands dirty helping Jimmy clean up other peoples messes as they deal with the Italian and Irish mobsters that reside in Empire Bay As players progress dozens of new quests are unlocked including assassination and timed vehicle pursuits ending in dramatic shootouts and explosive car chases Execute with deadly head shots or charged explosives and rack up points for precisiontimed vehicular power slides lofty jumps and supercharged velocity Multipliers and combos add bonus points to overall scores that will be immediately posted to the new online leaderboard system providing extensive replayability as players work to rise to the top of the ranks,Missing
"[12, 13, 15, 31]",13122,The Sims 3: Katy Perry's Sweet Treats,"[6, 14]",34.4,Indulge your Sims with the sweet and vibrant style of Katy Perry The Sims 3 Katy Perrys Sweet Treats pack showcases a vast range of décor items furniture and of course fabulous fashions and hairstyles Inspired by Katys reallife clothing and props these fun furnishings décor and fashions will add a dash of sweet style to your Sims lives Packed with more stuff than you have ever seen your Sims will also enjoy three allnew spectacular venues including a local hangout a town park and a neighborhood swimming pool  each decked out in delicious Katy Perry style,Sweeten your Sims lives with delicious Katy Perryinspired items from a cupcakethemed guitar and candy playground equipment to luscious cotton candy trees and more  Make your Sims homes and neighborhood into a vibrant candytopia complete with whimsical and colorful furnishings and décor such as a banana split sofa a fountain made of candy or even a waffle cone picnic table  Outfit your Sims in an array of new clothing and hairstyles that are straight from Katy Perrys red carpet appearances music videos and concert performances all recreated for The Sims in a true to life way  Transform the neighborhood with three allnew prebuilt venues Take your Sims for a dip at Pattys Natural Baths the sweet new pool venue stroll over to the Bonbon Lawn Park thats filled with candycoated playground equipment or relax at the sugarfilled Cake Pleasure Dome the towns charming local hangout  Rock out with your Sims to a Simlish version of Katy Perrys hit song Last Friday Night TGIF recorded for the game by Katy Perry
"[31, 34]",194210,Ghostwire: Tokyo - Prelude: The Corrupted Casefile,"[6, 48, 167]",34.08158195524407,Join KK and his gang of supernatural detectives as they investigate a strange disappearance only to stumble upon something more sinister A visual novel prequel to Ghostwire Tokyo,Missing
"[10, 14]",3785,American Chopper 2: Full Throttle,"[6, 8, 11, 21]",34.0,Youre on the hot seat and Paul Sr wants it done now Play as Paul Senior Paulie Mikey or Vinnie and experience all the pressure and drama of the hit TV show,Missing
"[9, 12, 13, 25, 31]",155706,Potion Permit,"[6, 48, 49, 130, 167, 169]",33.93565322279553,Moonburys residents need healing and youre the best chemist around With your trusty tools a brewing cauldron and a canine companion at your side youll need to diagnose symptoms gather ingredients brew potions and cure ailments in this openended sim RPG,The town of Moonbury has always been wary of the advances of the outside world preferring to rely on their traditional methods of healing Until one day when the mayors daughter falls ill and the local witch doctor can do nothing to help her they are forced to look outside their small community for help  The Medical Association decides to send their most accomplished chemist  you  to help cure the mayors daughter and convince the residents of Moonbury of the wonders of modern alchemy Gain their trust and tend to each person when they fall ill in this openended sim RPG
"[13, 31, 32]",17329,Lucius II,"[3, 6]",33.90109890109891,The story of Lucius II continues where the original left off Lucius emerges as the lone survivor of the burning wreckage his parents once called home unscathed from the ruthless slaughter he had unleashed He had taken the weak and punished the wicked He had looked through their souls and found the true selves they had been hiding  Lucius is taken to the psychiatric ward of St Benedicts Hospital by unsuspecting caretakers The Book of Revelation predicts the birth of a child that would end up ruling the world with an iron rod The first part of this prophecy has been fulfilled It is time to take care of the rest Whispers of a prophecy find their way to the boys ears Lucius decides to act again to regain his powers But little does he know of his new adversaries,Missing
"[12, 31, 32]",75683,Grim Dawn: Crucible Mode DLC,[6],33.83594134508045,The Crucible DLC introduces a challenging new arena gameplay mode to the Action RPG Grim Dawn Enter the Crucible a harsh battleground filled with waves of Grim Dawns deadliest fiends There you will engage in magnificent combat for the amusement of the Crucibles mysterious overlord Lokarr But he is not a cruel master endure his trials and be rewarded with vast wealth fail and know only his scorn Countless combatants have fallen prey to the Crucibles brutal machinations Will you survive where others have fallen Or will the arenas monstrosities traps and dark magic get the best of you  The Crucible is an alternate game mode available to all Main Campaign characters starting at level 1,Missing
[25],202939,Altered Beast,"[3, 5, 6, 9, 12, 14, 29, 44]",33.75303339544728,The Sega GenesisMega Drive has different enemy layouts and input mechanics from the original arcade version,Missing
